genes	c0	c1	c2	c3	c4	c5	c6	c7	c8	c9	c10	c11	c12	c13	c14	c15	c16	c17	c18	c19	c20	c21	c22	c23	c24	c25	c26	c27	c28	c29	c30	c31	c32	c33	c34	c35	c36	c37	c38	c39	c40	c41	c42	c43	c44	c45	c46	c47	c48	c49	c50	c51	c52	c53	c54	c55	c56	c57	c58	c59	c60	c61	c62	c63	c64	c65	c66	c67	c68	c69	c70	c71	c72	c73	c74	c75	c76	c77	c78	c79	c80	c81	c82	c83	c84	c85	c86	c87	c88	c89	c90	c91	c92	c93	c94	c95	c96	c97	c98	c99	c100	c101	c102	c103	c104	c105	c106	c107	c108	c109	c110	c111	c112	c113	c114	c115	c116	c117	c118	c119	c120	c121	c122	c123	c124	c125	c126	c127	c128	c129	c130	c131	c132	c133	c134	c135	c136	c137	c138	c139	c140	c141	c142	c143	c144	c145	c146	c147	c148	c149	c150	c151	c152	c153	c154	c155	c156	c157	c158	c159	c160	c161	c162	c163	c164	c165	c166	c167	c168	c169	c170	c171	c172	c173	c174	c175	c176	c177	c178	c179	c180	c181	c182	c183	c184	c185	c186	c187	c188	c189	c190	c191	c192	c193	c194	c195	c196	c197	c198	c199
g29	0.614494	0.749368	0.545491	0.364897	0.400544	0.317798	0.493576	0.539916	0.7253	0.673769	0.547862	0.692109	0.723648	0.431725	0.562827	0.413607	0.608394	0.266229	0.435328	0.279737	0.520369	0.611666	0.536719	0.396063	0.369006	1.75885	1.91275	1.95996	1.86573	1.67538	1.26871	1.25084	0.909835	0.998062	1.22709	0.924277	0.637099	0.310909	-0.264121	-0.118056	-0.928113	-1.09039	-1.34547	-1.95996	-1.77121	-1.79053	-1.69614	-1.9381	-1.29945	-1.16121	0.763229	0.511453	0.474442	0.583152	0.489311	0.56729	0.486709	0.539984	0.301272	0.427487	0.68435	0.546583	0.599383	0.531461	0.642208	0.606776	0.351573	0.434815	0.587794	0.523902	0.625219	0.620854	0.443515	0.623255	0.63344	0.498274	0.779664	0.712676	0.717636	0.640588	0.634828	0.686136	0.590429	0.350076	0.597926	0.352099	0.312747	0.462416	0.576731	0.459318	0.738585	0.552386	0.562428	0.474008	0.309737	0.525047	0.609518	0.525091	0.675111	0.911289	0.549735	0.449425	0.35121	0.359035	0.622575	0.606751	0.580753	0.446719	0.606892	0.425199	0.513715	0.573348	0.580132	0.573351	0.694739	0.569672	0.602792	0.40866	0.61985	0.554278	0.578031	0.420121	0.642672	0.457593	0.402539	0.458427	0.608723	0.581867	0.584223	0.5218	0.389467	0.388499	0.435687	0.505179	0.523752	0.507563	0.653034	0.53314	0.730632	0.686354	0.641543	0.567306	0.709417	0.600811	0.332786	0.413258	0.492468	0.359263	0.701959	0.609291	0.521572	0.512925	0.482724	0.517503	0.522876	0.574074	0.639932	0.70546	0.242313	0.435719	0.256392	0.46425	0.523933	0.354287	0.484237	0.597961	0.542892	0.400212	0.440691	0.440386	0.424667	0.378556	0.401726	0.578334	0.458969	0.621135	0.664058	0.663964	0.436107	0.654989	0.31713	0.468161	0.461562	0.743655	0.602577	0.492339	0.632058	0.565597	0.66401	0.74098	0.633653	0.560808	0.49831	0.645979	0.594054	0.654445	0.527957	0.503198	0.664537	0.557194
g30	0.496825	0.430756	0.429735	0.391519	0.653895	0.404331	0.695369	0.334183	0.574864	0.615779	0.389091	0.526254	0.436614	0.429752	0.584149	0.559893	0.437111	0.804614	0.393939	0.631174	0.433809	0.556	0.53048	0.618968	0.584197	-1.12406	-1.92357	-1.95996	-1.44325	-1.30974	-0.720173	-0.225877	0.0835271	-0.113529	-0.365175	0.00695387	0.265087	0.462752	1.0183	0.956575	1.3525	1.52565	1.76079	1.91006	1.5967	1.81756	1.77838	1.95996	1.45482	1.20189	0.550143	0.522346	0.388041	0.483763	0.645292	0.498287	0.362177	0.659202	0.512499	0.523041	0.554159	0.59796	0.622822	0.495416	0.543621	0.461885	0.361421	0.389799	0.513586	0.314506	0.560885	0.511294	0.64168	0.466579	0.56627	0.392154	0.613363	0.438127	0.437446	0.433095	0.240405	0.558321	0.473785	0.54033	0.385933	0.604693	0.575487	0.530069	0.62126	0.577709	0.54794	0.584374	0.538039	0.754802	0.483231	0.527755	0.439884	0.490965	0.434966	0.470062	0.505475	0.719372	0.778989	0.638924	0.755599	0.496494	0.512091	0.587628	0.407634	0.556723	0.579831	0.686132	0.633602	0.440784	0.499312	0.54616	0.56097	0.546132	0.736434	0.257155	0.424753	0.357795	0.484221	0.544879	0.682324	0.614079	0.592967	0.480754	0.394628	0.500319	0.610902	0.717899	0.245587	0.49124	0.337643	0.561966	0.414524	0.617544	0.517079	0.462382	0.503548	0.532588	0.652181	0.545981	0.45645	0.490708	0.285291	0.405796	0.710257	0.459608	0.666676	0.682511	0.603374	0.645597	0.611019	0.731993	0.517677	0.633728	0.630456	0.486267	0.425458	0.740731	0.536615	0.455543	0.565721	0.806147	0.463955	0.569934	0.624891	0.613014	0.517478	0.408416	0.663842	0.432224	0.608385	0.532477	0.566631	0.410496	0.416146	0.386876	0.759975	0.529449	0.526041	0.678906	0.475287	0.612097	0.731418	0.462124	0.609826	0.330064	0.550414	0.506267	0.302581	0.615306	0.545408	0.522115	0.474221	0.574443	0.599286	0.554369
g31	0.601054	0.417856	0.58894	0.735014	0.638048	0.411115	0.522849	0.64366	0.741782	0.286881	0.651825	0.557768	0.382969	0.720807	0.726816	0.427765	0.580223	0.399356	0.498628	0.703256	0.499232	0.653408	0.573394	0.552344	0.463869	1.84527	1.94015	1.95996	1.93619	1.65822	1.63496	1.52563	0.664115	0.761498	0.960532	0.741044	0.501709	-0.0130685	-0.124499	0.106542	-0.889345	-0.92486	-1.36906	-1.52614	-1.46288	-1.818	-1.76572	-1.95996	-1.75882	-1.72557	0.50112	0.680908	0.528439	0.502599	0.336256	0.391625	0.483561	0.462629	0.602033	0.648027	0.278008	0.541506	0.574094	0.388496	0.577098	0.44775	0.602169	0.472398	0.535714	0.503405	0.658375	0.585531	0.507082	0.693043	0.423061	0.658423	0.664603	0.665291	0.51687	0.714366	0.513818	0.446191	0.62668	0.560604	0.581886	0.403254	0.459056	0.426169	0.655488	0.469474	0.627279	0.702673	0.575261	0.529484	0.612593	0.508839	0.569628	0.533951	0.415874	0.433063	0.520866	0.67238	0.403178	0.406123	0.605533	0.56114	0.412828	0.576776	0.573045	0.384005	0.550781	0.396978	0.526251	0.629115	0.617326	0.411417	0.770251	0.570725	0.631753	0.424098	0.818459	0.357512	0.530818	0.675835	0.800088	0.46027	0.469909	0.611598	0.361889	0.342004	0.383834	0.745603	0.504336	0.654915	0.507551	0.755534	0.468732	0.560269	0.516769	0.492432	0.478116	0.650209	0.602441	0.587561	0.164416	0.61813	0.542874	0.357887	0.464698	0.564987	0.549677	0.645527	0.464408	0.478416	0.633706	0.59253	0.707274	0.632753	0.431941	0.46237	0.511991	0.418815	0.705966	0.51094	0.755351	0.572527	0.629638	0.546662	0.770504	0.620774	0.642345	0.436388	0.708256	0.564301	0.400196	0.671118	0.527273	0.364582	0.477367	0.698165	0.398874	0.417798	0.590369	0.651619	0.700281	0.70756	0.588202	0.548876	0.49844	0.434772	0.661105	0.62473	0.696048	0.648919	0.742548	0.42604	0.602671	0.503553	0.455769	0.50213
g32	0.43318	0.557505	0.512218	0.464466	0.639136	0.592907	0.413912	0.704081	0.592231	0.519465	0.34956	0.368546	0.412765	0.527747	0.620925	0.792463	0.716439	0.549207	0.567664	0.500227	0.204959	0.510906	0.537141	0.54072	0.523201	1.71914	1.88006	1.95996	1.56531	0.993484	0.811725	0.227405	0.109866	0.399514	0.974264	0.561155	0.473018	-0.168044	-0.413771	0.0619357	-0.14321	-0.478543	-0.992379	-1.95996	-1.69778	-1.8148	-0.943378	-1.40214	-0.970612	-0.373326	0.550533	0.463791	0.506986	0.345592	0.742033	0.754692	0.498917	0.676024	0.426025	0.635634	0.645203	0.702729	0.440769	0.751399	0.553774	0.653476	0.563402	0.441241	0.579289	0.657479	0.353263	0.349898	0.401886	0.455366	0.543609	0.390244	0.507813	0.408828	0.427387	0.525317	0.453716	0.693287	0.708863	0.43244	0.615897	0.431823	0.617069	0.462868	0.497996	0.5135	0.495823	0.722375	0.554812	0.618373	0.532533	0.661207	0.611858	0.587878	0.630372	0.744953	0.378765	0.565058	0.402613	0.456732	0.779376	0.613407	0.470275	0.689133	0.680507	0.675351	0.435237	0.551621	0.694413	0.683724	0.243147	0.55051	0.372845	0.621383	0.688731	0.496888	0.609242	0.73222	0.553893	0.608714	0.669505	0.64522	0.526742	0.567361	0.49311	0.680606	0.61489	0.54621	0.44309	0.485844	0.547151	0.509513	0.533416	0.552407	0.761324	0.530478	0.492369	0.583411	0.641966	0.340261	0.395946	0.430621	0.659056	0.372241	0.652198	0.360564	0.335013	0.481607	0.57245	0.671391	0.647054	0.381537	0.342847	0.485769	0.596449	0.511183	0.397789	0.551865	0.534088	0.408238	0.405292	0.403329	0.442111	0.50957	0.81489	0.430667	0.420687	0.424894	0.687609	0.574551	0.468138	0.528574	0.612178	0.340223	0.528242	0.556875	0.393394	0.691927	0.413853	0.464178	0.785112	0.608926	0.46707	0.404904	0.503781	0.624528	0.497124	0.518753	0.700542	0.443703	0.450483	0.558657	0.58893	0.658642	0.844139	0.406627
g33	0.343123	0.644833	0.482742	0.286546	0.655781	0.802024	0.558473	0.380116	0.684847	0.449329	0.531678	0.858801	0.27346	0.554049	0.488595	0.632134	0.467382	0.541265	0.305629	0.689774	0.532769	0.412915	0.385187	0.602948	0.439601	0.993556	1.76538	1.95996	1.12353	0.920181	0.473723	0.360762	0.168301	0.957796	1.02656	0.945076	0.0448219	-0.336604	-0.573299	-0.493124	-0.659893	-0.81795	-1.3615	-1.95996	-1.43673	-1.55576	-1.40346	-1.56412	-1.35907	-0.858831	0.525139	0.518407	0.471262	0.308784	0.732758	0.351671	0.541496	0.486949	0.54244	0.350577	0.610454	0.695459	0.508207	0.588864	0.561161	0.327917	0.57834	0.749613	0.593877	0.48424	0.524475	0.238471	0.313798	0.630028	0.511795	0.498493	0.516096	0.646082	0.579733	0.262358	0.493818	0.42786	0.593061	0.638087	0.425762	0.444051	0.571956	0.438457	0.608052	0.612525	0.592287	0.364408	0.668599	0.672786	0.529012	0.433844	0.358525	0.583252	0.612054	0.583016	0.592586	0.595117	0.581305	0.528214	0.874412	0.558586	0.457849	0.694637	0.663666	0.591831	0.68348	0.591483	0.572013	0.582404	0.528425	0.652545	0.421462	0.640957	0.485537	0.564363	0.681872	0.735405	0.535274	0.538481	0.566696	0.523465	0.564453	0.428457	0.476937	0.792166	0.619139	0.416037	0.33216	0.401882	0.312259	0.684791	0.396675	0.406371	0.59726	0.411114	0.494544	0.435551	0.319009	0.754378	0.512563	0.538529	0.510187	0.565842	0.750001	0.53612	0.607686	0.567903	0.549232	0.593939	0.540318	0.454997	0.564813	0.557111	0.892366	0.488353	0.715208	0.452309	0.639327	0.426653	0.627178	0.366514	0.532435	0.607199	0.50465	0.373437	0.485507	0.365656	0.555383	0.308755	0.836046	0.420207	0.675194	0.557751	0.138743	0.575268	0.669837	0.740819	0.42231	0.718681	0.399003	0.482951	0.607573	0.631675	0.557673	0.443437	0.567612	0.424628	0.645508	0.555381	0.699775	0.61442	0.526312	0.482312	0.452134	0.732502
g34	0.490078	0.663034	0.1909	0.507364	0.358319	0.578914	0.683179	0.61395	0.42801	0.549842	0.711412	0.419675	0.76661	0.473488	0.610431	0.539227	0.531537	0.673889	0.814051	0.407228	0.632128	0.475091	0.480531	0.540947	0.497991	1.0481	1.32176	1.95996	1.75045	1.70798	1.17421	0.923862	0.68351	0.81033	1.21623	1.06475	0.974844	0.645765	-0.050467	0.185367	-0.712309	-1.12598	-1.59588	-1.95996	-0.993658	-1.25355	-1.02674	-1.57977	-1.1789	-0.93328	0.465278	0.692382	0.54579	0.646704	0.536562	0.474118	0.429702	0.405463	0.474865	0.51633	0.653575	0.320473	0.542588	0.473863	0.605593	0.291917	0.508728	0.562021	0.397034	0.532503	0.657658	0.460308	0.718856	0.728076	0.699184	0.617244	0.675562	0.429827	0.239088	0.762507	0.399822	0.384065	0.643907	0.374556	0.585309	0.413481	0.510844	0.288713	0.449411	0.725227	0.66637	0.933563	0.712174	0.557333	0.392487	0.286274	0.34339	0.546962	0.571782	0.379694	0.487452	0.619363	0.617205	0.573708	0.32357	0.41525	0.587252	0.762812	0.441456	0.361413	0.413566	0.239737	0.749598	0.581342	0.537821	0.764954	0.682074	0.535006	0.602451	0.63303	0.428189	0.58377	0.565314	0.585492	0.541059	0.459372	0.469602	0.524021	0.374905	0.552631	0.439037	0.597341	0.600319	0.480685	0.451796	0.788943	0.678024	0.481776	0.506783	0.644314	0.393015	0.646125	0.574909	0.547822	0.602835	0.557161	0.347453	0.396626	0.547652	0.484292	0.625947	0.63683	0.419301	0.572349	0.350986	0.705482	0.772957	0.371932	0.650296	0.672884	0.649976	0.516279	0.468909	0.511134	0.483362	0.502512	0.495645	0.345435	0.479399	0.782377	0.403553	0.470807	0.532144	0.672613	0.448401	0.455184	0.538899	0.570516	0.555871	0.523441	0.412571	0.47138	0.528969	0.560949	0.62061	0.491439	0.602426	0.633802	0.52267	0.593322	0.590805	0.431875	0.682418	0.508026	0.568272	0.664856	0.397011	0.250989	0.403553	0.607635
g35	0.82328	0.539931	0.614962	0.614132	0.235408	0.494142	0.451765	0.229233	0.436164	0.779605	0.410495	0.669078	0.474651	0.654667	0.609065	0.500482	0.658329	0.557229	0.724183	0.499753	0.789324	0.382411	0.54132	0.407541	0.509453	-0.587126	-1.49069	-1.69243	-1.66769	-1.09366	-0.732444	-0.582332	-0.0323836	-0.588904	-1.95996	-1.72139	-1.55986	-0.840012	-0.184693	-0.554258	0.34787	0.595211	0.906594	1.05975	0.811216	0.987427	0.666016	1.95996	1.62231	1.42916	0.532772	0.309938	0.49277	0.488778	0.557736	0.359173	0.521826	0.682381	0.433326	0.650375	0.377224	0.691389	0.508282	0.414496	0.414696	0.457787	0.655603	0.499968	0.754664	0.684468	0.624841	0.548083	0.604938	0.679813	0.504637	0.61368	0.46605	0.373426	0.421722	0.582497	0.502588	0.534728	0.434824	0.717932	0.371864	0.516643	0.636815	0.648078	0.651618	0.456655	0.421011	0.368315	0.673634	0.56889	0.571071	0.631376	0.659032	0.561657	0.528605	0.553459	0.655224	0.439047	0.451425	0.567306	0.56243	0.575355	0.530836	0.72541	0.472453	0.604104	0.423771	0.561151	0.552621	0.568312	0.378342	0.705988	0.566042	0.414077	0.500588	0.598453	0.422707	0.535197	0.650128	0.554805	0.575396	0.70072	0.532054	0.646895	0.742944	0.634022	0.628614	0.565779	0.376862	0.657898	0.33974	0.33501	0.197218	0.664867	0.50438	0.663443	0.552731	0.631339	0.682521	0.529022	0.760205	0.643635	0.632795	0.484494	0.636251	0.508654	0.640117	0.236244	0.524407	0.522262	0.611267	0.460524	0.690493	0.338172	0.3691	0.521818	0.632309	0.619425	0.426304	0.77944	0.722129	0.360119	0.320447	0.43862	0.432507	0.565152	0.552279	0.50401	0.779686	0.398933	0.652717	0.686616	0.634974	0.534467	0.471557	0.560397	0.334709	0.368649	0.526816	0.317945	0.422449	0.492867	0.424684	0.659597	0.540386	0.498971	0.617361	0.519041	0.586206	0.20989	0.746416	0.662722	0.477854	0.561411	0.430855	0.393976
g36	0.673494	0.656938	0.713508	0.426419	0.439265	0.47696	0.511094	0.491982	0.676404	0.588238	0.494236	0.655719	0.616635	0.54745	0.414779	0.617094	0.546238	0.485789	0.544982	0.557254	0.477103	0.476616	0.665677	0.522855	0.419819	-1.47388	-1.7736	-1.95996	-0.903496	1.0766	1.29727	1.48747	1.95996	0.282043	-0.383213	-0.120732	0.173705	1.14317	1.23539	0.41537	1.10323	1.37565	1.71603	1.80567	0.701334	1.31101	0.522277	0.981511	0.484632	0.217947	0.793892	0.618881	0.581936	0.469075	0.273807	0.394277	0.522863	0.546471	0.464839	0.540144	0.387575	0.502703	0.427593	0.671642	0.40824	0.620433	0.550691	0.513826	0.594759	0.518006	0.67191	0.581451	0.677948	0.472967	0.390524	0.442633	0.597836	0.647947	0.481655	0.560453	0.696482	0.460217	0.391281	0.612248	0.538721	0.497631	0.586905	0.580521	0.398824	0.573728	0.66568	0.341587	0.515116	0.346823	0.544228	0.750951	0.530587	0.45851	0.450888	0.616169	0.490304	0.645567	0.589205	0.395506	0.625139	0.492515	0.455969	0.498636	0.344941	0.370746	0.544036	0.414504	0.53431	0.630325	0.66147	0.594347	0.495294	0.459001	0.194092	0.46775	0.574134	0.546054	0.464365	0.607589	0.438734	0.432303	0.469659	0.508284	0.64624	0.471087	0.604065	0.406021	0.367909	0.420228	0.604974	0.333429	0.537528	0.520147	0.584605	0.589421	0.686251	0.552534	0.802405	0.647436	0.414379	0.383723	0.615199	0.596822	0.522642	0.573268	0.62738	0.385342	0.462323	0.346626	0.506916	0.544044	0.730132	0.552879	0.416235	0.611479	0.490604	0.516035	0.431851	0.566944	0.727053	0.459281	0.597151	0.52439	0.620159	0.357632	0.31712	0.548745	0.616382	0.38446	0.42262	0.475246	0.566252	0.405593	0.688815	0.435597	0.403671	0.419572	0.316319	0.374585	0.600801	0.41267	0.682495	0.58873	0.488658	0.511705	0.450497	0.465898	0.52448	0.544455	0.574201	0.441801	0.590096	0.578716	0.482719	0.660155
g37	0.852575	0.414236	0.616957	0.545428	0.778271	0.452546	0.450447	0.580562	0.490668	0.456972	0.424038	0.680001	0.714374	0.493892	0.557149	0.72286	0.589172	0.7231	0.605399	0.48647	0.605577	0.693327	0.579483	0.564775	0.593764	-1.20117	-1.41385	-1.95996	-1.77672	-0.824571	-0.449106	0.476598	0.877453	0.750164	0.208945	0.536205	1.03184	1.52303	1.61116	0.0585031	0.339259	0.680301	1.86763	1.95996	1.30698	1.54137	1.19455	1.70183	1.1834	0.758899	0.597255	0.52629	0.69203	0.552839	0.451896	0.667807	0.780939	0.496548	0.597855	0.506297	0.500131	0.430395	0.510056	0.448881	0.482552	0.60664	0.509075	0.652142	0.857231	0.838736	0.708984	0.520834	0.455223	0.568955	0.63646	0.739234	0.565197	0.596104	0.395204	0.652083	0.366015	0.505304	0.515708	0.647701	0.666787	0.443491	0.763697	0.571073	0.411274	0.664904	0.483157	0.691195	0.404454	0.472742	0.680017	0.367693	0.555665	0.430276	0.668796	0.704813	0.509666	0.413975	0.441586	0.608403	0.552901	0.577512	0.614413	0.422611	0.448336	0.822164	0.705075	0.571614	0.484899	0.333079	0.380259	0.536023	0.341886	0.531815	0.785538	0.555557	0.554283	0.496155	0.513397	0.429997	0.47973	0.665489	0.655856	0.650245	0.420832	0.562814	0.473399	0.424819	0.586846	0.560279	0.559773	0.560109	0.304436	0.550315	0.47438	0.55681	0.455065	0.535227	0.608637	0.630509	0.477139	0.430173	0.550013	0.477961	0.445124	0.412223	0.531085	0.523971	0.325744	0.480734	0.526959	0.718315	0.303616	0.273331	0.449652	0.454863	0.456969	0.635997	0.447782	0.533701	0.741427	0.576181	0.7376	0.567728	0.600971	0.673336	0.692217	0.720688	0.722061	0.365835	0.521186	0.748852	0.476917	0.741027	0.562283	0.470171	0.238882	0.266285	0.784324	0.423968	0.33644	0.788662	0.450485	0.43884	0.601384	0.555378	0.187023	0.595147	0.562488	0.526588	0.556656	0.341783	0.282373	0.513433	0.405621	0.609549
g38	0.712467	0.598551	0.375096	0.490519	0.503971	0.274493	0.561117	0.514939	0.55384	0.414353	0.531295	0.43874	0.726039	0.407128	0.724354	0.404164	0.45161	0.62077	0.489331	0.481408	0.294451	0.571507	0.456102	0.650133	0.367059	1.37501	1.43369	1.47057	1.30265	0.992338	0.883163	0.801387	0.284125	1.52204	1.95996	1.89215	1.57347	1.44683	0.971781	1.001	0.784766	0.359714	0.13868	-0.610167	-0.591986	-1.1296	-0.995281	-1.95996	-1.87467	-1.63783	0.439324	0.534275	0.538698	0.526934	0.657776	0.507067	0.610485	0.619147	0.500135	0.464518	0.435472	0.627544	0.651685	0.807861	0.513734	0.388544	0.468981	0.563448	0.590448	0.534695	0.359862	0.558585	0.521687	0.634482	0.652678	0.692527	0.493193	0.507882	0.238276	0.455398	0.704527	0.452074	0.342672	0.334663	0.483033	0.510117	0.719888	0.385101	0.447805	0.394363	0.577949	0.644437	0.473526	0.610771	0.50196	0.518673	0.582417	0.549845	0.497149	0.231368	0.598581	0.600014	0.707054	0.286748	0.522624	0.620821	0.324253	0.650117	0.656675	0.615343	0.578347	0.604539	0.661337	0.684136	0.574925	0.468891	0.637399	0.457462	0.461765	0.70205	0.603449	0.706	0.808319	0.641036	0.47327	0.426	0.563216	0.467893	0.462362	0.621122	0.780681	0.604598	0.413828	0.465535	0.511148	0.576981	0.608641	0.406609	0.660864	0.624997	0.517127	0.580085	0.358892	0.523226	0.652981	0.51161	0.47521	0.516544	0.672045	0.428637	0.575866	0.692818	0.560195	0.44801	0.697033	0.639717	0.545994	0.583935	0.491802	0.560394	0.55281	0.586553	0.412988	0.494833	0.498693	0.59914	0.387396	0.416098	0.514049	0.511836	0.745889	0.333971	0.616763	0.485713	0.570687	0.582825	0.591482	0.628149	0.553539	0.542556	0.807167	0.719243	0.316202	0.37749	0.585553	0.427861	0.713167	0.591876	0.592825	0.43745	0.456123	0.636872	0.486368	0.504496	0.366179	0.557502	0.666975	0.488453	0.651242	0.422497
g39	0.477179	0.586098	0.480687	0.720235	0.449013	0.355975	0.78295	0.46088	0.693846	0.33306	0.544646	0.26976	0.521365	0.513651	0.454254	0.465159	0.550678	0.452297	0.552506	0.68502	0.482711	0.538962	0.600064	0.793706	0.376017	-0.433689	-0.929763	-1.95996	-1.25097	-0.792286	-0.356385	0.0963179	0.333482	0.0742552	-0.203182	-0.0136616	0.186748	0.634446	1.21704	0.838537	0.922803	1.33992	1.41506	1.95996	1.43533	1.77548	0.802879	1.4834	0.0139661	-0.183487	0.646165	0.514974	0.484037	0.614032	0.536178	0.321791	0.28029	0.496961	0.311313	0.62466	0.476302	0.551081	0.638044	0.715544	0.650569	0.696179	0.689511	0.636053	0.436778	0.336525	0.481684	0.462466	0.638372	0.506486	0.348709	0.696529	0.562064	0.617715	0.595609	0.466763	0.52963	0.628125	0.587645	0.625441	0.324164	0.707098	0.484907	0.649522	0.512664	0.528688	0.671582	0.705091	0.629054	0.470473	0.612202	0.554446	0.474754	0.452988	0.458959	0.414147	0.519056	0.444001	0.599654	0.417698	0.632859	0.657851	0.603069	0.400395	0.460463	0.383867	0.454173	0.657107	0.426336	0.453977	0.553621	0.611677	0.637649	0.541794	0.538662	0.498311	0.545787	0.563895	0.449295	0.560723	0.537082	0.468946	0.496138	0.668232	0.536707	0.33567	0.503575	0.527276	0.517477	0.664457	0.284281	0.606362	0.680723	0.420642	0.514911	0.566399	0.542073	0.449293	0.523636	0.535771	0.550166	0.694357	0.512654	0.385256	0.609245	0.461714	0.418984	0.687619	0.572963	0.529902	0.609469	0.403803	0.509657	0.552169	0.440658	0.573982	0.732535	0.557209	0.479917	0.311099	0.398165	0.384932	0.623897	0.671589	0.527444	0.53491	0.461736	0.414564	0.498029	0.558195	0.503114	0.494834	0.792406	0.53386	0.439123	0.632879	0.544726	0.753902	0.652993	0.537368	0.540064	0.421834	0.648286	0.531021	0.573484	0.505823	0.536174	0.596835	0.608068	0.521571	0.430935	0.598537	0.43635	0.629091	0.493768	0.684132
g40	0.419345	0.566655	0.606519	0.399196	0.63738	0.579434	0.267447	0.483843	0.441004	0.50877	0.604672	0.468067	0.519273	0.37692	0.394344	0.707231	0.456784	0.673878	0.553972	0.583028	0.530069	0.481895	0.591716	0.564629	0.411571	1.26251	1.48881	1.95996	1.75005	1.42055	0.876969	0.816049	0.619311	0.668392	0.708204	0.633342	0.358565	0.251278	-0.127489	0.00943027	-0.197013	-0.419434	-1.03228	-1.22342	-1.21422	-1.71665	-1.70126	-1.95996	-1.78256	-1.6097	0.612829	0.564435	0.428182	0.471862	0.598949	0.496497	0.644992	0.414553	0.646325	0.562505	0.659434	0.603126	0.63796	0.514546	0.727471	0.766145	0.407998	0.449486	0.49845	0.536954	0.493328	0.514389	0.517963	0.608329	0.560759	0.678768	0.693227	0.566145	0.499436	0.668716	0.584486	0.583029	0.339235	0.519206	0.548896	0.636385	0.551995	0.54271	0.824639	0.544136	0.699368	0.462289	0.634979	0.653571	0.889554	0.57074	0.479143	0.365056	0.440482	0.636603	0.488767	0.406666	0.42782	0.401907	0.623464	0.511443	0.360742	0.65343	0.617716	0.372475	0.607532	0.735929	0.455904	0.541715	0.514229	0.563846	0.743023	0.541657	0.59337	0.53014	0.731697	0.363793	0.676712	0.464401	0.649739	0.664684	0.435183	0.488425	0.236362	0.623545	0.569825	0.649398	0.689329	0.644431	0.491696	0.674883	0.719503	0.572971	0.580073	0.546207	0.579783	0.498058	0.513139	0.653867	0.455184	0.619974	0.534212	0.474983	0.62987	0.234139	0.51581	0.758592	0.479824	0.643236	0.577719	0.570064	0.554722	0.404969	0.628851	0.69929	0.550159	0.631681	0.387125	0.723679	0.600464	0.643873	0.529268	0.601813	0.426673	0.503914	0.655935	0.322859	0.728463	0.538007	0.490292	0.321729	0.636765	0.427394	0.415541	0.57363	0.276267	0.420982	0.585657	0.680002	0.560706	0.584127	0.57551	0.48389	0.684559	0.462268	0.538579	0.804745	0.340062	0.379823	0.49285	0.525131	0.514426	0.737382	0.777452	0.611341
g41	0.496435	0.606973	0.488857	0.596686	0.513902	0.593378	0.197083	0.504647	0.555169	0.663728	0.396913	0.615488	0.513143	0.518234	0.524801	0.555609	0.691891	0.443996	0.491868	0.533312	0.699338	0.504422	0.376871	0.533586	0.609047	1.48464	1.68623	1.95996	1.61804	0.609008	0.328189	0.010187	-0.443802	-0.301962	0.599297	-0.210859	-0.435676	-0.777972	-0.986421	-0.92633	-1.04789	-1.61239	-1.78857	-1.82297	-1.55518	-1.95996	-1.60042	-1.89539	-1.68221	-0.977311	0.501555	0.604012	0.490998	0.315286	0.567323	0.476487	0.401013	0.569332	0.578762	0.45692	0.465913	0.437152	0.394962	0.673672	0.506021	0.310823	0.657843	0.839964	0.710737	0.658897	0.57213	0.466959	0.287259	0.762654	0.614402	0.629886	0.400205	0.664745	0.601571	0.502388	0.403373	0.625035	0.681559	0.507319	0.614583	0.720505	0.386047	0.357344	0.544137	0.617534	0.269815	0.567149	0.717848	0.415171	0.570629	0.323894	0.569599	0.417323	0.612333	0.63884	0.449323	0.454368	0.370137	0.528425	0.721797	0.507503	0.515422	0.417859	0.358296	0.447228	0.263976	0.494908	0.387267	0.608387	0.692332	0.639472	0.563435	0.547421	0.640679	0.42285	0.63556	0.456348	0.53338	0.451769	0.569028	0.776778	0.712989	0.443699	0.584433	0.338373	0.681638	0.574162	0.614682	0.55761	0.603391	0.504884	0.505273	0.536591	0.541876	0.375543	0.505504	0.447884	0.456825	0.712337	0.385989	0.483789	0.607849	0.628619	0.629242	0.583586	0.59872	0.45664	0.561574	0.394854	0.748625	0.588831	0.599602	0.424487	0.57931	0.398958	0.502527	0.442358	0.591612	0.507283	0.52102	0.670615	0.398838	0.447132	0.761072	0.636719	0.518861	0.735821	0.389688	0.474598	0.684946	0.498365	0.339716	0.63852	0.463595	0.722806	0.527057	0.563623	0.389809	0.604415	0.651746	0.503592	0.425122	0.508087	0.476916	0.470341	0.507058	0.591579	0.790467	0.586013	0.274309	0.549579	0.465115	0.558415	0.700077	0.442673
