genes	c0	c1	c2	c3	c4	c5	c6	c7	c8	c9	c10	c11	c12	c13	c14	c15	c16	c17	c18	c19	c20	c21	c22	c23	c24	c25	c26	c27	c28	c29	c30	c31	c32	c33	c34	c35	c36	c37	c38	c39	c40	c41	c42	c43	c44	c45	c46	c47	c48	c49	c50	c51	c52	c53	c54	c55	c56	c57	c58	c59	c60	c61	c62	c63	c64	c65	c66	c67	c68	c69	c70	c71	c72	c73	c74	c75	c76	c77	c78	c79	c80	c81	c82	c83	c84	c85	c86	c87	c88	c89	c90	c91	c92	c93	c94	c95	c96	c97	c98	c99	c100	c101	c102	c103	c104	c105	c106	c107	c108	c109	c110	c111	c112	c113	c114	c115	c116	c117	c118	c119	c120	c121	c122	c123	c124	c125	c126	c127	c128	c129	c130	c131	c132	c133	c134	c135	c136	c137	c138	c139	c140	c141	c142	c143	c144	c145	c146	c147	c148	c149	c150	c151	c152	c153	c154	c155	c156	c157	c158	c159	c160	c161	c162	c163	c164	c165	c166	c167	c168	c169	c170	c171	c172	c173	c174	c175	c176	c177	c178	c179	c180	c181	c182	c183	c184	c185	c186	c187	c188	c189	c190	c191	c192	c193	c194	c195	c196	c197	c198	c199
g80	0.61298	0.405534	0.599023	0.66498	0.612796	0.543047	0.282313	0.622385	0.54149	0.434851	0.676843	0.567016	0.560583	0.627956	0.519086	0.583592	0.511309	0.600089	0.609839	0.629265	0.63421	0.606375	0.54033	0.591457	0.591525	0.492999	0.672686	0.495772	0.30147	0.580004	0.467902	0.85042	0.418317	0.58809	0.456048	0.450568	0.401251	0.450417	0.582247	0.48418	0.54353	0.412386	0.281138	0.459268	0.425788	0.522404	0.466636	0.576564	0.628058	0.439731	0.381106	0.318661	0.559378	0.552522	0.504052	0.636818	0.656939	0.442365	0.527501	0.392845	0.396893	0.662155	0.523342	0.688258	0.736677	0.39386	0.568753	0.333408	0.57567	0.499202	0.521883	0.489856	0.554284	0.584646	0.573899	-0.0121473	-1.44628	-0.291113	1.29656	0.618569	-0.598794	-0.703196	0.0536287	-0.364571	-0.322158	1.50262	0.495763	1.95996	0.104788	0.746049	-0.222319	-0.366499	-0.469586	-0.79622	-0.598858	-1.15655	-1.3135	-1.95996	-0.122948	-0.0481372	0.424065	0.620751	0.619297	0.354024	0.392529	0.565588	0.65678	0.505664	0.379561	0.572315	0.57345	0.468708	0.28797	0.602629	0.420291	0.509861	0.492503	0.309931	0.571873	0.527441	0.636126	0.380644	0.633386	0.703942	0.591026	0.487727	0.3234	0.522329	0.722335	0.510802	0.380931	0.518873	0.578928	0.654491	0.439201	0.285658	0.818305	0.407242	0.664803	0.64257	0.433347	0.623613	0.474678	0.735511	0.597939	0.515782	0.463482	0.435897	0.540444	0.370329	0.58074	0.633942	0.530535	0.609079	0.433046	0.283731	0.519105	0.342607	0.699695	0.63831	0.480697	0.46551	0.496078	0.616891	0.650134	0.445807	0.468496	0.442222	0.287946	0.590497	0.613502	0.476492	0.401158	0.382391	0.401712	0.468743	0.436847	0.477194	0.437891	0.259176	0.350461	0.504456	0.570465	0.556312	0.62682	0.489671	0.617344	0.588461	0.423844	0.517007	0.553489	0.44011	0.355448	0.444251	0.355988	0.507907	0.703259	0.738468	0.514992	0.619997
g81	0.729195	0.626948	0.601116	0.64274	0.726988	0.582335	0.162163	0.225321	0.555964	0.784081	0.397886	0.564992	0.231911	0.571042	0.384756	0.726695	0.507921	0.190447	0.394046	0.426264	0.619988	0.530923	0.429544	0.61199	0.695228	0.693592	0.644285	0.574413	0.603673	0.662296	0.693328	0.734361	0.737199	0.587958	0.56217	0.429022	0.323932	0.502248	0.454703	0.40553	0.428107	0.766362	0.472141	0.483691	0.607035	0.505062	0.501311	0.689931	0.597129	0.576251	0.479037	0.615318	0.462822	0.467109	0.618639	0.604088	0.474948	0.448583	0.392568	0.553595	0.52333	0.657654	0.50361	0.46268	0.447017	0.422785	0.57549	0.480853	0.54572	0.452733	0.260332	0.478089	0.494034	0.673225	0.586482	-1.7614	1.11753	0.67117	0.196727	0.71422	1.08539	1.31573	-0.31284	0.0017284	-0.23494	-0.504871	-0.458663	-0.940665	0.455913	-1.95996	-1.85781	-1.69972	-0.969698	-0.954904	-1.54449	-1.49962	-1.29998	1.95996	0.0777703	-0.865008	0.556453	0.448505	0.325018	0.391603	0.456037	0.568599	0.659574	0.530018	0.584393	0.531698	0.470302	0.636731	0.41351	0.573654	0.422455	0.714455	0.439882	0.699473	0.529632	0.644212	0.480688	0.512558	0.541846	0.301665	0.659125	0.55502	0.670601	0.221133	0.588105	0.397186	0.411805	0.718209	0.534588	0.448344	0.33214	0.313004	0.428045	0.416631	0.413105	0.621213	0.565612	0.374524	0.487985	0.843816	0.466576	0.544632	0.426197	0.955217	0.393753	0.498232	0.430828	0.360227	0.602332	0.494553	0.687268	0.493799	0.553951	0.387447	0.480906	0.585685	0.587381	0.396266	0.436027	0.406467	0.369123	0.535969	0.622477	0.716691	0.426518	0.461093	0.417883	0.397151	0.348294	0.27445	0.597253	0.541731	0.562083	0.515795	0.476176	0.29722	0.484253	0.308573	0.40238	0.746345	0.507541	0.391464	0.504171	0.55214	0.453817	0.464943	0.428106	0.280649	0.552481	0.607842	0.526193	0.657784	0.483591	0.410787	0.484117	0.504996
g82	0.534834	0.628929	0.700807	0.603583	0.472654	0.533696	0.615063	0.369766	0.810038	0.496981	0.728366	0.502624	0.542831	0.397096	0.473739	0.54623	0.694238	0.477152	0.526365	0.455251	0.578974	0.279722	0.470479	0.626734	0.517142	0.329396	0.227344	0.365248	0.776709	0.594351	0.512104	0.467226	0.369588	0.520835	0.591609	0.563175	0.521756	0.452335	0.318374	0.627136	0.376024	0.543666	0.546148	0.690843	0.64462	0.56408	0.499874	0.554397	0.488954	0.466562	0.375668	0.516167	0.452391	0.64786	0.51719	0.616129	0.441441	0.422702	0.594783	0.489995	0.66849	0.417301	0.219693	0.703932	0.491474	0.480752	0.338767	0.594064	0.542823	0.491256	0.538675	0.434028	0.53994	0.537351	0.482937	1.65417	1.95996	0.895399	-0.445527	-0.361009	0.0866864	0.122788	-0.564338	0.163242	-1.34632	-1.95996	-0.308816	-1.34716	-0.921234	-1.51296	-1.29235	-0.94198	-0.667587	-0.451132	-0.939303	-0.811496	-0.606321	1.24706	0.564226	-0.00911043	0.682269	0.495553	0.54142	0.635722	0.43879	0.676707	0.514292	0.418821	0.405839	0.632429	0.59048	0.593378	0.525382	0.476407	0.468514	0.653056	0.442386	0.411046	0.494896	0.452553	0.469311	0.399416	0.583034	0.19269	0.512105	0.547236	0.406485	0.476371	0.616486	0.287364	0.422298	0.514641	0.371513	0.589107	0.54994	0.447257	0.687694	0.690674	0.331181	0.401843	0.798832	0.424312	0.684045	0.548614	0.600524	0.432193	0.607331	0.392722	0.525573	0.508846	0.655884	0.415004	0.326043	0.409172	0.580464	0.411428	0.472104	0.564328	0.5929	0.372063	0.448545	0.326339	0.404279	0.559964	0.618029	0.272777	0.606297	0.378229	0.523834	0.468026	0.495488	0.550669	0.497278	0.340499	0.442477	0.323131	0.679451	0.848065	0.438667	0.482071	0.412222	0.582749	0.479287	0.335136	0.403838	0.525895	0.663727	0.341838	0.519068	0.520179	0.316525	0.758246	0.533119	0.45951	0.628516	0.530554	0.340081	0.438131	0.589523	0.510532
g83	0.553756	0.518973	0.453631	0.388895	0.708758	0.684393	0.456404	0.480335	0.488866	0.280209	0.532443	0.6009	0.385164	0.696833	0.393301	0.501872	0.4586	0.521797	0.546497	0.55319	0.577824	0.654317	0.433571	0.550031	0.552117	0.396406	0.548935	0.428542	0.399025	0.433759	0.528468	0.430676	0.788883	0.572457	0.553897	0.308278	0.586594	0.336076	0.44815	0.351361	0.240148	0.485139	0.459795	0.472449	0.522277	0.388587	0.617548	0.533805	0.424375	0.580157	0.457094	0.459484	0.515922	0.502852	0.572344	0.513644	0.453396	0.318586	0.463375	0.489902	0.659892	0.442525	0.558095	0.442194	0.686527	0.461275	0.598613	0.491125	0.481359	0.388568	0.55996	0.655401	0.277072	0.471039	0.740875	-1.95996	-1.39783	-1.774	-1.81427	-1.42576	-1.25446	-0.873496	-1.00025	-0.313092	-0.533406	-0.936156	-0.79183	-0.905611	-0.223832	-0.668949	-0.66013	-0.359758	0.119736	0.515855	0.504354	0.656585	1.51918	1.95996	1.81199	1.49824	0.486812	0.517722	0.43209	0.555308	0.625335	0.406664	0.384143	0.467382	0.565043	0.633598	0.489362	0.335059	0.319164	0.593531	0.389979	0.326356	0.591588	0.432431	0.680162	0.532809	0.430046	0.458981	0.474566	0.272511	0.353186	0.464356	0.558957	0.272076	0.538742	0.355748	0.533099	0.438856	0.500085	0.309235	0.57771	0.516412	0.562937	0.311285	0.664197	0.551604	0.740679	0.406964	0.482598	0.354742	0.608909	0.205327	0.536139	0.458163	0.564304	0.560241	0.541481	0.567326	0.440429	0.565136	0.456427	0.636534	0.471209	0.332383	0.466689	0.450151	0.70978	0.460938	0.332197	0.571807	0.418373	0.481161	0.352202	0.535168	0.534873	0.558711	0.595744	0.555308	0.317787	0.531158	0.586495	0.498396	0.542656	0.512691	0.516038	0.4596	0.383389	0.37674	0.588913	0.445869	0.444185	0.532771	0.551132	0.556428	0.559027	0.407148	0.62842	0.30461	0.532687	0.431289	0.502636	0.64221	0.380575	0.463705	0.535083	0.574856
g84	0.462902	0.514461	0.459202	0.404948	0.481021	0.52243	0.513618	0.658142	0.503982	0.58682	0.387917	0.446905	0.801584	0.40129	0.577948	0.499873	0.59434	0.311875	0.432742	0.463858	0.350679	0.398944	0.51893	0.465449	0.361578	0.584569	0.631921	0.695056	0.573277	0.453451	0.650612	0.602463	0.363381	0.512518	0.522887	0.41144	0.47923	0.356226	0.55365	0.958249	0.362521	0.525103	0.572209	0.494516	0.493339	0.576082	0.622968	0.533537	0.404802	0.545205	0.655011	0.551081	0.442318	0.637091	0.604043	0.652172	0.451701	0.575763	0.41699	0.399223	0.466896	0.585126	0.542023	0.396565	0.384149	0.620584	0.458003	0.784699	0.603506	0.385877	0.578361	0.524064	0.59946	0.568301	0.493693	-1.58772	-1.30752	-1.4807	-1.95996	-1.24468	-0.999756	-0.388594	-0.503985	-0.0996983	-0.277896	-0.397004	0.235296	-0.230206	0.0621093	0.00025135	0.093338	0.252685	0.90094	1.64598	1.55742	1.65131	1.73934	1.95996	1.51098	1.14194	0.495702	0.582974	0.496551	0.54782	0.584896	0.497761	0.190584	0.269625	0.510488	0.462148	0.444751	0.637177	0.519516	0.733537	0.665981	0.412233	0.471051	0.477962	0.499472	0.70399	0.455309	0.561704	0.664913	0.386877	0.361517	0.569388	0.460827	0.481354	0.535815	0.648447	0.356682	0.599121	0.757868	0.308529	0.596822	0.373315	0.429679	0.594119	0.365627	0.691158	0.461958	0.444956	0.462982	0.580102	0.515285	0.573956	0.406936	0.572655	0.407468	0.472417	0.410603	0.623518	0.556659	0.607343	0.728782	0.367278	0.706972	0.630588	0.484094	0.446413	0.51128	0.319327	0.621353	0.528191	0.558909	0.849554	0.314386	0.484081	0.501527	0.238867	0.311856	0.686002	0.675718	0.547254	0.573275	0.809989	0.357467	0.509899	0.480831	0.546745	0.350729	0.474597	0.407844	0.409341	0.541959	0.688764	0.598097	0.541932	0.539455	0.643235	0.488302	0.344467	0.603972	0.475276	0.521884	0.398948	0.458594	0.531883	0.444589	0.567737
g85	0.360414	0.558031	0.431738	0.363873	0.485217	0.623156	0.607035	0.548814	0.453209	0.460962	0.525608	0.462753	0.503477	0.507348	0.548663	0.488726	0.465947	0.405962	0.425938	0.645285	0.696717	0.555996	0.539554	0.517213	0.659021	0.634663	0.440787	0.442609	0.405732	0.30637	0.965774	0.488476	0.430927	0.425819	0.586119	0.606913	0.486365	0.546708	0.555628	0.676876	0.89152	0.439987	0.507885	0.328944	0.435124	0.444784	0.63093	0.579942	0.320223	0.493094	0.648174	0.546095	0.445636	0.287336	0.2339	0.523987	0.461924	0.439886	0.365012	0.491073	0.521452	0.665479	0.645844	0.521455	0.509159	0.276499	0.587552	0.406962	0.479575	0.60121	0.490804	0.50404	0.481814	0.595764	0.500501	-1.89716	-1.71667	-1.7496	-1.95996	-1.62504	-0.871945	0.508904	0.00888618	0.36985	0.130649	0.031007	0.433047	-0.678986	-0.134545	-0.804681	-0.104079	0.684342	0.923432	1.35815	0.720964	1.21447	1.46857	1.95996	1.36019	1.19232	0.535426	0.628876	0.394241	0.335767	0.142209	0.516644	0.379123	0.376612	0.427692	0.188516	0.74529	0.41438	0.568222	0.798638	0.454815	0.536393	0.340498	0.511082	0.595168	0.321387	0.560318	0.708655	0.731639	0.485428	0.61349	0.419199	0.596187	0.624176	0.566605	0.415776	0.446375	0.346811	0.516667	0.471927	0.614644	0.408115	0.53363	0.683323	0.75372	0.579044	0.625415	0.595988	0.507648	0.583804	0.437142	0.426672	0.373171	0.551964	0.39012	0.619893	0.485004	0.410544	0.529532	0.403349	0.594815	0.610477	0.634873	0.447341	0.506347	0.62536	0.43513	0.639605	0.385099	0.440951	0.584919	0.484094	0.511172	0.505175	0.35784	0.506819	0.500773	0.295288	0.473355	0.527383	0.511058	0.617663	0.371107	0.313139	0.595333	0.52264	0.403033	0.428171	0.393821	0.4385	0.523049	0.553245	0.701918	0.532465	0.38604	0.551888	0.652946	0.628307	0.508282	0.562932	0.546629	0.439211	0.533119	0.370703	0.385127	0.5244
g86	0.502438	0.39226	0.665141	0.560753	0.450595	0.6057	0.603114	0.50158	0.495001	0.513932	0.597457	0.37152	0.641428	0.458512	0.526556	0.60368	0.543593	0.610181	0.440943	0.474817	0.437749	0.553834	0.267908	0.462669	0.334563	0.469102	0.717811	0.465042	0.443226	0.439304	0.266474	0.432515	0.635384	0.317741	0.617745	0.663458	0.53605	0.26618	0.316195	0.572543	0.391567	0.348819	0.4607	0.414124	0.314981	0.658267	0.59663	0.305047	0.183266	0.514749	0.586196	0.536434	0.274504	0.441129	0.553455	0.380749	0.802955	0.450107	0.437172	0.463963	0.61046	0.55267	0.483663	0.564297	0.331161	0.541608	0.622975	0.328324	0.407718	0.547062	0.706067	0.553834	0.383416	0.450436	0.481239	-1.95996	0.348036	-0.839194	-0.87311	-0.462127	-0.0880037	0.301266	-0.190485	0.277047	0.115728	-0.227332	0.131685	0.0739322	0.687704	0.00492935	0.161663	0.990976	1.26589	1.70983	0.756166	1.42553	1.54567	1.95996	0.817158	0.650822	0.402208	0.314261	0.608251	0.328381	0.441026	0.357828	0.500131	0.616267	0.529374	0.557347	0.562844	0.466836	0.587135	0.52288	0.622729	0.808871	0.278175	0.665698	0.547706	0.435777	0.653103	0.595282	0.453878	0.663848	0.488991	0.591325	0.614662	0.449883	0.511312	0.460052	0.651581	0.663445	0.606521	0.577076	0.520805	0.710826	0.551432	0.319182	0.447917	0.323544	0.542741	0.468669	0.549511	0.481487	0.383185	0.507093	0.567208	0.666835	0.546526	0.466062	0.426222	0.547527	0.433037	0.419425	0.327134	0.673071	0.569386	0.492231	0.500969	0.411443	0.423348	0.48548	0.480802	0.326994	0.660614	0.459358	0.628273	0.520578	0.418152	0.441209	0.642204	0.430998	0.333113	0.317728	0.618087	0.745078	0.502821	0.605012	0.60369	0.234857	0.588367	0.360687	0.709589	0.427883	0.544548	0.393461	0.52588	0.467407	0.830055	0.680094	0.410612	0.559643	0.316914	0.373965	0.608433	0.735379	0.522365	0.375233	0.476558	0.563246
g87	0.576245	0.780649	0.463966	0.471029	0.613884	0.482217	0.316792	0.622099	0.465404	0.60509	0.487379	0.553617	0.576785	0.371439	0.453683	0.497239	0.383236	0.502118	0.699449	0.51142	0.631952	0.588416	0.486284	0.519624	0.603425	0.420293	0.44497	0.705122	0.587882	0.353646	0.450244	0.425674	0.408596	0.540192	0.521717	0.320965	0.514546	0.382956	0.682048	0.513816	0.791121	0.523492	0.51388	0.49106	0.523473	0.514217	0.470003	0.485282	0.23967	0.717333	0.42717	0.599577	0.518159	0.360164	0.562145	0.860835	0.317022	0.141665	0.49378	0.702196	0.370204	0.445946	0.640255	0.190169	0.428901	0.329628	0.582069	0.584933	0.530715	0.645507	0.481053	0.623776	0.759796	0.642713	0.468137	-1.41435	-1.3332	-1.35088	-1.51826	-1.32841	-0.808064	-0.562879	-1.43787	-1.14423	-1.30748	-1.95996	-1.25902	-1.6046	-0.926211	-1.47561	-0.970522	0.220998	0.633716	1.75087	1.52388	1.69571	1.90767	1.95996	1.15234	0.253346	0.437932	0.515226	0.438687	0.417719	0.214327	0.401851	0.720277	0.626721	0.394031	0.560102	0.598525	0.400017	0.409493	0.650834	0.539735	0.495413	0.487593	0.443716	0.470202	0.59596	0.589198	0.148518	0.614979	0.772683	0.614296	0.457623	0.694215	0.608061	0.594877	0.342202	0.384065	0.74684	0.509815	0.49216	0.617355	0.408199	0.303656	0.337529	0.661742	0.476062	0.557065	0.448055	0.509493	0.582617	0.526258	0.433948	0.313874	0.574243	0.636642	0.510316	0.342381	0.509899	0.633035	0.488161	0.501997	0.476286	0.654595	0.571657	0.61817	0.552989	0.714188	0.317192	0.579323	0.36005	0.500715	0.517092	0.676098	0.582428	0.468181	0.49602	0.388982	0.44509	0.532066	0.425897	0.619446	0.484408	0.571864	0.509629	0.456211	0.532517	0.348291	0.657318	0.568256	0.390502	0.566552	0.610166	0.446904	0.697194	0.558489	0.476859	0.388137	0.386728	0.661155	0.448997	0.398399	0.520287	0.519943	0.539006	0.569437	0.673989
g88	0.617338	0.624073	0.425923	0.258888	0.374244	0.57575	0.525588	0.770595	0.455481	0.412414	0.595468	0.662298	0.467987	0.543012	0.384517	0.409504	0.656596	0.498896	0.665223	0.399025	0.609504	0.806853	0.390004	0.41207	0.348775	0.83182	0.617829	0.404326	0.764744	0.462548	0.701705	0.492528	0.56671	0.458667	0.452677	0.341035	0.45689	0.569853	0.804953	0.439328	0.291263	0.326952	0.613569	0.581723	0.700287	0.63028	0.391278	0.744265	0.676767	0.375527	0.621588	0.717693	0.60155	0.478606	0.384966	0.399583	0.467836	0.386825	0.707881	0.51256	0.595063	0.584438	0.357692	0.316948	0.404446	0.700633	0.430365	0.644497	0.567007	0.409644	0.510222	0.653082	0.596526	0.237767	0.602025	1.42948	1.0299	1.7514	1.95996	1.73327	1.26731	0.782596	0.911608	0.689722	0.722837	1.05871	0.852229	1.29015	0.778732	1.01368	0.0702381	-0.454835	-0.871632	-0.940004	-0.832555	-0.970336	-1.18694	-1.95996	-1.54211	-0.667794	0.421874	0.475806	0.552336	0.54078	0.293519	0.361911	0.38539	0.580303	0.498482	0.463732	0.400337	0.55141	0.424476	0.847317	0.596617	0.564923	0.602105	0.513351	0.445379	0.444641	0.564853	0.623513	0.566001	0.537776	0.588481	0.432624	0.331112	0.414141	0.499635	0.355906	0.319275	0.429382	0.454007	0.48342	0.256444	0.442515	0.283303	0.481072	0.658475	0.386893	0.546206	0.375727	0.409636	0.373634	0.164183	0.657894	0.303934	0.450471	0.445818	0.651248	0.4618	0.572158	0.465829	0.333701	0.331056	0.447471	0.362428	0.199836	0.285326	0.571128	0.62228	0.610509	0.495725	0.607893	0.524455	0.427023	0.539764	0.720384	0.542807	0.815641	0.683574	0.551865	0.352581	0.527084	0.272633	0.443069	0.653818	0.468587	0.696004	0.58249	0.623867	0.663308	0.460883	0.505934	0.565762	0.565427	0.593606	0.383038	0.502782	0.799614	0.544172	0.628362	0.57731	0.261639	0.59133	0.39672	0.49831	0.550278	0.625182	0.377763
g89	0.443654	0.55771	0.43909	0.44163	0.329828	0.572053	0.481295	0.136056	0.206179	0.423095	0.823151	0.658255	0.261489	0.824391	0.52113	0.399869	0.621106	0.25966	0.354119	0.612788	0.50164	0.528937	0.623739	0.586408	0.400828	0.45288	0.476837	0.588713	0.542605	0.612809	0.498007	0.390207	0.302442	0.540238	0.520972	0.406227	0.508684	0.425573	0.471388	0.448688	0.632869	0.509881	0.767485	0.316968	0.688131	0.426266	0.414121	0.649401	0.458693	0.442295	0.730461	0.242664	0.555605	0.601118	0.508506	0.585384	0.453984	0.598433	0.517669	0.650478	0.556063	0.503302	0.546111	0.540162	0.576024	0.68348	0.562676	0.608179	0.371346	0.399193	0.523744	0.664914	0.436991	0.48993	0.40774	1.75632	1.43946	1.52164	1.95996	1.67573	0.809849	0.550023	1.10754	0.268238	0.619314	0.847685	0.207499	0.433632	-0.131115	0.99121	0.377667	-0.0639902	-0.198662	-0.967732	-0.152611	-0.208587	-1.06999	-1.95996	-1.02651	0.361621	0.496933	0.499291	0.490232	0.523061	0.481893	0.340988	0.505833	0.623646	0.303297	0.731456	0.479732	0.274394	0.323415	0.40883	0.351458	0.457168	0.602245	0.793304	0.189535	0.593417	0.333742	0.469016	0.47565	0.474394	0.559566	0.371866	0.52566	0.713385	0.519994	0.61182	0.502382	0.480968	0.538947	0.483918	0.33248	0.483261	0.456526	0.481617	0.37095	0.550168	0.523736	0.282774	0.392021	0.562606	0.519342	0.53037	0.520223	0.712329	0.498446	0.601188	0.449513	0.589471	0.622881	0.35227	0.614944	0.465178	0.545898	0.614181	0.528485	0.536609	0.529444	0.41709	0.673719	0.526696	0.664697	0.405888	0.633374	0.342452	0.419458	0.699603	0.472084	0.444977	0.332748	0.437835	0.153837	0.609382	0.335581	0.646368	0.547493	0.548181	0.293954	0.401023	0.523538	0.251545	0.425202	0.578791	0.538739	0.528699	0.337805	0.683165	0.677624	0.542963	0.628476	0.496338	0.538222	0.363772	0.325739	0.237551	0.582971	0.494289
g90	0.551	0.551576	0.248578	0.497595	0.609206	0.665189	0.42159	0.335157	0.569956	0.447426	0.35842	0.698012	0.550502	0.630064	0.587357	0.413446	0.644721	0.593418	0.373606	0.68	0.430465	0.552368	0.627608	0.757021	0.522434	0.699167	0.579931	0.518867	0.576801	0.309494	0.455604	0.494751	0.455692	0.575647	0.439786	0.467847	0.508421	0.600476	0.255362	0.769217	0.413582	0.332385	0.511451	0.405244	0.575624	0.558445	0.263002	0.642569	0.674949	0.308356	0.522568	0.485846	0.284565	0.570685	0.479356	0.215002	0.555835	0.448731	0.470644	0.42302	0.493107	0.481955	0.616355	0.508823	0.433792	0.440965	0.335289	0.575848	0.662746	0.363859	0.583009	0.499546	0.360948	0.501506	0.662597	1.31966	0.518789	1.62409	1.95996	1.44121	1.25405	-0.366344	-0.169378	-0.560434	0.0435284	0.688227	0.151311	0.860569	0.824856	1.21382	1.02353	0.494918	0.175636	-0.978774	-0.84694	-1.00579	-1.32233	-1.95996	-1.64726	-1.15027	0.572821	0.497013	0.511954	0.465403	0.377913	0.686192	0.373727	0.467679	0.46164	0.48937	0.664126	0.331714	0.363085	0.730264	0.450631	0.593705	0.596471	0.535915	0.374287	0.461655	0.588447	0.438859	0.441119	0.596327	0.515861	0.389631	0.619943	0.622048	0.406213	0.581681	0.669246	0.523327	0.537042	0.458939	0.671939	0.502307	0.475413	0.501807	0.50679	0.526516	0.452296	0.569178	0.512026	0.541668	0.467007	0.370612	0.43342	0.612662	0.684275	0.658901	0.50264	0.618046	0.345235	0.213392	0.467019	0.640678	0.539263	0.45437	0.183316	0.356175	0.620214	0.533095	0.584791	0.530692	0.713664	0.584944	0.557208	0.406308	0.595781	0.604193	0.561322	0.435483	0.427006	0.441914	0.441505	0.138876	0.604579	0.535875	0.520195	0.498674	0.501977	0.527157	0.632348	0.504733	0.499024	0.489701	0.335596	0.152858	0.479826	0.651361	0.355022	0.361671	0.462739	0.527917	0.457146	0.557709	0.556359	0.537262	0.623757	0.31766
g91	0.728285	0.429443	0.552855	0.477184	0.527605	0.352446	0.444376	0.633073	0.563063	0.563026	0.416837	0.158622	0.53676	0.592323	0.538896	0.628008	0.397323	0.404284	0.581223	0.456425	0.464187	0.653424	0.632081	0.678706	0.411861	0.469608	0.517834	0.397766	0.273013	0.641299	0.622646	0.27611	0.397146	0.552464	0.639184	0.493482	0.417075	0.381954	0.516786	0.668145	0.459603	0.288402	0.642953	0.54963	0.30807	0.491087	0.499991	0.697576	0.455303	0.438202	0.505863	0.501008	0.405751	0.680942	0.62235	0.515368	0.524603	0.622526	0.664938	0.36214	0.458898	0.489293	0.252373	0.665799	0.637893	0.472713	0.546849	0.703786	0.366948	0.510916	0.650327	0.332119	0.715339	0.394594	0.52474	-1.74876	-0.358551	-1.7561	-1.95996	-1.83247	-1.62575	-1.28821	-1.71287	-1.05739	-1.22956	-1.46302	-0.686255	-1.01813	-0.128906	-0.53361	-0.0945703	0.0298196	0.174096	1.24987	0.714192	1.07912	1.56486	1.95996	1.31093	1.03326	0.309883	0.517356	0.38426	0.631192	0.411613	0.335435	0.52502	0.563704	0.501433	0.77464	0.41964	0.537363	0.55025	0.621305	0.143466	0.431094	0.559458	0.698924	0.228501	0.432391	0.447715	0.501196	0.399648	0.468863	0.438105	0.434071	0.447307	0.550265	0.175596	0.522443	0.694845	0.636152	0.524781	0.478122	0.444483	0.415263	0.549069	0.442599	0.470119	0.368049	0.891597	0.652224	0.425317	0.345838	0.638702	0.447641	0.45368	0.737247	0.655974	0.403612	0.481721	0.50037	0.589052	0.428944	0.451514	0.491324	0.464198	0.75206	0.454733	0.559077	0.548289	0.620379	0.552807	0.476958	0.531248	0.572826	0.57746	0.369862	0.622521	0.388483	0.4576	0.77966	0.439544	0.690853	0.444121	0.337842	0.61995	0.448591	0.608364	0.488729	0.42655	0.507681	0.270869	0.358354	0.572752	0.612185	0.52971	0.451944	0.508356	0.386005	0.667652	0.52031	0.534812	0.623012	0.581174	0.54696	0.653234	0.308515	0.534564	0.593137
g92	0.316661	0.393536	0.39515	0.529594	0.563974	0.525458	0.382578	0.548506	0.540213	0.642461	0.593879	0.466898	0.615653	0.479144	0.276646	0.29437	0.355823	0.550188	0.684947	0.531447	0.47257	0.699398	0.669006	0.347959	0.527814	0.561586	0.342469	0.617375	0.431261	0.346523	0.501007	0.60985	0.385546	0.550917	0.354405	0.435764	0.266445	0.541404	0.338938	0.455654	0.534509	0.57488	0.693986	0.585837	0.484454	0.455656	0.464104	0.58748	0.658602	0.592259	0.47285	0.453117	0.480563	0.458254	0.773416	0.452295	0.457952	0.276977	0.529091	0.414461	0.451404	0.494191	0.549008	0.354659	0.394202	0.509353	0.653728	0.547325	0.4922	0.648213	0.467784	0.636707	0.480858	0.421778	0.724587	-1.79451	-1.61281	-1.64445	-1.95996	-1.86773	-1.54709	-1.43891	-1.95973	-1.76438	-1.85232	-1.89178	-0.354511	-0.852609	-0.836941	-1.13636	-0.221466	-0.0805995	0.360945	0.708175	0.186131	0.534574	1.66245	1.95996	1.61169	0.862141	0.536952	0.453137	0.445448	0.618544	0.607002	0.77727	0.204443	0.48298	0.489632	0.42727	0.477115	0.296212	0.635879	0.690258	0.752789	0.68478	0.612321	0.360202	0.486794	0.423329	0.210392	0.519621	0.610961	0.687722	0.607519	0.241253	0.520944	0.40913	0.718475	0.510701	0.322893	0.632378	0.520331	0.527588	0.454139	0.436179	0.521255	0.557468	0.557001	0.471298	0.641788	0.516677	0.505383	0.618428	0.6515	0.452474	0.703146	0.562669	0.531015	0.69429	0.654918	0.693554	0.733636	0.284029	0.447556	0.571687	0.565461	0.525323	0.550239	0.589659	0.59306	0.354006	0.561771	0.425429	0.585382	0.66761	0.433682	0.630084	0.444211	0.616748	0.593939	0.58408	0.25306	0.581174	0.345291	0.360272	0.639767	0.521763	0.718227	0.511693	0.459297	0.415331	0.517644	0.71353	0.463544	0.503109	0.543781	0.590591	0.553186	0.533232	0.550131	0.626185	0.453776	0.522263	0.463328	0.699754	0.654016	0.590723	0.424334	0.376929
