genes	c0	c1	c2	c3	c4	c5	c6	c7	c8	c9	c10	c11	c12	c13	c14	c15	c16	c17	c18	c19	c20	c21	c22	c23	c24	c25	c26	c27	c28	c29	c30	c31	c32	c33	c34	c35	c36	c37	c38	c39	c40	c41	c42	c43	c44	c45	c46	c47	c48	c49	c50	c51	c52	c53	c54	c55	c56	c57	c58	c59	c60	c61	c62	c63	c64	c65	c66	c67	c68	c69	c70	c71	c72	c73	c74	c75	c76	c77	c78	c79	c80	c81	c82	c83	c84	c85	c86	c87	c88	c89	c90	c91	c92	c93	c94	c95	c96	c97	c98	c99	c100	c101	c102	c103	c104	c105	c106	c107	c108	c109	c110	c111	c112	c113	c114	c115	c116	c117	c118	c119	c120	c121	c122	c123	c124	c125	c126	c127	c128	c129	c130	c131	c132	c133	c134	c135	c136	c137	c138	c139	c140	c141	c142	c143	c144	c145	c146	c147	c148	c149	c150	c151	c152	c153	c154	c155	c156	c157	c158	c159	c160	c161	c162	c163	c164	c165	c166	c167	c168	c169	c170	c171	c172	c173	c174	c175	c176	c177	c178	c179	c180	c181	c182	c183	c184	c185	c186	c187	c188	c189	c190	c191	c192	c193	c194	c195	c196	c197	c198	c199
g36	0.487577	0.488769	0.553734	0.718616	0.417615	0.558533	0.377199	0.671029	0.563582	0.450269	0.368381	0.478075	0.60217	0.34058	0.456092	0.301342	0.628272	0.833113	0.660039	0.650207	0.607355	0.609996	0.391466	0.456073	0.641785	1.74952	1.95996	1.56734	1.51407	0.138328	-0.0380708	0.688325	-0.0903002	0.740088	1.37556	0.769753	0.152999	-0.465171	-0.296612	0.274736	0.789614	-0.566849	-1.18078	-0.916786	-0.624758	-0.4128	-0.548788	-0.647985	-1.95996	-1.10447	0.476494	0.665123	0.341193	0.614576	0.43936	0.306247	0.44127	0.581687	0.51363	0.433231	0.464891	0.536849	0.176939	0.634351	0.453103	0.46816	0.435598	0.61115	0.695625	0.570179	0.489413	0.564816	0.544183	0.579569	0.359287	0.487253	0.545441	0.57433	0.525643	0.453146	0.475315	0.551219	0.32094	0.704599	0.39859	0.293316	0.462664	0.539876	0.585005	0.390098	0.289435	0.43257	0.571716	0.520618	0.807135	0.371093	0.39302	0.432587	0.359707	0.586046	0.459048	0.596121	0.699295	0.579604	0.76588	0.512909	0.396888	0.59447	0.382843	0.61832	0.837979	0.185221	0.327586	0.553872	0.5128	0.492971	0.510803	0.60429	0.743899	0.60088	0.545058	0.29362	0.433641	0.482468	0.505342	0.541131	0.556771	0.350337	0.51625	0.623418	0.603682	0.615885	0.509737	0.552986	0.430447	0.497576	0.614123	0.145595	0.394355	0.484642	0.658415	0.567644	0.496681	0.575746	0.291404	0.444358	0.551102	0.577071	0.456858	0.294988	0.208457	0.719543	0.41626	0.497907	0.36421	0.670464	0.525656	0.579453	0.337885	0.435589	0.491099	0.389855	0.488794	0.39292	0.423785	0.57754	0.546712	0.594878	0.441432	0.436218	0.625879	0.552688	0.205782	0.628466	0.410449	0.565106	0.609556	0.604762	0.614505	0.688102	0.528719	0.532293	0.2747	0.503085	0.626607	0.608754	0.461313	0.629412	0.442266	0.295441	0.691576	0.464857	0.65141	0.519681	0.284709	0.874827	0.465333	0.396974	0.563585	0.436502
g37	0.200708	0.688085	0.734732	0.671367	0.596344	0.425124	0.411024	0.531066	0.479027	0.478921	0.644923	0.604405	0.614561	0.758391	0.491213	0.653045	0.456869	0.772151	0.667662	0.505673	0.453746	0.176888	0.396083	0.586847	0.403423	-1.7013	-1.95996	-0.482084	-0.00852492	0.774944	0.89477	0.811055	1.95996	1.87341	0.472081	0.835002	0.984272	1.48679	1.09954	-0.645888	-1.20163	-0.135201	1.23392	0.182529	-1.00299	-1.64128	-0.525857	0.726153	1.47505	0.351512	0.598253	0.52307	0.753489	0.328339	0.536596	0.437379	0.556887	0.424153	0.549689	0.527598	0.625418	0.341286	0.362984	0.55277	0.45256	0.444828	0.2742	0.619722	0.682213	0.510351	0.533195	0.439522	0.278811	0.532281	0.317048	0.491041	0.426897	0.440638	0.645026	0.402537	0.576997	0.77062	0.769171	0.374651	0.629004	0.32235	0.575368	0.54375	0.683596	0.579521	0.731017	0.437283	0.639604	0.622094	0.236184	0.358958	0.477484	0.562163	0.444094	0.403391	0.617938	0.603456	0.566738	0.48792	0.307115	0.61705	0.56769	0.527605	0.55408	0.593883	0.466497	0.594972	0.275428	0.550781	0.592599	0.715377	0.515553	0.617579	0.564825	0.876952	0.587388	0.553737	0.358939	0.548595	0.553216	0.418734	0.303356	0.50586	0.615781	0.661081	0.454714	0.289267	0.582898	0.440942	0.465166	0.272697	0.229607	0.687197	0.393092	0.630972	0.0334801	0.608737	0.469424	0.370572	0.473875	0.486126	0.566647	0.219842	0.55894	0.599878	0.690372	0.781761	0.645224	0.251849	0.484453	0.552177	0.601308	0.657092	0.614355	0.538439	0.629014	0.543668	0.826735	0.339155	0.60204	0.430674	0.507371	0.382803	0.416523	0.454936	0.627931	0.550479	0.577998	0.524431	0.614634	0.519321	0.478528	0.266635	0.602929	0.67623	0.729096	0.568919	0.390371	0.644917	0.375035	0.35965	0.501409	0.337423	0.305143	0.36974	0.550922	0.523268	0.439969	0.33965	0.559949	0.718684	0.487539	0.806133	0.590799	0.38716
g38	0.563181	0.450416	0.672238	0.58953	0.643661	0.712786	0.59428	0.563342	0.598569	0.423894	0.708692	0.436433	0.66699	0.615445	0.454941	0.472593	0.602852	0.458895	0.677305	0.641158	0.476958	0.446904	0.615719	0.423438	0.658952	1.25879	1.40815	0.937674	-0.130557	-0.925225	-1.4994	-1.15536	-1.95996	0.0504877	0.394838	-0.511753	-0.733787	-1.20971	1.59026	1.70393	1.95996	0.650543	-0.142043	0.0349781	0.524918	0.96009	0.426821	0.396151	-0.684596	-0.470451	0.729835	0.590117	0.352511	0.582636	0.566671	0.200166	0.435766	0.371292	0.838489	0.385991	0.105163	0.336903	0.492117	0.460157	0.64235	0.283728	0.529263	0.478444	0.335828	0.36505	0.345744	0.35719	0.514436	0.213434	0.388454	0.498154	0.862952	0.443922	0.513963	0.623153	0.453723	0.501614	0.425682	0.719656	0.4039	0.401174	0.630432	0.539124	0.343433	0.550788	0.525766	0.513288	0.603057	0.708723	0.592505	0.495361	0.594689	0.274298	0.542061	0.519521	0.56854	0.595454	0.322153	0.659024	0.764439	0.524701	0.475667	0.599303	0.481991	0.415725	0.483942	0.393606	0.551674	0.621128	0.459096	0.634123	0.576336	0.570458	0.507391	0.638439	0.53976	0.272415	0.68346	0.718461	0.501065	0.78897	0.556359	0.660643	0.560157	0.58026	0.654532	0.368152	0.49498	0.29123	0.588129	0.532009	0.542533	0.40056	0.547981	0.563768	0.751168	0.593121	0.533565	0.724667	0.562615	0.646522	0.383257	0.554741	0.572497	0.539715	0.470349	0.437858	0.558247	0.327331	0.689144	0.762575	0.47807	0.622515	0.496397	0.541791	0.621289	0.704869	0.631486	0.412305	0.594818	0.560584	0.222453	0.571642	0.502592	0.482356	0.745896	0.608231	0.327499	0.496934	0.562416	0.471439	0.58425	0.664655	0.283854	0.558778	0.495146	0.253656	0.631589	0.432761	0.563565	0.602631	0.433031	0.754417	0.538768	0.564123	0.485581	0.30328	0.573941	0.323848	0.446631	0.264463	0.396575	0.597722	0.537435	0.530704
g39	0.683026	0.425114	0.806574	0.532066	0.594986	0.523706	0.29123	0.269571	0.296874	0.553951	0.513904	0.536309	0.554085	0.299206	0.51924	0.590491	0.582854	0.498599	0.76226	0.415042	0.387031	0.62612	0.454673	0.462582	0.502192	1.00843	1.95996	0.964148	0.863254	0.553013	0.227827	0.303655	0.266378	0.464288	0.823179	0.490087	0.101603	-0.554435	-0.213883	-0.111756	-0.0274537	-0.169252	-0.324674	-0.266311	-0.0976667	0.132212	-1.00254	-1.62978	-1.95996	-1.33506	0.51037	0.64927	0.745775	0.818319	0.557907	0.727881	0.557385	0.482166	0.314874	0.704226	0.45596	0.436982	0.567774	0.509978	0.549485	0.519342	0.536715	0.471347	0.548701	0.509132	0.476345	0.386347	0.560303	0.337399	0.520225	0.393318	0.626742	0.593348	0.563996	0.442426	0.351652	0.545148	0.560319	0.350051	0.508501	0.873679	0.505566	0.362754	0.602476	0.461595	0.512229	0.629571	0.380195	0.626221	0.69217	0.411946	0.496301	0.556066	0.407448	0.634148	0.227609	0.546092	0.440199	0.728788	0.566344	0.548395	0.533633	0.604312	0.37059	0.475259	0.40268	0.594362	0.795473	0.422662	0.319537	0.451205	0.448965	0.531031	0.741738	0.484474	0.392507	0.28024	0.301534	0.51201	0.428057	0.394573	0.393064	0.41456	0.592549	0.471745	0.245685	0.497477	0.432737	0.498656	0.404348	0.568475	0.407249	0.431979	0.48109	0.538652	0.70345	0.615779	0.595463	0.762286	0.490556	0.489882	0.599308	0.48042	0.532127	0.408782	0.493743	0.404196	0.623459	0.671082	0.441607	0.617678	0.596887	0.459082	0.506827	0.426641	0.668813	0.425327	0.44857	0.334528	0.432493	0.440638	0.205581	0.628805	0.492065	0.702908	0.423427	0.385217	0.532601	0.285001	0.452168	0.60134	0.521255	0.51487	0.516919	0.703925	0.621112	0.399682	0.432549	0.633483	0.513119	0.662084	0.51603	0.474257	0.580703	0.574359	0.430849	0.5915	0.703106	0.667229	0.283237	0.505147	0.39987	0.429115	0.535787	0.645146
g40	0.557969	0.712775	0.56791	0.531877	0.438452	0.35742	0.598996	0.34149	0.537875	0.562184	0.468958	0.62044	0.438848	0.494836	0.482132	0.32803	0.559108	0.514133	0.793367	0.541587	0.504884	0.59903	0.358112	0.426492	0.493022	1.14136	1.95996	1.87311	1.24033	0.53169	-0.452309	-0.392268	-1.69414	-1.26936	-0.854195	-1.34277	-1.76738	-1.8017	-1.56704	-1.00737	-0.458736	-0.664444	-1.54783	-0.892543	-0.864035	-0.0256786	-0.862624	-1.63644	-1.95996	-1.56612	0.552931	0.662544	0.716493	0.561437	0.542345	0.485953	0.54901	0.659678	0.5102	0.409394	0.412895	0.490847	0.673802	0.45399	0.629617	0.513356	0.345775	0.50212	0.486391	0.557705	0.411516	0.518669	0.507986	0.577169	0.302419	0.535403	0.532769	0.603238	0.631618	0.573237	0.547763	0.531003	0.602911	0.329613	0.384784	0.536925	0.603329	0.430953	0.591345	0.375199	0.415691	0.328269	0.536369	0.468816	0.529231	0.630929	0.473341	0.464192	0.338972	0.490711	0.549221	0.488403	0.51977	0.511568	0.250794	0.534447	0.636984	0.723402	0.857624	0.392938	0.45505	0.668917	0.646336	0.65011	0.505793	0.562468	0.56983	0.642167	0.607085	0.515408	0.759136	0.579987	0.526503	0.543155	0.53733	0.461252	0.720411	0.560703	0.547181	0.385079	0.625986	0.422712	0.658156	0.691864	0.754325	0.725546	0.149775	0.300192	0.272706	0.565199	0.703746	0.556071	0.674425	0.605086	0.315277	0.415693	0.492943	0.65071	0.716798	0.407016	0.225606	0.599975	0.598911	0.390522	0.718764	0.445074	0.397112	0.490194	0.739983	0.605962	0.684842	0.520194	0.321327	0.484857	0.349693	0.392682	0.709125	0.486654	0.542615	0.463784	0.459841	0.641423	0.826692	0.248341	0.366915	0.494643	0.844424	0.451426	0.564076	0.569456	0.433182	0.309381	0.460219	0.466556	0.364534	0.578637	0.710969	0.563587	0.599084	0.570318	0.671428	0.560838	0.472053	0.476382	0.543711	0.382526	0.396621	0.399699	0.365146	0.929618
g41	0.688629	0.76788	0.468321	0.401685	0.730426	0.444329	0.540907	0.515823	0.663381	0.748026	0.736684	0.532904	0.453242	0.526174	0.720528	0.648588	0.531687	0.595325	0.5794	0.58307	0.653667	0.452144	0.331129	0.532573	0.308043	0.457741	0.984271	0.60862	0.404388	-0.550295	-1.23915	-0.944556	-1.95996	-1.78968	-0.774038	-1.1686	-1.60263	-1.70186	-0.554211	1.30016	1.61805	1.57284	0.900469	1.18838	1.86734	1.95996	1.90284	1.70109	1.01888	1.77114	0.675245	0.49643	0.428596	0.486291	0.710146	0.642764	0.577725	0.405094	0.292588	0.603493	0.722403	0.435649	0.510274	0.589924	0.637153	0.478067	0.49304	0.419216	0.507803	0.303365	0.285163	0.609057	0.468629	0.616864	0.593178	0.521878	0.506165	0.5304	0.508321	0.404077	0.454701	0.587487	0.426544	0.451705	0.310747	0.697618	0.694165	0.628487	0.356478	0.601368	0.681474	0.4218	0.474679	0.437181	0.625584	0.324207	0.506587	0.717056	0.520125	0.411156	0.470835	0.588913	0.490174	0.718234	0.445257	0.660098	0.628937	0.636314	0.293876	0.482619	0.545463	0.493143	0.628639	0.562608	0.458642	0.470269	0.579824	0.719792	0.339968	0.512633	0.577858	0.462063	0.67146	0.334818	0.55701	0.475543	0.693006	0.489819	0.433926	0.656645	0.471958	0.310785	0.666968	0.67642	0.500899	0.474638	0.439693	0.410856	0.54802	0.398587	0.274042	0.398686	0.452264	0.595427	0.5884	0.649325	0.46832	0.511244	0.443668	0.396436	0.21711	0.577764	0.544523	0.444055	0.527063	0.506594	0.308736	0.446257	0.488471	0.383396	0.418453	0.413217	0.508935	0.548901	0.549924	0.465144	0.468708	0.502516	0.416739	0.509889	0.484248	0.440249	0.687234	0.717653	0.434304	0.58689	0.736461	0.746208	0.515935	0.599017	0.417284	0.32972	0.662846	0.198996	0.405042	0.35223	0.587127	0.413677	0.466328	0.51624	0.457577	0.56306	0.719226	0.375386	0.50503	0.356522	0.534155	0.435785	0.369068	0.684644
g42	0.498002	0.41924	0.475755	0.545727	0.904194	0.600964	0.560247	0.299873	0.580829	0.5352	0.494973	0.602117	0.377402	0.368714	0.511194	0.420853	0.603477	0.322709	0.483486	0.504392	0.175893	0.479446	0.690947	0.448831	0.326061	1.26383	1.95996	0.893002	0.25845	-0.869153	-1.65136	-1.47104	-1.95996	-1.01011	-0.596394	-1.14537	-1.21989	-1.34618	-1.12521	-0.263058	-0.159132	-1.65082	-1.93592	-0.249936	-0.0518819	0.471794	-0.103459	-0.657742	-1.20902	-0.474718	0.553113	0.58661	0.594331	0.451512	0.562231	0.441397	0.459151	0.5447	0.79647	0.455806	0.67323	0.489551	0.500969	0.536996	0.645367	0.528105	0.446374	0.548297	0.492333	0.49076	0.246915	0.734449	0.646778	0.554927	0.397673	0.547594	0.576128	0.517002	0.503458	0.57497	0.537088	0.306751	0.442559	0.368105	0.435857	0.571543	0.650035	0.384267	0.49869	0.316915	0.525737	0.520211	0.382537	0.484154	0.67117	0.64289	0.570258	0.481072	0.518095	0.341891	0.553743	0.500573	0.727875	0.411955	0.392839	0.559091	0.699653	0.786412	0.64958	0.569854	0.446413	0.398673	0.27434	0.535082	0.39441	0.639337	0.565587	0.395625	0.480108	0.755587	0.480004	0.581398	0.425529	0.34089	0.445524	0.572665	0.551828	0.455393	0.394368	0.561	0.413011	0.584073	0.441878	0.565026	0.486368	0.598911	0.28278	0.339932	0.631085	0.443336	0.387448	0.214591	0.399034	0.563639	0.827861	0.292667	0.356854	0.585609	0.471355	0.538585	0.389834	0.447252	0.514102	0.593542	0.584951	0.517443	0.719255	0.386584	0.512506	0.424713	0.458178	0.442863	0.666731	0.496695	0.663803	0.551051	0.536676	0.582578	0.589976	0.741681	0.420261	0.335579	0.479719	0.446574	0.54402	0.309701	0.660818	0.472339	0.401616	0.381909	0.569623	0.201983	0.621632	0.559029	0.527356	0.468433	0.551681	0.368803	0.787046	0.598399	0.70377	0.44898	0.4024	0.507467	0.626677	0.832483	0.44301	0.689219	0.772748	0.401601
g43	0.525409	0.619116	0.687963	0.204477	0.587553	0.364417	0.469884	0.504822	0.820072	0.623232	0.375327	0.629637	0.523437	0.542212	0.628272	0.66454	0.607538	0.643938	0.845437	0.390148	0.572661	0.592966	0.489703	0.484261	0.551661	1.15594	0.971716	1.36179	1.41886	1.89022	1.91305	1.80974	1.95996	0.837314	0.0218441	0.316815	0.796114	1.41193	0.956997	-0.0811934	-1.07158	-0.700443	-0.277533	-0.462912	-0.698142	-0.858569	-0.857723	-0.555712	-0.132224	-1.95996	0.711828	0.723298	0.830722	0.372678	0.528616	0.638899	0.524239	0.363383	0.399733	0.430838	0.631932	0.404771	0.545621	0.669836	0.326008	0.466355	0.650352	0.598345	0.592554	0.352775	0.774024	0.55582	0.676017	0.495697	0.5284	0.528621	0.517067	0.694393	0.443026	0.454463	0.515001	0.702415	0.468117	0.530324	0.329916	0.56005	0.470072	0.382432	0.738077	0.487271	0.524078	0.822504	0.572309	0.505144	0.60706	0.364044	0.521649	0.435762	0.636854	0.414004	0.483503	0.524637	0.219522	0.461079	0.543589	0.567361	0.524282	0.728662	0.608916	0.491548	0.788001	0.371589	0.404001	0.354584	0.654801	0.730172	0.528909	0.545565	0.592817	0.648488	0.516704	0.47861	0.559168	0.497049	0.594819	0.365789	0.58975	0.589387	0.714588	0.487768	0.758835	0.58052	0.608711	0.552952	0.429659	0.392537	0.854301	0.739303	0.560113	0.620424	0.666828	0.600103	0.794012	0.458756	0.769082	0.607848	0.758497	0.619825	0.467084	0.502755	0.721961	0.609747	0.495305	0.730559	0.386527	0.493985	0.562495	0.577309	0.370049	0.400312	0.586761	0.418321	0.437049	0.707965	0.784949	0.468372	0.429527	0.222899	0.829954	0.523996	0.586581	0.482195	0.477995	0.694567	0.711575	0.667342	0.633237	0.44851	0.608323	0.585811	0.550098	0.59403	0.0707034	0.449177	0.653542	0.479337	0.562647	0.567505	0.685509	0.546587	0.565186	0.624946	0.545302	0.541302	0.607239	0.804601	0.453567	0.312265	0.451845	0.414766
g44	0.668892	0.512038	0.327491	0.608718	0.479833	0.618313	0.502016	0.50916	0.693902	0.666924	0.483589	0.610471	0.527125	0.728134	0.333191	0.41442	0.466874	0.376943	0.389707	0.73189	0.635959	0.718403	0.629889	0.534582	0.403743	-1.30982	-1.95996	-1.14922	-0.302285	0.231454	0.405987	0.333642	1.89655	-0.711544	-1.72653	-1.46251	-0.529221	0.475228	0.383152	-0.37191	-0.803506	0.305186	0.494204	0.233795	-0.404398	-0.705175	-0.479636	0.171014	1.95996	1.05364	0.417342	0.599725	0.32673	0.473534	0.458248	0.614834	0.64523	0.569531	0.524805	0.492228	0.696268	0.495868	0.483772	0.527376	0.360682	0.79315	0.56738	0.629756	0.685028	0.525372	0.49768	0.537539	0.462968	0.409301	0.479176	0.652573	0.44639	0.648345	0.543282	0.716915	0.505926	0.792985	0.482324	0.559744	0.496066	0.539606	0.452705	0.592175	0.546656	0.584188	0.580605	0.613679	0.618795	0.313635	0.596781	0.443018	0.360853	0.612569	0.855513	0.606506	0.903088	0.762128	0.485858	0.455323	0.559893	0.409963	0.543885	0.453968	0.554188	0.50829	0.519329	0.455546	0.698547	0.329776	0.572846	0.466253	0.657847	0.590859	0.662179	0.328505	0.405423	0.744758	0.458374	0.340874	0.502325	0.610435	0.386571	0.463509	0.831178	0.657025	0.472151	0.269535	0.516597	0.606007	0.517073	0.622861	0.398715	0.615602	0.442498	0.526889	0.559927	0.662111	0.79566	0.598811	0.581937	0.673679	0.418608	0.521514	0.409281	0.46728	0.416477	0.509774	0.464379	0.518845	0.579726	0.563478	0.41783	0.508853	0.328925	0.460059	0.440202	0.363201	0.328918	0.553379	0.719839	0.624331	0.514527	0.637108	0.307187	0.548089	0.523701	0.611495	0.463148	0.412505	0.393024	0.454072	0.525358	0.573282	0.5467	0.480294	0.452626	0.374185	0.345295	0.504633	0.411151	0.598941	0.578349	0.383027	0.394542	0.45681	0.31471	0.302245	0.484568	0.377595	0.570249	0.479345	0.415336	0.658092	0.558764	0.633989
g45	0.312324	0.258992	0.604935	0.243592	0.680528	0.449158	0.792396	0.443885	0.564824	0.488008	0.633492	0.441857	0.520875	0.604524	0.513287	0.614797	0.657588	0.227208	0.630552	0.838721	0.752734	0.547994	0.411113	0.337882	0.612008	1.82139	1.95996	0.842122	0.704813	0.165612	0.0537002	1.14727	0.848876	1.05391	1.39139	0.480415	-0.302367	-1.05587	-0.474957	-0.233966	0.38777	-0.891126	-1.95996	-1.25246	-1.0965	-0.410125	-0.561957	-0.803463	-0.869225	-0.662001	0.607966	0.478494	0.345518	0.567256	0.651705	0.605272	0.388082	0.345078	0.571095	0.516344	0.655864	0.538932	0.463959	0.401992	0.411117	0.536517	0.488227	0.384999	0.11271	0.624249	0.493639	0.480501	0.319854	0.426334	0.658588	0.403576	0.622004	0.469579	0.502466	0.29193	0.542169	0.529594	0.530091	0.356993	0.43232	0.754057	0.656578	0.603797	0.573929	0.685792	0.30076	0.469003	0.520594	0.563032	0.260897	0.683706	0.494845	0.39139	0.550729	0.58982	0.237922	0.496668	0.692131	0.442549	0.569086	0.594255	0.559663	0.268827	0.699788	0.447553	0.19527	0.241063	0.530286	0.609495	0.394698	0.781819	0.407592	0.39626	0.373123	0.565391	0.616341	0.811103	0.282425	0.459856	0.755348	0.418083	0.475442	0.582415	0.55061	0.5509	0.614664	0.408461	0.513422	0.576636	0.485466	0.516852	0.43962	0.389128	0.673692	0.571096	0.486398	0.705172	0.575839	0.34655	0.500893	0.353854	0.495264	0.41035	0.668427	0.55886	0.748812	0.528396	0.719649	0.246021	0.309456	0.659704	0.511304	0.366956	0.584197	0.518477	0.492878	0.569171	0.546538	0.333434	0.833328	0.595769	0.571603	0.325885	0.803835	0.394462	0.288614	0.601148	0.642801	0.542197	0.505353	0.629229	0.745364	0.349059	0.71921	0.526255	0.665496	0.514795	0.542109	0.80681	0.52914	0.527575	0.282382	0.62818	0.576375	0.498834	0.446162	0.426618	0.45029	0.549953	0.288957	0.452649	0.560864	0.541545	0.655511	0.658314
g46	0.563176	0.498003	0.29782	0.376624	0.484013	0.622435	0.572455	0.789897	0.725748	0.538824	0.460134	0.564605	0.382325	0.444501	0.505704	0.382163	0.668605	0.590516	0.542673	0.177852	0.201663	0.668528	0.338473	0.301244	0.672541	1.58092	1.95996	1.23188	1.07718	1.03954	0.988645	1.24019	0.185461	0.249266	0.375541	-0.191443	-0.497609	-1.16014	-0.852362	-0.804527	-0.680486	-1.7365	-1.95996	-1.4528	-1.37518	-1.10507	-1.38338	-1.57826	-1.89901	-1.13523	0.616812	0.55366	0.654743	0.599981	0.652531	0.453453	0.31311	0.481328	0.40771	0.442282	0.665362	0.673908	0.489974	0.325226	0.768103	0.789568	0.3403	0.711724	0.365599	0.281005	0.487768	0.224267	0.317985	0.441047	0.295592	0.52627	0.514875	0.485565	0.560777	0.498941	0.408626	0.50447	0.511363	0.958633	0.474961	0.480514	0.726877	0.387956	0.687297	0.203934	0.60094	0.495706	0.226798	0.566597	0.375863	0.426789	0.629713	0.378719	0.43578	0.389917	0.558949	0.403932	0.622041	0.434258	0.474625	0.513631	0.645136	0.823638	0.542423	0.610053	0.324186	0.490487	0.316961	0.386678	0.701397	0.709653	0.533762	0.260498	0.756551	0.545486	0.311289	0.816022	0.640052	0.535538	0.428349	0.380754	0.540362	0.626173	0.642949	0.0767049	0.451108	0.337965	0.440034	0.487505	0.371633	0.415966	0.524548	0.544089	0.638244	0.357032	0.612	0.448713	0.447441	0.609504	0.492687	0.666823	0.328871	0.518311	0.522366	0.373106	0.40331	0.627285	0.646569	0.632121	0.431171	0.588589	0.328054	0.513813	0.531783	0.462731	0.491783	0.369279	0.746323	0.655186	0.271123	0.451619	0.419769	0.350405	0.465375	0.574172	0.513593	0.423422	0.591763	0.492574	0.589307	0.536737	0.540975	0.408926	0.560114	0.728922	0.539921	0.365713	0.443726	0.616786	0.534836	0.44079	0.30931	0.367697	0.4622	0.32846	0.582525	0.556485	0.316894	0.465545	0.38025	0.433447	0.464633	0.44874	0.49299	0.488588
g47	0.481792	0.569707	0.250327	0.388601	0.26383	0.555	0.680357	0.53818	0.574554	0.432675	0.642328	0.622212	0.330153	0.683283	0.61515	0.361208	0.513508	0.440653	0.566524	0.784547	0.596202	0.448467	0.4751	0.350956	0.685777	-1.6609	-1.95996	-1.86394	-1.74074	-1.61972	-1.56894	-1.8248	-1.39496	-1.54709	-1.64757	-1.56984	-0.936884	-0.774338	-0.900208	-1.28589	-1.51644	0.947125	1.95996	1.26128	0.010151	-0.340431	-0.0442933	0.411952	1.06751	0.962952	0.496676	0.472453	0.673591	0.4209	0.493882	0.499894	0.553109	0.401782	0.571345	0.423775	0.33784	0.537156	0.581928	0.679221	0.63958	0.563879	0.586977	0.65554	0.445186	0.814587	0.205139	0.567377	0.630447	0.647729	0.59018	0.363026	0.627559	0.734829	0.598652	0.604639	0.597293	0.51781	0.616295	0.357992	0.510086	0.469405	0.414498	0.601936	0.447689	0.622205	0.445575	0.483824	0.535547	0.433047	0.578668	0.488663	0.639002	0.555301	0.568323	0.61225	0.4462	0.500044	0.406442	0.511357	0.575772	0.446037	0.142877	0.604019	0.304005	0.411174	0.523741	0.459602	0.60056	0.574278	0.20298	0.38609	0.551169	0.608042	0.434584	0.477108	0.515964	0.537847	0.509605	0.669166	0.74134	0.676126	0.700725	0.613536	0.407954	0.581957	0.475032	0.523106	0.218749	0.569412	0.62826	0.577144	0.353141	0.390774	0.553604	0.542367	0.568104	0.543629	0.386252	0.312461	0.291713	0.254138	0.601351	0.541012	0.726671	0.524211	0.604645	0.507298	0.529876	0.562015	0.536347	0.471002	0.376165	0.630152	0.481627	0.539342	0.59381	0.449802	0.577265	0.52539	0.368473	0.627833	0.689499	0.332316	0.520707	0.58109	0.378108	0.722583	0.614516	0.464427	0.339339	0.621599	0.372942	0.624244	0.621017	0.686355	0.501989	0.587997	0.43395	0.53798	0.582714	0.623165	0.58862	0.345336	0.40762	0.536606	0.379385	0.294106	0.318065	0.333615	0.39357	0.384117	0.711458	0.415474	0.438994	0.365152
g48	0.511177	0.578037	0.73785	0.492658	0.632355	0.428369	0.45207	0.378636	0.581454	0.556198	0.404218	0.694385	0.552438	0.297578	0.330799	0.599683	0.39789	0.537725	0.675993	0.839953	0.885954	0.712084	0.397706	0.339697	0.420421	0.818497	1.95996	1.15901	0.855303	0.117213	-0.375114	-0.322537	-0.724628	-0.490783	0.0343838	-0.747519	-0.783312	-1.8435	-1.67038	-1.10423	-0.722914	-1.16477	-1.95996	-0.0374366	0.0268988	0.13883	-0.314394	-0.858784	-1.1867	-0.934307	0.499786	0.432035	0.50011	0.459111	0.437281	0.521577	0.429619	0.496008	0.592101	0.622982	0.65209	0.448537	0.439543	0.481577	0.507108	0.619952	0.592071	0.417759	0.535489	0.409654	0.610646	0.33266	0.303285	0.612731	0.58246	0.699516	0.352806	0.55477	0.410049	0.725252	0.287011	0.714397	0.516725	0.341438	0.503349	0.753573	0.269328	0.360567	0.444971	0.767049	0.389033	0.530771	0.458003	0.470351	0.471663	0.363868	0.58918	0.574265	0.484725	0.681337	0.50224	0.547	0.616189	0.608283	0.514443	0.598477	0.311728	0.437653	0.451898	0.500917	0.498035	0.67179	0.464897	0.497219	0.688932	0.574805	0.302076	0.511982	0.488426	0.698125	0.450135	0.603599	0.448625	0.423253	0.536816	0.494425	0.504825	0.595209	0.444664	0.620705	0.500424	0.442637	0.586196	0.611296	0.437071	0.695453	0.482997	0.366385	0.504078	0.577237	0.617706	0.558205	0.479495	0.426199	0.465561	0.401186	0.377536	0.533252	0.51845	0.805683	0.655628	0.516584	0.566579	0.590179	0.587012	0.573002	0.503196	0.4549	0.433342	0.535296	0.287585	0.475472	0.862267	0.47051	0.65389	0.703293	0.381004	0.659222	0.411027	0.529473	0.705806	0.506925	0.328463	0.755935	0.723685	0.687566	0.565144	0.379121	0.586307	0.816086	0.326997	0.433533	0.380601	0.45752	0.453808	0.67429	0.404072	0.676091	0.410379	0.4485	0.484089	0.422988	0.446154	0.661407	0.478572	0.541462	0.629474	0.272014	0.730168	0.378675
