genes	c0	c1	c2	c3	c4	c5	c6	c7	c8	c9	c10	c11	c12	c13	c14	c15	c16	c17	c18	c19	c20	c21	c22	c23	c24	c25	c26	c27	c28	c29	c30	c31	c32	c33	c34	c35	c36	c37	c38	c39	c40	c41	c42	c43	c44	c45	c46	c47	c48	c49	c50	c51	c52	c53	c54	c55	c56	c57	c58	c59	c60	c61	c62	c63	c64	c65	c66	c67	c68	c69	c70	c71	c72	c73	c74	c75	c76	c77	c78	c79	c80	c81	c82	c83	c84	c85	c86	c87	c88	c89	c90	c91	c92	c93	c94	c95	c96	c97	c98	c99	c100	c101	c102	c103	c104	c105	c106	c107	c108	c109	c110	c111	c112	c113	c114	c115	c116	c117	c118	c119	c120	c121	c122	c123	c124	c125	c126	c127	c128	c129	c130	c131	c132	c133	c134	c135	c136	c137	c138	c139	c140	c141	c142	c143	c144	c145	c146	c147	c148	c149	c150	c151	c152	c153	c154	c155	c156	c157	c158	c159	c160	c161	c162	c163	c164	c165	c166	c167	c168	c169	c170	c171	c172	c173	c174	c175	c176	c177	c178	c179	c180	c181	c182	c183	c184	c185	c186	c187	c188	c189	c190	c191	c192	c193	c194	c195	c196	c197	c198	c199
g76	0.612609	0.26828	0.621514	0.378348	0.428326	0.308405	0.51958	0.52872	0.392887	0.438067	0.351235	0.532914	0.675706	0.514845	0.624905	0.647891	0.565815	0.311993	0.560654	0.28613	0.522118	0.417455	0.517067	0.385233	0.468259	0.412666	0.389409	0.380144	0.608243	0.530056	0.25055	0.354696	0.193777	0.665731	0.564883	0.53581	0.472913	0.253713	0.574928	0.537348	0.540147	0.576437	0.737057	0.549567	0.583663	0.497064	0.474897	0.637888	0.538723	0.530871	0.356388	0.259123	0.204013	0.356915	0.383756	0.393131	0.711631	0.449864	0.481503	0.58198	0.604559	0.383803	0.537732	0.682989	0.584707	0.581964	0.549687	0.484138	0.420798	0.597961	0.511453	0.449561	0.361659	0.323301	0.428126	-1.33214	-1.40379	-0.633529	0.358392	0.601406	0.812419	0.89479	1.03989	1.20709	1.36353	1.4592	1.82784	1.95996	0.777043	-0.0307872	0.23973	1.0388	0.13332	0.258122	-0.333913	-0.464771	-0.882041	-0.824206	-1.23896	-1.95996	0.40084	0.35986	0.659547	0.485699	0.391552	0.279205	0.381524	0.535235	0.527456	0.514337	0.477938	0.396448	0.419993	0.436923	0.496568	0.605307	0.444071	0.541339	0.358165	0.492036	0.69801	0.520289	0.555615	0.30556	0.471231	0.472218	0.300046	0.542603	0.666054	0.54304	0.581302	0.52964	0.593331	0.589695	0.601533	0.585708	0.408855	0.514339	0.610106	0.616197	0.498902	0.586338	0.349406	0.240527	0.575145	0.631059	0.457152	0.563053	0.205812	0.400624	0.464753	0.338119	0.459531	0.680165	0.691587	0.494969	0.505279	0.425434	0.411865	0.417386	0.755481	0.480782	0.499553	0.405335	0.416089	0.511147	0.329718	0.372893	0.46733	0.604175	0.445722	0.572847	0.474372	0.485947	0.509822	0.38469	0.272097	0.560195	0.417994	0.589277	0.423412	0.318074	0.443995	0.394438	0.579207	0.443005	0.467358	0.629753	0.378108	0.63502	0.64309	0.331194	0.411076	0.239855	0.54565	0.689548	0.419015	0.408532	0.496215	0.425916
g77	0.572074	0.653975	0.547801	0.581101	0.601996	0.517101	0.497324	0.6756	0.469958	0.467753	0.454346	0.566488	0.456746	0.499913	0.472408	0.574478	0.426467	0.47632	0.656491	0.723972	0.495562	0.691513	0.318756	0.44141	0.536225	0.660767	0.351611	0.41178	0.549347	0.566957	0.386931	0.414724	0.341909	0.518803	0.562301	0.571047	0.651138	0.535697	0.450755	0.550808	0.640081	0.487439	0.699612	0.323072	0.542808	0.706791	0.568628	0.46863	0.689836	0.665857	0.420623	0.639946	0.441635	0.41113	0.498654	0.46803	0.430403	0.339447	0.611396	0.703855	0.425291	0.633085	0.452825	0.52866	0.480736	0.632858	0.691375	0.487499	0.375229	0.577182	0.45637	0.417483	0.527114	0.663489	0.333301	1.88935	1.95996	1.74248	1.49668	1.37011	0.767734	0.321679	-0.0654175	-0.212142	-0.507311	-0.614326	-0.752146	-0.916717	-0.754096	-0.706833	-1.17346	-1.31636	-1.16264	-1.80053	-1.65092	-1.53243	-1.43895	-1.95996	-1.45956	-1.30228	0.424484	0.532877	0.379694	0.41892	0.476621	0.637062	0.704306	0.551129	0.359244	0.529738	0.442959	0.569461	0.354257	0.51329	0.821429	0.426081	0.561139	0.628274	0.689292	0.434072	0.511395	0.643988	0.553583	0.328297	0.368	0.691846	0.506852	0.562549	0.403134	0.404105	0.276085	0.434324	0.456972	0.35324	0.469249	0.442925	0.416301	0.476785	0.503852	0.399276	0.486974	0.617311	0.533187	0.68123	0.62939	0.407396	0.330077	0.534827	0.728449	0.246422	0.385205	0.217193	0.449332	0.502365	0.456313	0.574351	0.497807	0.429152	0.403501	0.505477	0.39242	0.36692	0.246634	0.629009	0.489043	0.567224	0.48662	0.304321	0.598088	0.598123	0.686668	0.475967	0.30005	0.508666	0.521732	0.488256	0.560305	0.48857	0.579484	0.463722	0.314966	0.462463	0.492899	0.406724	0.462598	0.39376	0.575574	0.432858	0.423615	0.42902	0.395459	0.450106	0.629917	0.406868	0.620027	0.555258	0.570507	0.560383	0.527601	0.262797
g78	0.370629	0.577535	0.520099	0.478728	0.591281	0.36756	0.603438	0.52712	0.578578	0.447732	0.583419	0.413862	0.369503	0.535628	0.462072	0.754489	0.506073	0.48617	0.547371	0.420134	0.68098	0.470325	0.531817	0.502038	0.532216	0.566691	0.618473	0.531926	0.540323	0.541101	0.694604	0.496679	0.510312	0.610761	0.5233	0.512169	0.608794	0.547335	0.174413	0.252344	0.408544	0.322916	0.53002	0.238154	0.553282	0.640487	0.604639	0.560743	0.531676	0.553471	0.612621	0.427057	0.428195	0.649061	0.365819	0.607513	0.408389	0.379057	0.597087	0.368309	0.575236	0.815682	0.473462	0.545693	0.666131	0.540254	0.510964	0.574591	0.507155	0.346227	0.470262	0.247075	0.452281	0.524021	0.571669	0.91281	1.95996	1.72267	1.22454	0.984699	0.512646	0.269894	-0.0878167	-0.476625	-1.02582	-1.10015	-1.19	-1.43411	-1.09357	-0.583443	-1.3133	-1.39385	-1.38931	-1.95996	-1.81287	-1.24565	-0.445982	-0.810834	-0.479277	0.699915	0.670539	0.362814	0.304916	0.629203	0.632529	0.374707	0.557823	0.439329	0.451557	0.604479	0.458756	0.566752	0.457705	0.445369	0.54741	0.553484	0.852514	0.541886	0.68414	0.314334	0.763081	0.458382	0.536132	0.481722	0.392909	0.411821	0.721214	0.472575	0.410305	0.384603	0.478323	0.564814	0.486614	0.452926	0.385067	0.52893	0.50722	0.424274	0.395814	0.508348	0.535882	0.545597	0.497048	0.442204	0.556904	0.475745	0.373151	0.686142	0.434922	0.44551	0.693328	0.52002	0.564643	0.454815	0.426121	0.48587	0.40673	0.400208	0.46619	0.517638	0.430947	0.361025	0.504408	0.403556	0.499726	0.482623	0.607458	0.493756	0.574227	0.58212	0.24711	0.548027	0.343958	0.391906	0.702535	0.531194	0.349759	0.794915	0.564027	0.587328	0.556638	0.505448	0.587269	0.364388	0.622506	0.599914	0.634272	0.43061	0.447846	0.378013	0.424541	0.329269	0.689475	0.451504	0.493884	0.620608	0.59079	0.485818	0.677669	0.47733
g79	0.328221	0.575989	0.494943	0.502947	0.675954	0.539448	0.454658	0.604121	0.348711	0.45684	0.406692	0.514302	0.647017	0.442957	0.405013	0.648567	0.667179	0.524889	0.361383	0.365441	0.328197	0.683553	0.597545	0.604199	0.535779	0.561843	0.416206	0.325078	0.466324	0.409723	0.595841	0.395851	0.695553	0.522452	0.469914	0.223031	0.553968	0.484026	0.489568	0.450223	0.527433	0.463034	0.554509	0.367096	0.426147	0.539636	0.427413	0.335988	0.332206	0.701537	0.38722	0.407047	0.392835	0.441825	0.570149	0.605609	0.598821	0.359375	0.648557	0.586651	0.560835	0.449589	0.246275	0.435595	0.48799	0.20897	0.553755	0.54282	0.833686	0.574148	0.377437	0.580189	0.323888	0.384976	0.535005	-0.0414508	1.95996	1.68195	0.807661	0.785816	0.574907	0.35948	-0.415376	-0.427705	-1.3256	-1.44582	-1.50515	-1.63736	-1.49479	-0.98622	-1.30917	-1.63956	-1.23211	-1.95996	-1.70539	-1.58452	-0.229649	-1.38966	-1.00428	-0.822977	0.506373	0.608967	0.456206	0.825454	0.268509	0.574544	0.393119	0.337402	0.349402	0.701261	0.233352	0.548091	0.584281	0.525578	0.540213	0.467335	0.489653	0.5818	0.510935	0.603015	0.48654	0.559595	0.522156	0.561856	0.728643	0.534973	0.438346	0.715414	0.598267	0.546408	0.451711	0.489801	0.389507	0.503624	0.493552	0.434778	0.413757	0.48141	0.426456	0.783531	0.71732	0.438565	0.618713	0.483923	0.38572	0.487904	0.611693	0.579413	0.502217	0.447017	0.323846	0.430364	0.533248	0.526555	0.450876	0.5672	0.454385	0.529613	0.525893	0.209395	0.557764	0.488866	0.422513	0.372571	0.387461	0.423715	0.532551	0.54191	0.609107	0.464745	0.487962	0.466373	0.618528	0.31865	0.535452	0.658068	0.399584	0.44598	0.674668	0.480099	0.494807	0.309431	0.427988	0.523919	0.481673	0.423652	0.350134	0.492137	0.366168	0.423834	0.517321	0.517555	0.407955	0.505177	0.411168	0.400216	0.484633	0.331798	0.501974	0.552517
g80	0.704177	0.637984	0.336407	0.396454	0.451691	0.530676	0.588268	0.552857	0.438878	0.501079	0.640899	0.299503	0.4631	0.432256	0.699949	0.554767	0.496048	0.400074	0.444714	0.294843	0.714131	0.565623	0.377231	0.479967	0.765354	0.39353	0.450448	0.561322	0.466565	0.590667	0.499008	0.327065	0.431036	0.455299	0.594527	0.470704	0.485649	0.609218	0.566222	0.49656	0.603324	0.493163	0.561023	0.44967	0.439446	0.316196	0.531374	0.448338	0.469354	0.397116	0.422612	0.725509	0.382576	0.679464	0.509196	0.509866	0.393695	0.431384	0.544661	0.572481	0.65085	0.236042	0.399213	0.444519	0.385712	0.548753	0.423485	0.596518	0.64737	0.49755	0.641529	0.619729	0.523788	0.487396	0.314376	-1.2301	-1.95996	-1.75471	-1.6658	-1.4561	-1.31329	-0.584113	-0.212762	0.167461	0.672093	1.12743	1.50749	1.95996	1.68045	1.41012	1.58088	1.62373	1.23539	1.708	1.11109	0.935055	0.867875	1.28745	1.20667	0.864546	0.579031	0.25803	0.522561	0.678794	0.640745	0.607801	0.590046	0.506387	0.507999	0.277616	0.634567	0.579947	0.522917	0.482728	0.336831	0.576222	0.494131	0.490853	0.437483	0.353907	0.397223	0.565299	0.475727	0.494344	0.581557	0.62084	0.654231	0.691364	0.563949	0.518001	0.459199	0.425168	0.433738	0.641978	0.491873	0.289181	0.346988	0.398719	0.657133	0.489351	0.503113	0.45049	0.540206	0.651427	0.536367	0.439468	0.571457	0.452839	0.475337	0.589284	0.513589	0.57495	0.418259	0.746844	0.388694	0.389906	0.467194	0.420362	0.570639	0.405528	0.276086	0.569196	0.564348	0.49671	0.628752	0.471275	0.398814	0.360864	0.388524	0.441343	0.425102	0.472697	0.496299	0.688709	0.504048	0.353207	0.608943	0.571065	0.492629	0.599715	0.344408	0.499725	0.36296	0.450106	0.423511	0.446223	0.580311	0.350542	0.477979	0.482632	0.533497	0.545348	0.0274944	0.472438	0.72538	0.39041	0.51461	0.534126	0.642185	0.546085
g81	0.585757	0.468313	0.537137	0.504357	0.439139	0.642368	0.521463	0.565775	0.308925	0.206666	0.524105	0.299657	0.463852	0.308171	0.724818	0.397928	0.494688	0.263306	0.458046	0.44605	0.544648	0.651423	0.571319	0.423595	0.521598	0.526589	0.345976	0.329389	0.449738	0.520357	0.323347	0.547804	0.460915	0.501164	0.628524	0.54239	0.332424	0.48095	0.624243	0.36263	0.631609	0.575023	0.303701	0.46037	0.670235	0.298218	0.465309	0.397574	0.724352	0.398288	0.887005	0.38053	0.541921	0.611197	0.622485	0.413635	0.632911	0.491218	0.511517	0.630184	0.830546	0.51283	0.655298	0.603378	0.312091	0.530184	0.471467	0.660346	0.442572	0.271493	0.546687	0.275876	0.605497	0.446835	0.330179	-1.44751	-1.95996	-1.40014	-1.07747	0.204805	0.210249	0.632237	0.751289	0.80423	0.811396	0.965642	1.08452	1.26627	1.16672	0.121819	0.499895	1.15397	0.89864	1.95996	1.5239	1.43921	1.19815	1.35459	1.21236	0.88021	0.496415	0.585788	0.765373	0.540475	0.747342	0.323507	0.518189	0.557535	0.571427	0.430724	0.301518	0.552741	0.55157	0.511143	0.42965	0.299584	0.466566	0.491758	0.375874	0.546336	0.583682	0.349618	0.537506	0.494548	0.377397	0.492489	0.51778	0.445297	0.35959	0.541242	0.616986	0.537772	0.680571	0.34756	0.665425	0.524853	0.422438	0.449585	0.470883	0.354952	0.366642	0.410233	0.455197	0.478734	0.675195	0.32159	0.643083	0.444992	0.582812	0.440288	0.499567	0.518269	0.627133	0.480637	0.653312	0.443628	0.541614	0.278859	0.727416	0.486628	0.516638	0.478997	0.612616	0.489759	0.536955	0.437736	0.307747	0.502204	0.652807	0.532031	0.598451	0.646874	0.482181	0.457785	0.470848	0.453122	0.534259	0.616339	0.395858	0.576239	0.61226	0.397029	0.605114	0.385368	0.305575	0.500929	0.334258	0.692716	0.489794	0.447101	0.571133	0.525432	0.373308	0.615881	0.469817	0.468927	0.49534	0.555123	0.213769	0.253602
g82	0.384274	0.425613	0.629755	0.749366	0.608167	0.501562	0.609675	0.653979	0.594165	0.417554	0.645605	0.286807	0.613989	0.437606	0.557014	0.491507	0.684233	0.456494	0.59207	0.536554	0.365323	0.548726	0.716289	0.57217	0.320886	0.718582	0.459364	0.575166	0.414851	0.572722	0.245925	0.59053	0.600988	0.40264	0.385214	0.56482	0.555344	0.328755	0.350361	0.699698	0.671472	0.431211	0.451761	0.366284	0.445274	0.385087	0.542551	0.566736	0.504375	0.668981	0.542762	0.264378	0.374558	0.500029	0.702232	0.502209	0.485917	0.71182	0.366407	0.393572	0.422074	0.553893	0.55522	0.687292	0.487829	0.54971	0.751108	0.345402	0.367893	0.349843	0.418358	0.622651	0.615093	0.733206	0.518847	1.93013	1.95996	1.78896	1.50414	1.1757	0.943488	0.0476807	-0.842364	-1.23159	-1.37341	-1.49897	-1.69498	-1.95996	-1.42824	-0.720083	-1.06271	-1.3747	-1.06797	-1.18879	-0.985611	0.43268	0.910801	-0.319364	-0.194996	0.0493971	0.571169	0.430466	0.502201	0.351845	0.500583	0.610937	0.429824	0.465955	0.54161	0.577953	0.480611	0.581873	0.555723	0.636555	0.60933	0.550697	0.508474	0.464376	0.50522	0.455668	0.618363	0.574334	0.498936	0.441357	0.328569	0.467798	0.451422	0.292452	0.64748	0.469868	0.691359	0.67365	0.265361	0.52536	0.545561	0.686695	0.457456	0.215993	0.518704	0.521327	0.296965	0.271277	0.360243	0.499881	0.458432	0.388544	0.508308	0.647008	0.623037	0.31469	0.579823	0.667567	0.485372	0.47995	0.463155	0.630296	0.462244	0.410619	0.561829	0.507877	0.657106	0.458685	0.399937	0.602199	0.520789	0.666103	0.415131	0.477645	0.446593	0.26368	0.312113	0.566044	0.657599	0.27338	0.470536	0.498385	0.614271	0.576046	0.454958	0.475968	0.537173	0.255167	0.62739	0.435413	0.364119	0.224503	0.459293	0.435776	0.551072	0.57212	0.594968	0.697311	0.526461	0.375346	0.530771	0.446184	0.334645	0.576793	0.501603	0.363617
g83	0.389792	0.342144	0.334433	0.694179	0.456487	0.57938	0.384812	0.258888	0.516741	0.598634	0.370883	0.39072	0.678631	0.560873	0.553366	0.454772	0.507001	0.756756	0.422841	0.60095	0.310868	0.492534	0.378707	0.479734	0.518468	0.348491	0.659528	0.531697	0.24993	0.50787	0.61527	0.381403	0.630044	0.659933	0.602914	0.569083	0.422341	0.70212	0.401019	0.40322	0.433279	0.3148	0.637169	0.367521	0.557312	0.459775	0.48687	0.450061	0.443299	0.514536	0.540515	0.41287	0.432065	0.362964	0.484225	0.485107	0.495874	0.48459	0.550233	0.6428	0.426712	0.607913	0.630309	0.536878	0.449485	0.573592	0.466813	0.56647	0.434093	0.468314	0.404223	0.430887	0.633318	0.39875	0.338006	-1.76925	-1.95996	-1.35878	-1.18791	-0.288517	0.530083	0.723771	0.911544	1.38005	1.47475	1.59267	1.87365	1.892	1.71492	1.46257	1.83518	1.95996	1.66754	1.67068	1.63142	1.40484	1.15389	1.48661	1.3708	1.24757	0.392741	0.310166	0.635098	0.400414	0.584372	0.383259	0.562019	0.523525	0.392048	0.564489	0.556646	0.588192	0.501817	0.544347	0.592652	0.591545	0.539588	0.560777	0.338353	0.51884	0.503284	0.500855	0.380726	0.690686	0.328928	0.220903	0.628262	0.429047	0.744885	0.458256	0.542019	0.370131	0.569778	0.547163	0.691467	0.55396	0.379273	0.473977	0.407591	0.518584	0.21516	0.579618	0.503337	0.458635	0.549078	0.474366	0.423285	0.596762	0.456159	0.534841	0.402834	0.771929	0.414229	0.65256	0.570999	0.558425	0.58885	0.45024	0.383057	0.373135	0.350832	0.558556	0.461841	0.400536	0.694664	0.491633	0.528145	0.519454	0.407798	0.544684	0.496839	0.48888	0.37624	0.272935	0.657857	0.395143	0.358178	0.60855	0.200382	0.598986	0.24184	0.465058	0.403204	0.29437	0.485696	0.493762	0.406264	0.400276	0.5836	0.345523	0.227241	0.353974	0.530442	0.518627	0.451169	0.46186	0.365416	0.609124	0.594953	0.438821
g84	0.514213	0.298467	0.426431	0.584068	0.474557	0.48871	0.599022	0.597334	0.569593	0.392987	0.38984	0.310618	0.412071	0.640753	0.511607	0.619755	0.403444	0.428202	0.589761	0.484928	0.413958	0.695574	0.491188	0.57877	0.399381	0.58493	0.586038	0.385995	0.546708	0.70279	0.236464	0.615716	0.573539	0.45071	0.577756	0.717646	0.435772	0.263587	0.591019	0.504119	0.479225	0.537092	0.417325	0.46274	0.323203	0.323862	0.661418	0.311409	0.526699	0.761845	0.523047	0.523762	0.471605	0.534556	0.400559	0.610017	0.385191	0.647587	0.479791	0.396505	0.392739	0.480775	0.732613	0.526511	0.522139	0.522092	0.406426	0.608182	0.420647	0.441785	0.4798	0.382082	0.45122	0.496457	0.421677	-1.9119	-1.95996	-1.48527	-1.34211	-1.15435	-0.989536	-0.733974	-0.271732	0.212142	0.637868	0.6627	0.799442	1.2865	1.27869	1.24019	1.32574	1.9447	1.92738	1.95996	1.67103	1.53427	1.38617	1.40842	1.22987	1.1587	0.310537	0.386733	0.586446	0.592053	0.473645	0.525861	0.478748	0.517234	0.178973	0.540608	0.566834	0.349478	0.62897	0.543722	0.742935	0.552857	0.428934	0.452516	0.718935	0.483792	0.493816	0.517411	0.566818	0.578422	0.600164	0.63244	0.466969	0.633298	0.412871	0.58909	0.404906	0.451348	0.427106	0.509373	0.430039	0.43457	0.611579	0.502782	0.557205	0.625686	0.538103	0.358168	0.493503	0.688583	0.589608	0.378342	0.336294	0.640796	0.270808	0.653941	0.431416	0.419527	0.645911	0.583764	0.498414	0.488924	0.476525	0.500006	0.425326	0.451312	0.58531	0.639605	0.401837	0.281433	0.405069	0.458037	0.568551	0.400514	0.454533	0.45219	0.610277	0.416851	0.347637	0.519755	0.62478	0.271383	0.218729	0.427814	0.50957	0.407691	0.607361	0.370653	0.479542	0.332332	0.534611	0.44851	0.614416	0.689547	0.563376	0.305762	0.91412	0.371897	0.446464	0.504359	0.545462	0.481463	0.635187	0.745298	0.391262	0.37417
g85	0.46122	0.455511	0.431945	0.414071	0.418071	0.402434	0.575883	0.545489	0.465647	0.581069	0.534527	0.62858	0.471198	0.656408	0.379981	0.518094	0.495562	0.377574	0.416087	0.368034	0.512839	0.415699	0.538993	0.368751	0.571786	0.60042	0.510528	0.430597	0.635918	0.388084	0.477623	0.505806	0.442641	0.593154	0.690617	0.699273	0.506783	0.586766	0.517177	0.388429	0.518424	0.484869	0.544238	0.368658	0.62916	0.517715	0.500264	0.419343	0.44035	0.618687	0.602534	0.386213	0.288152	0.428999	0.511671	0.524609	0.508229	0.43269	0.474072	0.444581	0.403531	0.583613	0.570853	0.456403	0.265693	0.40152	0.483189	0.530503	0.190988	0.298664	0.307686	0.405539	0.658112	0.361339	0.466576	-1.75246	-1.95996	-1.5675	-1.48456	-1.40028	-1.38707	-1.27994	-0.958125	-0.687881	-0.21304	0.0586995	0.673868	1.43668	1.32423	1.14589	1.44302	1.95996	0.674184	0.766391	0.604571	0.317159	-0.269999	-0.0400394	-0.265675	-0.304779	0.404491	0.532052	0.313054	0.729145	0.697096	0.520255	0.438363	0.493397	0.53369	0.582055	0.469561	0.28835	0.614781	0.518759	0.328002	0.647455	0.436857	0.750406	0.425855	0.54692	0.514552	0.343485	0.290339	0.457367	0.574587	0.380517	0.695942	0.35277	0.292136	0.409928	0.481655	0.38428	0.604793	0.378963	0.413868	0.54393	0.209483	0.735429	0.692085	0.533554	0.491758	0.169592	0.602555	0.599291	0.589931	0.57953	0.45342	0.431482	0.432407	0.527782	0.509679	0.481443	0.440322	0.653831	0.540968	0.315317	0.35064	0.317384	0.652439	0.602818	0.612559	0.645881	0.509476	0.344606	0.583041	0.43694	0.333707	0.44528	0.533428	0.417155	0.352553	0.556855	0.509049	0.364633	0.382292	0.600104	0.564049	0.328438	0.39299	0.559723	0.529002	0.440518	0.352682	0.523604	0.743916	0.340206	0.601394	0.550871	0.285246	0.397757	0.642323	0.517897	0.418554	0.679081	0.402753	0.287425	0.345568	0.581413	0.0741391	0.375521
g86	0.339653	0.488014	0.297853	0.457343	0.224594	0.497566	0.684862	0.50367	0.513948	0.521696	0.610408	0.596472	0.521222	0.445367	0.451064	0.373083	0.432056	0.559882	0.423639	0.411181	0.718054	0.516026	0.397365	0.532848	0.53826	0.520378	0.448511	0.370644	0.360817	0.38533	0.39043	0.468331	0.553092	0.463505	0.494137	0.633724	0.530059	0.470455	0.459714	0.41958	0.431501	0.55198	0.667356	0.458511	0.525153	0.459278	0.5486	0.511197	0.431454	0.493298	0.595799	0.550746	0.395474	0.367931	0.460529	0.376679	0.552322	0.753122	0.593777	0.517026	0.471985	0.463987	0.33883	0.481416	0.540769	0.545131	0.251714	0.381084	0.520473	0.435682	0.293574	0.490355	0.568102	0.218371	0.451229	-1.7932	-1.95996	-1.56822	-0.977124	-0.485206	-0.433924	0.240114	0.838679	1.15713	1.25072	1.39795	1.52372	1.71612	1.44476	1.34528	1.43811	1.87044	1.80786	1.95996	1.91652	1.7996	1.50573	1.70002	1.33611	0.946748	0.786265	0.42107	0.568896	0.733365	0.394595	0.671162	0.575329	0.563954	0.499749	0.320432	0.500577	0.650925	0.366254	0.624698	0.344146	0.453149	0.533534	0.53342	0.498213	0.684637	0.48902	0.213677	0.547467	0.521276	0.509081	0.530998	0.59927	0.374354	0.522603	0.505572	0.418365	0.693426	0.613779	0.594791	0.663617	0.543808	0.675681	0.51627	0.523605	0.381712	0.388927	0.534513	0.517606	0.74901	0.45009	0.400986	0.516431	0.660712	0.342621	0.657657	0.27163	0.599988	0.507711	0.521965	0.710922	0.514937	0.64512	0.409086	0.334431	0.539471	0.497658	0.399938	0.673114	0.568276	0.359414	0.581689	0.434204	0.527176	0.533013	0.292197	0.482692	0.499454	0.545764	0.47907	0.41228	0.517317	0.313473	0.577363	0.291868	0.592261	0.618671	0.563898	0.561978	0.396836	0.356276	0.543049	0.371731	0.613052	0.630718	0.707757	0.340628	0.506427	0.657549	0.332529	0.380164	0.466456	0.449773	0.394116	0.420061	0.584635
g87	0.436881	0.36035	0.334071	0.445318	0.490443	0.581173	0.51993	0.623383	0.441286	0.299488	0.641146	0.389596	0.296262	0.27475	0.476258	0.748655	0.469604	0.428456	0.543777	0.605178	0.563959	0.469376	0.34797	0.370515	0.60039	0.356449	0.597201	0.35384	0.696155	0.567676	0.550132	0.479653	0.494453	0.482682	0.403549	0.398243	0.686254	0.440263	0.311132	0.684761	0.440152	0.507315	0.528066	0.654312	0.440678	0.581831	0.444721	0.42096	0.417217	0.617034	0.620736	0.374332	0.58238	0.399926	0.528381	0.45137	0.676531	0.499244	0.479645	0.545224	0.321263	0.472571	0.209245	0.578249	0.55696	0.498183	0.523348	0.533797	0.483412	0.504417	0.48745	0.461579	0.425331	0.475032	0.860125	1.92143	1.95996	1.35587	0.907882	0.561499	0.544481	0.443718	0.309619	-0.130552	-0.189797	-0.635366	-1.4658	-1.8404	-1.63057	-0.735829	-1.82874	-1.95996	-1.853	-1.87749	-1.86144	-1.30255	-0.860265	-0.92057	-0.369387	0.141038	0.392343	0.63248	0.458925	0.262095	0.495266	0.536529	0.461334	0.393122	0.619851	0.521896	0.328414	0.517763	0.623484	0.562644	0.53575	0.453371	0.697486	0.563421	0.388482	0.326194	0.60204	0.533348	0.375848	0.576636	0.600219	0.35392	0.459906	0.359518	0.4072	0.497334	0.552422	0.584311	0.564613	0.34503	0.376838	0.482579	0.247313	0.467607	0.752169	0.68083	0.631389	0.584551	0.441097	0.684202	0.775461	0.560008	0.294357	0.464096	0.446123	0.498052	0.483658	0.386194	0.354882	0.58624	0.594121	0.264661	0.398326	0.455193	0.608165	0.798303	0.580753	0.474619	0.442384	0.392275	0.475134	0.205038	0.313038	0.426934	0.483803	0.562796	0.447291	0.468442	0.399435	0.666886	0.479667	0.551014	0.413902	0.609392	0.315208	0.695905	0.380893	0.563164	0.74392	0.590029	0.478321	0.319545	0.594628	0.453485	0.44388	0.574462	0.583502	0.282587	0.637344	0.395356	0.581819	0.341952	0.551122	0.525459	0.399084	0.517457
g88	0.566657	0.441297	0.477449	0.343684	0.52037	0.539173	0.400236	0.479316	0.705289	0.404166	0.361061	0.518156	0.552495	0.454914	0.570083	0.498922	0.843661	0.467018	0.378228	0.387433	0.723677	0.468556	0.611431	0.485387	0.474265	0.511122	0.440281	0.608143	0.431106	0.533148	0.707701	0.422519	0.580834	0.39638	0.674007	0.401813	0.510305	0.326486	0.38217	0.376188	0.376497	0.50526	0.448371	0.582442	0.394621	0.471703	0.305133	0.62826	0.518703	0.494809	0.594124	0.488462	0.597153	0.395353	0.526514	0.648351	0.41125	0.44476	0.64218	0.368367	0.575257	0.606094	0.643573	0.443461	0.427688	0.642455	0.324022	0.532471	0.579361	0.553635	0.471925	0.45228	0.321474	0.525824	0.736651	-1.83027	-1.95996	-1.92047	-1.52702	-1.42374	-0.814341	-0.0686775	0.0219247	0.27762	1.29634	1.31483	1.41884	1.95996	1.72638	1.27343	1.54548	1.87334	1.55752	1.84609	1.13666	0.196562	-0.231312	0.0215879	-1.0109	-1.84435	0.699029	0.584728	0.212929	0.808881	0.346546	0.324311	0.427338	0.48553	0.577557	0.558423	0.389405	0.472293	0.650215	0.71204	0.341723	0.383809	0.41045	0.343964	0.447359	0.3934	0.496531	0.489714	0.226278	0.451028	0.494785	0.668992	0.33488	0.555044	0.721831	0.422649	0.477988	0.385713	0.482374	0.554016	0.566584	0.428279	0.53895	0.216133	0.582514	0.381744	0.573893	0.459646	0.630015	0.255619	0.452013	0.666692	0.510819	0.391435	0.548518	0.415835	0.578876	0.67416	0.575912	0.306334	0.522407	0.594338	0.316559	0.312575	0.442916	0.602176	0.534475	0.643783	0.426169	0.425771	0.591223	0.534379	0.377582	0.343347	0.560607	0.545945	0.244833	0.31149	0.645937	0.349626	0.519903	0.44536	0.466876	0.580769	0.4991	0.74232	0.518966	0.508744	0.584111	0.431914	0.749755	0.514907	0.512844	0.699154	0.336069	0.479877	0.725391	0.205492	0.542589	0.572137	0.583341	0.398755	0.619065	0.405174	0.292128	0.302164
