genes	c0	c1	c2	c3	c4	c5	c6	c7	c8	c9	c10	c11	c12	c13	c14	c15	c16	c17	c18	c19	c20	c21	c22	c23	c24	c25	c26	c27	c28	c29	c30	c31	c32	c33	c34	c35	c36	c37	c38	c39	c40	c41	c42	c43	c44	c45	c46	c47	c48	c49	c50	c51	c52	c53	c54	c55	c56	c57	c58	c59	c60	c61	c62	c63	c64	c65	c66	c67	c68	c69	c70	c71	c72	c73	c74	c75	c76	c77	c78	c79	c80	c81	c82	c83	c84	c85	c86	c87	c88	c89	c90	c91	c92	c93	c94	c95	c96	c97	c98	c99	c100	c101	c102	c103	c104	c105	c106	c107	c108	c109	c110	c111	c112	c113	c114	c115	c116	c117	c118	c119	c120	c121	c122	c123	c124	c125	c126	c127	c128	c129	c130	c131	c132	c133	c134	c135	c136	c137	c138	c139	c140	c141	c142	c143	c144	c145	c146	c147	c148	c149	c150	c151	c152	c153	c154	c155	c156	c157	c158	c159	c160	c161	c162	c163	c164	c165	c166	c167	c168	c169	c170	c171	c172	c173	c174	c175	c176	c177	c178	c179	c180	c181	c182	c183	c184	c185	c186	c187	c188	c189	c190	c191	c192	c193	c194	c195	c196	c197	c198	c199
g68	0.356797	0.70269	0.386071	0.523461	0.304343	0.332824	0.368077	0.469533	0.583547	0.569151	0.544347	0.506217	0.330817	0.48397	0.447572	0.453627	0.425996	0.310011	0.646787	0.641656	0.442105	0.463851	0.204843	0.496342	0.360208	0.195662	0.532327	0.421549	0.632082	0.628323	0.538188	0.513555	0.424405	0.491948	0.631647	0.168189	0.463058	0.652108	0.61006	0.487157	0.451318	0.562929	0.550004	0.577612	0.272149	0.453892	0.420826	0.622448	0.519611	0.514249	-0.0212775	-0.0425549	-0.0780174	-0.0567399	-0.0638324	-0.0496474	-0.00709249	-0.0851099	-0.0992948	-0.0922023	-0.163127	-0.17022	-0.120572	-0.148942	-0.11348	-0.156035	-0.0709249	-0.02837	-0.134757	-0.014185	-0.106387	-0.177312	-0.0354624	-0.14185	-0.127665	0.612542	0.607807	0.653477	0.406034	0.420061	0.452325	0.563933	0.270187	0.373926	0.554008	0.534248	0.487062	0.522058	0.51022	0.348166	0.197344	0.445188	0.486101	0.352766	0.470144	0.367393	0.48847	0.407065	0.383436	0.471826	0.398923	0.523036	0.589126	0.443814	0.476466	0.530298	0.587147	0.340642	0.471029	0.54749	0.638549	0.674092	0.502273	0.307164	0.58056	0.453468	0.700418	0.600552	0.524568	0.592091	0.415745	0.369106	0.435465	0.408147	0.393716	0.533802	0.380462	0.597366	0.300675	0.344246	0.601785	0.491737	0.284022	0.501999	0.48494	0.66529	0.400309	0.606471	0.52385	0.373311	0.497558	0.549419	0.750139	0.497684	0.479909	0.511988	0.433051	0.301804	0.189466	0.365257	0.525431	0.488095	0.388746	0.557115	0.601481	0.569677	0.333574	0.430512	0.740429	0.588824	0.51263	0.506868	0.815768	0.317962	0.433569	0.503853	0.53364	0.639621	0.327844	0.526345	0.493368	0.586682	0.35582	0.503045	0.232385	0.672049	0.394966	0.729129	0.471281	0.72098	0.462077	0.359413	0.497702	0.516708	0.454615	0.518474	0.502619	0.402043	0.542114	0.498422	0.524118	0.627652	0.640453	0.228474	0.371556	0.683156	0.43249	0.350972	0.564375	0.488151
g69	0.429125	0.362038	0.511663	0.47427	0.404585	0.501453	0.512066	0.469905	0.686815	0.548979	0.657338	0.515214	0.339269	0.354731	0.373076	0.782204	0.440733	0.557164	0.394206	0.554982	0.666716	0.646233	0.580543	0.390792	0.524847	0.354247	0.685284	0.722064	0.395507	0.496124	0.541543	0.484102	0.469994	0.63042	0.415143	0.58289	0.527137	0.480731	0.642911	0.288935	0.275944	0.502473	0.457713	0.523185	0.628816	0.402605	0.482346	0.521977	0.372484	0.610327	0.0636495	0.127299	0.233382	0.169732	0.190949	0.148516	0.0212165	0.254598	0.297031	0.275815	0.48798	0.509196	0.360681	0.445547	0.339464	0.466763	0.212165	0.084866	0.403114	0.042433	0.318248	0.530413	0.106083	0.42433	0.381897	0.482897	0.599802	0.419569	0.537927	0.482479	0.654881	0.444807	0.297021	0.664778	0.471628	0.382619	0.507855	0.401285	0.410036	0.384528	0.639436	0.341039	0.550563	0.372055	0.609957	0.497547	0.501006	0.43839	0.357418	0.525142	0.376317	0.580825	0.347413	0.578999	0.534825	0.491197	0.490799	0.568438	0.505582	0.495636	0.55447	0.47669	0.452633	0.29396	0.468972	0.387823	0.51195	0.107761	0.43045	0.601447	0.365378	0.193206	0.574115	0.390016	0.785517	0.41425	0.572375	0.627086	0.316863	0.489387	0.41894	0.534214	0.474852	0.450105	0.500965	0.419666	0.460327	0.422535	0.466336	0.599131	0.544276	0.430776	0.523097	0.476354	0.325802	0.3077	0.53453	0.713896	0.509344	0.521936	0.495428	0.535429	0.475216	0.424496	0.466795	0.758451	0.306836	0.501339	0.568533	0.658178	0.692028	0.655762	0.464082	0.551229	0.590067	0.231114	0.6523	0.527938	0.135879	0.541464	0.470485	0.369533	0.700478	0.150979	0.592471	0.382203	0.493151	0.505396	0.414282	0.39516	0.41785	0.641784	0.697471	0.56965	0.426757	0.601294	0.521277	0.20239	0.500831	0.429226	0.353439	0.510542	0.613786	0.343048	0.727369	0.672434	0.347887	0.591613	0.494551	0.444579
g70	0.596572	0.72323	0.616975	0.501782	0.563186	0.46587	0.606171	0.678595	0.479175	0.437001	0.431175	0.51731	0.601746	0.457317	0.497446	0.363876	0.596258	0.67176	0.433082	0.770497	0.513522	0.509589	0.515372	0.341939	0.538572	0.472062	0.462347	0.658023	0.542793	0.25335	0.435373	0.503959	0.543135	0.771876	0.352262	0.269623	0.583884	0.572544	0.366986	0.478017	0.591036	0.379762	0.478165	0.656521	0.880864	0.72808	0.195251	0.408273	0.760783	0.504745	0.14651	0.29302	0.537203	0.390693	0.43953	0.341857	0.0488367	0.58604	0.683713	0.634876	1.12324	1.17208	0.830223	1.02557	0.781386	1.07441	0.488367	0.195347	0.927896	0.0976733	0.73255	1.22092	0.244183	0.976733	0.87906	0.573826	0.582411	0.291408	0.574657	0.529307	0.795896	0.429873	0.430935	0.481025	0.473873	0.449429	0.466523	0.505161	0.349107	0.724115	0.587197	0.592774	0.561856	0.477073	0.413291	0.624407	0.558698	0.301455	0.392697	0.633427	0.317242	0.728624	0.527854	0.37416	0.551956	0.553529	0.548449	0.426736	0.687324	0.348461	0.503084	0.290799	0.597374	0.514977	0.571863	0.461436	0.445324	0.670414	0.535457	0.580263	0.439939	0.314243	0.387391	0.580273	0.507729	0.390058	0.54059	0.430379	0.657291	0.321275	0.667883	0.333532	0.49433	0.416095	0.390253	0.559746	0.358068	0.475852	0.463046	0.451988	0.482654	0.522273	0.592334	0.51134	0.546933	0.455223	0.337902	0.357374	0.385144	0.355395	0.362049	0.57809	0.563243	0.552893	0.566504	0.471515	0.298427	0.526288	0.230201	0.462853	0.534501	0.408979	0.553436	0.587294	0.423565	0.420931	0.413726	0.559841	0.226146	0.410571	0.291945	0.420281	0.699176	0.273192	0.671816	0.614551	0.425335	0.57359	0.465804	0.504529	0.575298	0.736523	0.459353	0.450588	0.394416	0.556335	0.557033	0.236683	0.461897	0.486594	0.52612	0.499004	0.602732	0.622636	0.671037	0.426678	0.563892	0.370971	0.297419	0.463185
g71	0.564693	0.506091	0.385516	0.533517	0.415401	0.54309	0.521228	0.329043	0.539286	0.249828	0.466861	0.498513	0.247225	0.512615	0.54158	0.317513	0.554263	0.553694	0.523028	0.310555	0.362807	0.322057	0.500178	0.564862	0.326335	0.492201	0.495359	0.228033	0.399276	0.503705	0.69638	0.601308	0.542472	0.484449	0.377439	0.383764	0.345664	0.451851	0.502429	0.552355	0.499273	0.432917	0.651924	0.444696	0.270888	0.632843	0.421775	0.425933	0.38471	0.518034	0.182451	0.364901	0.668985	0.486535	0.547352	0.425718	0.0608168	0.729802	0.851436	0.790619	1.39879	1.4596	1.03389	1.27715	0.97307	1.33797	0.608168	0.243267	1.15552	0.121634	0.912253	1.52042	0.304084	1.21634	1.0947	0.355697	0.35992	0.572424	0.281038	0.349712	0.315795	0.45181	0.766678	0.421971	0.633144	0.591377	0.770777	0.627306	0.634596	0.191862	0.46552	0.392807	0.518894	0.566218	0.553028	0.519772	0.341562	0.728179	0.567409	0.355012	0.385961	0.457412	0.567062	0.598647	0.514812	0.36516	0.419524	0.486567	0.72135	0.51529	0.396901	0.471582	0.450839	0.75518	0.322185	0.361346	0.561182	0.445332	0.292478	0.546517	0.641854	0.663385	0.473018	0.451362	0.54523	0.56729	0.544983	0.553811	0.41151	0.653436	0.288621	0.449514	0.413662	0.377823	0.552301	0.467324	0.536772	0.297782	0.697733	0.417855	0.466326	0.474503	0.543083	0.469677	0.438136	0.31241	0.499276	0.455429	0.440774	0.568353	0.425352	0.643049	0.603724	0.537739	0.374351	0.412523	0.597272	0.657265	0.522138	0.597413	0.483278	0.406299	0.431516	0.531726	0.459435	0.540795	0.461412	0.543108	0.454019	0.690352	0.413301	0.326228	0.540013	0.737759	0.519688	0.706948	0.697633	0.210941	0.301671	0.41851	0.686121	0.3732	0.431474	0.559979	0.254327	0.507796	0.576717	0.552815	0.468651	0.392839	0.347697	0.352059	0.744703	0.247082	0.493359	0.523344	0.207031	0.329906	0.429871	0.525263
g72	0.676567	0.74262	0.59108	0.436604	0.578844	0.569711	0.503329	0.638786	0.632345	0.302282	0.353854	0.656625	0.421271	0.386045	0.31394	0.470492	0.532171	0.425558	0.57548	0.560379	0.528961	0.484323	0.409716	0.30989	0.482511	0.530003	0.434673	0.406362	0.328061	0.361744	0.409105	0.40086	0.484096	0.707772	0.477588	0.535347	0.421043	0.668531	0.468529	0.338965	0.399869	0.553906	0.489755	0.497733	0.535137	0.519744	0.546398	0.658653	0.526298	0.618465	0.198927	0.397855	0.7294	0.530473	0.596782	0.464164	0.0663091	0.79571	0.928328	0.862019	1.52511	1.59142	1.12726	1.39249	1.06095	1.4588	0.663091	0.265237	1.25987	0.132618	0.994637	1.65773	0.331546	1.32618	1.19356	0.579243	0.381926	0.392505	0.384874	0.270296	0.313806	0.489852	0.387474	0.338925	0.408694	0.393768	0.639023	0.433947	0.511582	0.295373	0.459426	0.460723	0.462118	0.374443	0.456605	0.391258	0.660768	0.509597	0.364617	0.332683	0.69153	0.528058	0.611587	0.584219	0.512245	0.55616	0.465372	0.288959	0.385173	0.65398	0.461688	0.264349	0.366718	0.480666	0.493949	0.37961	0.487372	0.328371	0.590543	0.47732	0.585427	0.599835	0.592791	0.350782	0.45559	0.40585	0.470646	0.657025	0.44811	0.702826	0.481489	0.492713	0.532781	0.409692	0.408367	0.461135	0.557916	0.588477	0.489373	0.509101	0.600882	0.675054	0.487235	0.702724	0.334965	0.503082	0.515293	0.515553	0.554672	0.327879	0.450598	0.251288	0.780884	0.548365	0.593481	0.537631	0.599333	0.441316	0.480341	0.470877	0.414281	0.564799	0.728783	0.539329	0.321904	0.419482	0.642331	0.459842	0.599145	0.569148	0.436569	0.509346	0.678937	0.53367	0.224854	0.534142	0.41883	0.482123	0.461817	0.307316	0.501759	0.583972	0.589562	0.713796	0.517243	0.716667	0.403967	0.261586	0.465801	0.569476	0.44006	0.479977	0.745918	0.473096	0.373823	0.577883	0.5023	0.417152	0.158245	0.374854
g73	0.682512	0.480735	0.517333	0.436489	0.476969	0.435147	0.58236	0.18825	0.400462	0.409901	0.316963	0.430391	0.481706	0.491744	0.605724	0.471771	0.399233	0.501015	0.502646	0.348459	0.51529	0.315443	0.553268	0.5521	0.414188	0.741816	0.296492	0.413126	0.329434	0.469657	0.429028	0.475987	0.616062	0.480246	0.377374	0.632337	0.311333	0.60684	0.597119	0.442432	0.566027	0.428348	0.585713	0.545972	0.539396	0.465497	0.623657	0.314728	0.581207	0.260801	-0.0687585	-0.137517	-0.252114	-0.183356	-0.206275	-0.160436	-0.0229195	-0.275034	-0.320873	-0.297953	-0.527148	-0.550068	-0.389631	-0.481309	-0.366712	-0.504229	-0.229195	-0.091678	-0.43547	-0.045839	-0.343792	-0.572987	-0.114597	-0.45839	-0.412551	0.608506	0.493307	0.361743	0.444885	0.46796	0.390481	0.617229	0.626663	0.368156	0.535821	0.559991	0.573682	0.500111	0.384788	0.370617	0.438514	0.578855	0.573751	0.812363	0.396125	0.488983	0.540995	0.477066	0.428642	0.271436	0.642523	0.390014	0.604332	0.63102	0.658227	0.490787	0.294905	0.567205	0.641427	0.503823	0.6418	0.55118	0.393051	0.338692	0.428868	0.331643	0.452091	0.550873	0.522065	0.459318	0.523393	0.44465	0.511895	0.603408	0.482067	0.48033	0.422488	0.439518	0.543743	0.421392	0.313737	0.321963	0.511344	0.453111	0.477139	0.478999	0.326032	0.349885	0.592967	0.521232	0.60485	0.381718	0.499262	0.412362	0.487649	0.373983	0.368777	0.565541	0.368963	0.459824	0.393116	0.481717	0.44775	0.500071	0.421834	0.31309	0.347418	0.408263	0.347267	0.39382	0.449784	0.572164	0.615462	0.39439	0.376274	0.44858	0.239093	0.425669	0.36882	0.483341	0.35546	0.542114	0.365525	0.426195	0.600742	0.562306	0.593674	0.503614	0.375968	0.742862	0.587192	0.342742	0.636703	0.2522	0.547131	0.521216	0.455695	0.428716	0.280916	0.576415	0.322752	0.723964	0.595157	0.272806	0.265098	0.498955	0.61116	0.726993	0.532707	0.367261
g74	0.530573	0.55592	0.295297	0.321963	0.513026	0.583745	0.236283	0.465299	0.436425	0.365471	0.403008	0.503407	0.446411	0.561687	0.460247	0.504941	0.271045	0.482451	0.207951	0.466906	0.424184	0.473232	0.403635	0.482699	0.557895	0.431385	0.598984	0.471205	0.227045	0.625343	0.396464	0.427716	0.486491	0.504982	0.397451	0.406379	0.513785	0.669767	0.343954	0.570492	0.644664	0.523537	0.364397	0.559921	0.349029	0.499958	0.624221	0.49341	0.578911	0.632097	-0.0184989	-0.0369978	-0.0678292	-0.0493303	-0.0554966	-0.043164	-0.00616629	-0.0739955	-0.0863281	-0.0801618	-0.141825	-0.147991	-0.104827	-0.129492	-0.0986607	-0.135658	-0.0616629	-0.0246652	-0.11716	-0.0123326	-0.0924944	-0.154157	-0.0308315	-0.123326	-0.110993	0.468124	0.506439	0.350862	0.558357	0.598218	0.497269	0.522429	0.38796	0.54564	0.474295	0.39072	0.331266	0.363008	0.684301	0.55275	0.488239	0.499024	0.5631	0.511051	0.493842	0.460616	0.562986	0.534709	0.371217	0.437864	0.365456	0.443009	0.407883	0.445677	0.571013	0.22706	0.550097	0.396361	0.472922	0.372971	0.296956	0.355366	0.564097	0.496664	0.461704	0.626797	0.440888	0.492079	0.696159	0.487896	0.624443	0.410656	0.382342	0.585783	0.38341	0.381837	0.494254	0.411132	0.452184	0.472878	0.429183	0.528694	0.424744	0.469125	0.175339	0.501073	0.344798	0.454211	0.401719	0.591889	0.467662	0.520456	0.30229	0.560236	0.556231	0.369815	0.386301	0.507921	0.489827	0.302487	0.578845	0.39341	0.487795	0.543607	0.650441	0.586154	0.57925	0.307604	0.463766	0.478731	0.611263	0.4434	0.355918	0.401452	0.612763	0.557939	0.397954	0.296233	0.278155	0.63935	0.4476	0.682209	0.600985	0.237444	0.672777	0.356559	0.540249	0.587943	0.730165	0.501179	0.490334	0.34075	0.722573	0.396975	0.415203	0.581549	0.482717	0.453532	0.374313	0.496345	0.348027	0.402632	0.377069	0.298525	0.443394	0.48416	0.497867	0.539721	0.545687	0.524011
g75	0.634429	0.508182	0.481401	0.342702	0.511953	0.483087	0.590049	0.432132	0.518201	0.360427	0.694565	0.494553	0.389833	0.443331	0.360046	0.623066	0.795692	0.420173	0.290938	0.362081	0.49025	0.62025	0.740634	0.291589	0.429807	0.626692	0.538166	0.493923	0.597133	0.68044	0.541604	0.469045	0.48688	0.303769	0.60477	0.279366	0.373628	0.372063	0.384189	0.382249	0.491977	0.550949	0.683652	0.537667	0.545975	0.687696	0.389887	0.666444	0.306637	0.418513	0.684718	0.321597	0.681818	0.423128	0.657365	0.422121	0.378572	0.718074	0.54327	0.489996	0.480072	0.477654	0.293578	0.277662	0.384546	0.491015	0.516558	0.712103	0.492811	0.343272	0.493468	0.466221	0.353441	0.511378	0.456722	0.0748131	0.299252	1.79551	1.87033	1.42145	0.748131	1.19701	1.7207	0.822944	0.149626	0.673318	1.04738	0.97257	1.1222	1.49626	0.224439	1.34664	0.897757	0.523692	1.64589	0.598505	1.57107	1.27182	0.374065	0.448879	0.620252	0.218715	0.411729	0.562249	0.416718	0.479928	0.613402	0.605471	0.56509	0.333109	0.392134	0.736776	0.449321	0.692605	0.408076	0.542175	0.454083	0.483601	0.247621	0.405618	0.539732	0.44632	0.461881	0.542636	0.56731	0.396161	0.51061	0.356638	0.436877	0.27203	0.398837	0.559197	0.503073	0.529908	0.357757	0.40107	0.683218	0.19058	0.452719	0.485708	0.286277	0.67339	0.443503	0.631308	0.455712	0.353645	0.488984	0.538235	0.56404	0.356469	0.434355	0.343588	0.506882	0.463886	0.714338	0.324171	0.311584	0.38659	0.561367	0.531919	0.451537	0.480961	0.30702	0.275798	0.514366	0.399072	0.467952	0.359629	0.522481	0.300458	0.343106	0.390972	0.612879	0.410219	0.561928	0.465488	0.365723	0.555451	0.398697	0.282771	0.540622	0.504518	0.743922	0.475644	0.474452	0.220203	0.428181	0.43511	0.435857	0.623682	0.89507	0.235409	0.490525	0.324489	0.568753	0.407758	0.440498	0.490066	0.394002	0.307667
g76	0.617975	0.458831	0.625945	0.60436	0.522664	0.64875	0.383511	0.537608	0.443974	0.516988	0.5564	0.491778	0.274814	0.588088	0.422832	0.377649	0.392876	0.232595	0.236137	0.224162	0.480216	0.606818	0.163301	0.475663	0.360213	0.469092	0.52169	0.367379	0.337283	0.294979	0.362718	0.332638	0.274911	0.745943	0.509672	0.356597	0.668465	0.234977	0.320697	0.350105	0.706968	0.359868	0.281423	0.60268	0.319474	0.440194	0.634733	0.315832	0.432221	0.621992	0.472154	0.530791	0.519847	0.5758	0.604993	0.565072	0.627457	0.412181	0.422554	0.498835	0.686934	0.554895	0.507346	0.522568	0.614151	0.463744	0.445356	0.355902	0.506986	0.750584	0.526491	0.463905	0.744335	0.470245	0.610609	-0.064443	-0.257772	-1.54663	-1.61107	-1.22442	-0.64443	-1.03109	-1.48219	-0.708873	-0.128886	-0.579987	-0.902202	-0.837759	-0.966645	-1.28886	-0.193329	-1.15997	-0.773316	-0.451101	-1.41775	-0.515544	-1.3533	-1.09553	-0.322215	-0.386658	0.562971	0.467579	0.532394	0.469162	0.408145	0.313832	0.47125	0.467486	0.372065	0.572873	0.576202	0.419239	0.398236	0.516961	0.379696	0.641604	0.498256	0.448779	0.515602	0.438168	0.259636	0.587367	0.524652	0.47083	0.431076	0.263165	0.462764	0.666423	0.531453	0.503396	0.409301	0.507092	0.435279	0.410347	0.568531	0.537464	0.482689	0.556897	0.417378	0.261114	0.573379	0.32488	0.546348	0.301249	0.747539	0.513063	0.311897	0.611078	0.386187	0.545016	0.510796	0.432506	0.529345	0.476509	0.540069	0.67068	0.341938	0.583303	0.496661	0.605989	0.686253	0.567262	0.401001	0.605637	0.653304	0.690805	0.526247	0.486639	0.31926	0.480447	0.653608	0.530871	0.548209	0.776937	0.410936	0.542774	0.427044	0.385851	0.553906	0.615705	0.55566	0.309184	0.487227	0.40585	0.590639	0.416511	0.182543	0.32859	0.4688	0.651094	0.50906	0.39638	0.309458	0.573977	0.40646	0.358617	0.455692	0.42697	0.386982	0.436778
g77	0.347899	0.504737	0.595941	0.395392	0.429589	0.484113	0.464166	0.485235	0.405605	0.744772	0.46369	0.570658	0.633509	0.640059	0.496123	0.445405	0.516108	0.349705	0.430755	0.406324	0.412552	0.496885	0.422703	0.546326	0.526504	0.471699	0.471513	0.649471	0.564163	0.478342	0.61527	0.522042	0.375612	0.67347	0.59933	0.370061	0.455726	0.517795	0.599981	0.557654	0.377978	0.824871	0.606738	0.579447	0.471047	0.488723	0.52542	0.414056	0.449852	0.528025	0.289804	0.594055	0.413294	0.512323	0.328397	0.709364	0.5356	0.376572	0.577533	0.38166	0.429481	0.525376	0.40497	0.360353	0.506966	0.424756	0.647892	0.442248	0.44987	0.629451	0.438596	0.489516	0.182337	0.319197	0.403275	0.0757726	0.30309	1.81854	1.89431	1.43968	0.757726	1.21236	1.74277	0.833499	0.151545	0.681953	1.06082	0.985044	1.13659	1.51545	0.227318	1.36391	0.909271	0.530408	1.667	0.606181	1.59122	1.28813	0.378863	0.454636	0.562284	0.213757	0.53955	0.442946	0.494702	0.445382	0.540584	0.373331	0.239315	0.552574	0.319232	0.28253	0.668314	0.505166	0.260209	0.361004	0.483028	0.302217	0.583841	0.287197	0.387485	0.397262	0.304659	0.373569	0.485166	0.613682	0.357965	0.527669	0.584337	0.443681	0.335349	0.351188	0.354941	0.648022	0.644863	0.453798	0.635989	0.603776	0.491177	0.313976	0.520435	0.65536	0.468263	0.452232	0.613057	0.491029	0.509183	0.465701	0.392106	0.520387	0.420733	0.561925	0.313122	0.57969	0.477401	0.504615	0.177941	0.352051	0.458775	0.406026	0.352154	0.598242	0.540103	0.471241	0.688026	0.446029	0.435961	0.43858	0.321287	0.587384	0.300675	0.507349	0.664758	0.420629	0.399497	0.531808	0.356653	0.351861	0.775582	0.400339	0.379251	0.324175	0.331939	0.535997	0.411575	0.610515	0.494637	0.437525	0.513133	0.563512	0.454532	0.501825	0.409761	0.268899	0.304068	0.604915	0.428032	0.326778	0.603853	0.369275
g78	0.684236	0.616323	0.540707	0.379952	0.474008	0.439869	0.569344	0.496992	0.53445	0.616137	0.583252	0.383357	0.617869	0.612525	0.325285	0.42651	0.348077	0.477384	0.583313	0.26956	0.50485	0.559833	0.312427	0.407021	0.533428	0.474389	0.385586	0.413837	0.548191	0.739882	0.399894	0.535256	0.427606	0.695513	0.502136	0.189066	0.36515	0.521941	0.352634	0.513665	0.607173	0.447442	0.372008	0.593063	0.57014	0.340821	0.617472	0.530956	0.129892	0.444703	0.167937	0.698448	0.483066	0.4054	0.73777	0.56751	0.471657	0.534953	0.406395	0.400591	0.399679	0.669512	0.415679	0.528334	0.417838	0.555972	0.492289	0.56637	0.656741	0.354528	0.493793	0.209982	0.333822	0.42205	0.559713	0.0711494	0.284597	1.70758	1.77873	1.35184	0.711494	1.13839	1.63644	0.782643	0.142299	0.640344	0.996091	0.924942	1.06724	1.42299	0.213448	1.28069	0.853792	0.498046	1.56529	0.569195	1.49414	1.20954	0.355747	0.426896	0.310903	0.582493	0.441073	0.344892	0.630801	0.290744	0.639883	0.565652	0.4429	0.519029	0.557826	0.5588	0.468243	0.414363	0.497567	0.45343	0.453543	0.617189	0.538091	0.481875	0.424226	0.508649	0.641486	0.367674	0.61706	0.629976	0.162614	0.591488	0.360099	0.449259	0.373143	0.226829	0.419959	0.586388	0.386026	0.389806	0.628792	0.584307	0.673547	0.497967	0.539454	0.326055	0.59219	0.631237	0.545962	0.57003	0.353135	0.495465	0.579408	0.425203	0.567532	0.538718	0.516395	0.532018	0.614339	0.390037	0.462245	0.58597	0.61352	0.222048	0.506423	0.726165	0.365725	0.538378	0.730051	0.731967	0.443471	0.365029	0.3659	0.613393	0.586225	0.309754	0.650415	0.56544	0.767663	0.486267	0.420108	0.528826	0.508973	0.682146	0.514924	0.629717	0.608825	0.501762	0.462259	0.399175	0.538388	0.399307	0.587707	0.410503	0.311219	0.455823	0.499433	0.565478	0.513567	0.31349	0.404494	0.591278	0.578354	0.345074
g79	0.32713	0.584165	0.634092	0.494607	0.658687	0.338698	0.363796	0.185728	0.833225	0.368519	0.239741	0.421998	0.561184	0.364975	0.486393	0.493641	0.581098	0.499741	0.381171	0.487965	0.583327	0.535325	0.520137	0.599665	0.691603	0.512065	0.589592	0.381801	0.48155	0.62014	0.45466	0.370452	0.760491	0.519844	0.53817	0.621863	0.319573	0.493566	0.649941	0.501674	0.461031	0.544621	0.543959	0.471602	0.751175	0.251659	0.369285	0.474088	0.475276	0.602603	0.46752	0.534739	0.229916	0.511632	0.545227	0.443962	0.4215	0.383859	0.531654	0.45756	0.63768	0.622349	0.338634	0.3869	0.310115	0.369144	0.634805	0.491844	0.502528	0.520031	0.453583	0.394847	0.332055	0.37378	0.585732	-0.0413882	-0.165553	-0.993317	-1.03471	-0.786376	-0.413882	-0.662212	-0.951929	-0.45527	-0.0827765	-0.372494	-0.579435	-0.538047	-0.620823	-0.827765	-0.124165	-0.744988	-0.496659	-0.289718	-0.910541	-0.331106	-0.869153	-0.7036	-0.206941	-0.248329	0.41036	0.573623	0.384168	0.43778	0.49768	0.274697	0.491823	0.530048	0.350757	0.42961	0.495771	0.726742	0.313441	0.568132	0.518928	0.36921	0.526779	0.510103	0.398449	0.324845	0.446181	0.716774	0.321488	0.40896	0.61379	0.408399	0.632151	0.521347	0.357712	0.0789126	0.426225	0.32021	0.42743	0.401649	0.509711	0.652435	0.0981088	0.549621	0.566845	0.461619	0.580582	0.502463	0.244346	0.410326	0.590746	0.462093	0.566967	0.539438	0.360994	0.55189	0.340009	0.335638	0.427055	0.602832	0.522241	0.205192	0.550869	0.421543	0.514606	0.577305	0.229655	0.397698	0.421953	0.539814	0.463787	0.573564	0.670811	0.457405	0.402329	0.483074	0.622786	0.46274	0.348084	0.287832	0.523412	0.529661	0.37048	0.259849	0.507411	0.643945	0.330273	0.407907	0.438996	0.435802	0.551192	0.699769	0.53082	0.242995	0.558025	0.598251	0.497334	0.390094	0.671075	0.639882	0.532219	0.496349	0.550556	0.225092	0.707768	0.467434
g80	0.61714	0.464087	0.65465	0.633891	0.379354	0.620775	0.488275	0.551908	0.364111	0.34842	0.498691	0.484436	0.430017	0.642441	0.531754	0.438971	0.406826	0.419192	0.537418	0.678446	0.123415	0.298162	0.525476	0.565364	0.650351	0.6792	0.657419	0.659182	0.495217	0.415613	0.40267	0.484722	0.632598	0.420442	0.309889	0.457359	0.482438	0.479062	0.392237	0.634194	0.668175	0.638279	0.425382	0.339702	0.442946	0.398106	0.58838	0.408953	0.552193	0.614388	0.537314	0.558535	0.475212	0.29765	0.497014	0.622005	0.491025	0.398115	0.448111	0.312352	0.304589	0.492829	0.50937	0.555093	0.58132	0.416704	0.628544	0.48978	0.511732	0.348328	0.495746	0.473281	0.480166	0.486085	0.49087	-0.017626	-0.0705041	-0.423025	-0.440651	-0.334895	-0.17626	-0.282017	-0.405399	-0.193886	-0.0352521	-0.158634	-0.246764	-0.229138	-0.26439	-0.352521	-0.0528781	-0.317269	-0.211512	-0.123382	-0.387773	-0.141008	-0.370147	-0.299643	-0.0881302	-0.105756	0.337727	0.591665	0.765615	0.359152	0.411873	0.425901	0.538277	0.517501	0.373972	0.657053	0.411455	0.414907	0.649329	0.445872	0.321298	0.432758	0.430405	0.261477	0.541893	0.401736	0.66813	0.441025	0.365627	0.429623	0.537806	0.297876	0.404899	0.452673	0.604814	0.563322	0.34625	0.186239	0.430825	0.461432	0.524155	0.268095	0.395197	0.496604	0.780617	0.481493	0.6674	0.477088	0.601746	0.562647	0.398152	0.492587	0.244439	0.29395	0.441842	0.410091	0.710905	0.453485	0.437174	0.291212	0.362897	0.372412	0.622786	0.48521	0.412992	0.534587	0.319929	0.442105	0.539773	0.246253	0.478141	0.45507	0.480557	0.467852	0.537221	0.361622	0.414973	0.706389	0.489802	0.753583	0.60895	0.431355	0.335928	0.219238	0.583156	0.418199	0.372465	0.402205	0.610353	0.512086	0.686372	0.62076	0.564564	0.492946	0.454004	0.636984	0.367614	0.473365	0.618426	0.69112	0.318431	0.514212	0.504462	0.66295	0.474868	0.281233
