genes	c0	c1	c2	c3	c4	c5	c6	c7	c8	c9	c10	c11	c12	c13	c14	c15	c16	c17	c18	c19	c20	c21	c22	c23	c24	c25	c26	c27	c28	c29	c30	c31	c32	c33	c34	c35	c36	c37	c38	c39	c40	c41	c42	c43	c44	c45	c46	c47	c48	c49	c50	c51	c52	c53	c54	c55	c56	c57	c58	c59	c60	c61	c62	c63	c64	c65	c66	c67	c68	c69	c70	c71	c72	c73	c74	c75	c76	c77	c78	c79	c80	c81	c82	c83	c84	c85	c86	c87	c88	c89	c90	c91	c92	c93	c94	c95	c96	c97	c98	c99	c100	c101	c102	c103	c104	c105	c106	c107	c108	c109	c110	c111	c112	c113	c114	c115	c116	c117	c118	c119	c120	c121	c122	c123	c124	c125	c126	c127	c128	c129	c130	c131	c132	c133	c134	c135	c136	c137	c138	c139	c140	c141	c142	c143	c144	c145	c146	c147	c148	c149	c150	c151	c152	c153	c154	c155	c156	c157	c158	c159	c160	c161	c162	c163	c164	c165	c166	c167	c168	c169	c170	c171	c172	c173	c174	c175	c176	c177	c178	c179	c180	c181	c182	c183	c184	c185	c186	c187	c188	c189	c190	c191	c192	c193	c194	c195	c196	c197	c198	c199
g68	0.588975	0.295809	0.483482	0.471563	0.578346	0.450149	0.460881	0.441011	0.232388	0.302974	0.376172	0.514766	0.747655	0.559198	0.536048	0.489385	0.48381	0.635781	0.436194	0.525445	0.559476	0.437465	0.48983	0.508351	0.482903	0.69521	0.378781	0.475292	0.390746	0.717997	0.670067	0.480405	0.428084	0.670637	0.559371	0.428967	0.702179	0.533832	0.731639	0.371017	0.580973	0.360217	0.348001	0.473143	0.422142	0.527166	0.456301	0.578466	0.184359	0.407223	-1.60756	-0.0765504	-0.765504	-1.53101	-1.22481	-0.229651	-0.688953	-1.30136	-1.68411	-0.459302	-1.76066	-0.153101	-1.37791	-1.07171	-1.91376	-0.995155	-0.535853	-1.14826	-0.306202	-0.382752	-1.45446	-0.612403	-1.83721	-0.918605	-0.842054	0.556896	0.586594	0.562265	0.581695	0.538823	0.417139	0.451975	0.471037	0.40311	0.348671	0.45719	0.575416	0.36635	0.437026	0.312517	0.373973	0.167226	0.579123	0.637502	0.54486	0.591555	0.638117	0.273358	0.310279	0.879726	0.611046	0.533185	0.657076	0.500753	0.529748	0.538181	0.52569	0.653992	0.514337	0.587134	0.664362	0.493156	0.649071	0.488967	0.521416	0.498968	0.261158	0.592571	0.536611	0.361136	0.71017	0.415484	0.460801	0.649447	0.484608	0.342849	0.404571	0.589305	0.588485	0.413276	0.259391	0.414225	0.527031	0.737641	0.396575	0.581662	0.424358	0.731784	0.735872	0.426727	0.490712	0.271499	0.392886	0.308454	0.525841	0.297886	0.719463	0.462681	0.381181	0.476022	0.32192	0.681777	0.528376	0.37377	0.525087	0.385685	0.568735	0.547359	0.544626	0.628252	0.566461	0.610639	0.529382	0.418277	0.622957	0.557215	0.462472	0.553679	0.546433	0.457053	0.517441	0.561088	0.535165	0.47465	0.607282	0.515124	0.566229	0.426692	0.589754	0.450884	0.503507	0.442427	0.425146	0.463683	0.564124	0.603378	0.500217	0.670756	0.558409	0.379501	0.719876	0.228186	0.337978	0.496895	0.620862	0.610554	0.515312	0.70446	0.630384	0.44683
g69	0.648905	0.451702	0.39111	0.586032	0.461001	0.507672	0.746217	0.674483	0.426436	0.276031	0.424445	0.513656	0.35446	0.506326	0.552919	0.575517	0.586563	0.584123	0.636054	0.416931	0.421404	0.68357	0.599923	0.368264	0.583931	0.487178	0.541718	0.604374	0.380022	0.640639	0.605621	0.530763	0.478987	0.722837	0.392156	0.599652	0.444666	0.581919	0.746418	0.279809	0.430703	0.424522	0.491326	0.490265	0.449915	0.503711	0.919756	0.176712	0.670895	0.494963	-0.444868	-0.0211842	-0.211842	-0.423684	-0.338947	-0.0635525	-0.190658	-0.360131	-0.466052	-0.127105	-0.487236	-0.0423684	-0.381315	-0.296578	-0.529604	-0.275394	-0.148289	-0.317763	-0.0847367	-0.105921	-0.402499	-0.169473	-0.50842	-0.25421	-0.233026	0.696726	0.596104	0.741145	0.411108	0.687426	0.264209	0.362834	0.582706	0.632989	0.618974	0.508824	0.346061	0.478621	0.692325	0.503702	0.407724	0.484845	0.581672	0.653892	0.712979	0.589757	0.541264	0.629617	0.637114	0.640085	0.47094	0.628111	0.290813	0.559896	0.502721	0.6315	0.700428	0.358554	0.328673	0.383699	0.422539	0.6961	0.550463	0.395304	0.395414	0.667613	0.517467	0.295582	0.506067	0.751484	0.406617	0.530201	0.308037	0.311799	0.51357	0.397699	0.467367	0.765022	0.479393	0.592821	0.508913	0.467132	0.43913	0.695661	0.527118	0.372747	0.774612	0.377151	0.251523	0.519702	0.504266	0.711	0.437876	0.576342	0.620101	0.551784	0.613228	0.678302	0.664538	0.629548	0.469573	0.765371	0.508731	0.5235	0.490124	0.555784	0.594716	0.729703	0.228124	0.419749	0.423223	0.400052	0.292862	0.623013	0.423919	0.468113	0.580786	0.553858	0.70542	0.547298	0.506846	0.486053	0.196983	0.473598	0.416067	0.315486	0.508762	0.601199	0.636572	0.460503	0.559057	0.447114	0.350069	0.445984	0.578406	0.421653	0.600467	0.46154	0.416982	0.447738	0.511177	0.546347	0.605415	0.692732	0.52214	0.678646	0.453713	0.421855	0.575019	0.581976
g70	0.584389	0.293502	0.54136	0.432268	0.426358	0.604566	0.422448	0.423715	0.286132	0.651674	0.541224	0.465934	0.622676	0.454535	0.72168	0.570549	0.52191	0.652566	0.547931	0.478968	0.555304	0.515945	0.630671	0.338033	0.595944	0.343277	0.502731	0.472911	0.632771	0.545558	0.519104	0.518523	0.419871	0.607063	0.273647	0.430789	0.533012	0.575308	0.58322	0.679981	0.675136	0.315167	0.538724	0.643481	0.660326	0.834992	0.483617	0.346292	0.466286	0.386937	1.1126	0.0529808	0.529808	1.05962	0.847692	0.158942	0.476827	0.900673	1.16558	0.317885	1.21856	0.105962	0.953654	0.741731	1.32452	0.68875	0.370865	0.794712	0.211923	0.264904	1.00663	0.423846	1.27154	0.635769	0.582789	0.399767	0.3822	0.6539	0.43538	0.449656	0.565304	0.510994	0.46656	0.430809	0.143961	0.402809	0.412194	0.551403	0.507941	0.444858	0.354062	0.446658	0.457448	0.38772	0.464126	0.344956	0.435253	0.604068	0.500547	0.638434	0.518138	0.480066	0.540703	0.638487	0.457091	0.405099	0.439569	0.612557	0.480514	0.578618	0.453795	0.735156	0.524581	0.70743	0.5814	0.450322	0.573857	0.514838	0.32342	0.638554	0.288398	0.345518	0.562175	0.511933	0.440679	0.509875	0.534555	0.636904	0.644201	0.439421	0.54137	0.347389	0.297766	0.606368	0.369021	0.571182	0.418974	0.401574	0.335037	0.412204	0.559288	0.693881	0.559099	0.564498	0.560208	0.63786	0.356924	0.664285	0.449246	0.754188	0.51128	0.27275	0.522875	0.618715	0.657711	0.641887	0.342328	0.38857	0.484897	0.488077	0.517785	0.601735	0.404587	0.594842	0.552637	0.545284	0.452006	0.278525	0.604323	0.344133	0.608908	0.623754	0.386605	0.394077	0.573065	0.568578	0.243801	0.391075	0.252216	0.675864	0.383486	0.709759	0.44031	0.656989	0.555745	0.437883	0.663076	0.521018	0.538826	0.470792	0.409479	0.572976	0.477784	0.653104	0.397357	0.579268	0.361969	0.430031	0.342277	0.551352
g71	0.368956	0.499234	0.561637	0.713361	0.589776	0.380668	0.551447	0.632396	0.490946	0.483252	0.569586	0.508258	0.475304	0.422221	0.393606	0.51035	0.38098	0.561677	0.670474	0.67078	0.581051	0.623094	0.330121	0.535498	0.458853	0.473923	0.430555	0.569595	0.280124	0.412594	0.451668	0.699921	0.770339	0.368868	0.458114	0.409357	0.602959	0.561392	0.344749	0.616567	0.349566	0.407693	0.488917	0.420661	0.659447	0.302572	0.647565	0.744058	0.506658	0.630144	-1.35751	-0.0646434	-0.646434	-1.29287	-1.03429	-0.19393	-0.58179	-1.09894	-1.42215	-0.38786	-1.4868	-0.129287	-1.16358	-0.905007	-1.61608	-0.840364	-0.452504	-0.969651	-0.258574	-0.323217	-1.22822	-0.517147	-1.55144	-0.775721	-0.711077	0.473438	0.519336	0.544906	0.496065	0.377996	0.644488	0.483364	0.474175	0.35734	0.633393	0.418957	0.451856	0.685469	0.346545	0.723421	0.236839	0.462455	0.678964	0.557013	0.400286	0.560986	0.491878	0.464811	0.373136	0.540937	0.609649	0.683243	0.435233	0.402289	0.534324	0.258862	0.397074	0.188534	0.595282	0.528148	0.515686	0.646234	0.711997	0.576535	0.394167	0.461318	0.717746	0.40888	0.723922	0.477963	0.630324	0.66706	0.558403	0.30099	0.608963	0.446352	0.6742	0.687486	0.534699	0.541526	0.304445	0.423447	0.646733	0.589733	0.562836	0.652874	0.628922	0.398998	0.664426	0.310027	0.437184	0.427168	0.494915	0.61572	0.452337	0.434118	0.404491	0.449431	0.67097	0.718474	0.574798	0.585998	0.464509	0.412914	0.514608	0.587238	0.907546	0.455686	0.622576	0.475574	0.5087	0.648909	0.548147	0.610528	0.558079	0.440905	0.492399	0.430813	0.282602	0.615158	0.54844	0.453488	0.822661	0.467478	0.493656	0.484088	0.426429	0.57275	0.676183	0.658822	0.529454	0.286553	0.5369	0.448943	0.655169	0.464986	0.55105	0.532917	0.455504	0.477929	0.60208	0.363624	0.517541	0.568528	0.41865	0.571295	0.484854	0.499954	0.552986	0.482754
g72	0.820956	0.496494	0.422519	0.461237	0.468454	0.426143	0.38843	0.389694	0.716886	0.518048	0.498985	0.364992	0.448607	0.761634	0.433092	0.536733	0.384663	0.537087	0.50327	0.304454	0.376296	0.440563	0.686043	0.623464	0.474352	0.575926	0.363535	0.550797	0.328667	0.518827	0.495123	0.495409	0.517824	0.411338	0.594446	0.536989	0.457047	0.545336	0.578546	0.371374	0.556701	0.228202	0.532345	0.527703	0.331536	0.497139	0.695658	0.4969	0.474229	0.378123	0.743025	0.0353822	0.353821	0.707643	0.566114	0.106146	0.318439	0.601497	0.778407	0.212293	0.813789	0.0707643	0.636879	0.49535	0.884554	0.459968	0.247675	0.530732	0.141529	0.176911	0.672261	0.283057	0.849172	0.424586	0.389204	0.497015	0.822358	0.63585	0.711286	0.407855	0.396052	0.474394	0.440954	0.557686	0.257707	0.457189	0.57626	0.642857	0.442995	0.410704	0.759907	0.660159	0.560392	0.495628	0.55381	0.400827	0.58925	0.513905	0.160276	0.528231	0.509202	0.470012	0.489503	0.409102	0.431415	0.199894	0.545417	0.742506	0.593799	0.696028	0.212858	0.587652	0.473539	0.28486	0.396308	0.509317	0.399578	0.642775	0.49299	0.538034	0.534215	0.514388	0.520642	0.350091	0.584721	0.486516	0.434038	0.515953	0.243138	0.537297	0.803549	0.383348	0.401807	0.493076	0.14941	0.40749	0.751452	0.145925	0.436814	0.482563	0.493205	0.65157	0.610363	0.575473	0.630572	0.377203	0.558939	0.464016	0.479369	0.314842	0.23125	0.72282	0.547521	0.325579	0.528524	0.439	0.337621	0.620831	0.58195	0.55881	0.664552	0.45699	0.343084	0.647366	0.597857	0.469821	0.59894	0.337196	0.449995	0.520295	0.535592	0.404101	0.582	0.308855	0.35125	0.495345	0.518984	0.409358	0.52459	0.264829	0.474382	0.489612	0.689463	0.428916	0.401222	0.480526	0.393475	0.333105	0.614246	0.398395	0.619205	0.528154	0.301441	0.559912	0.701549	0.508773	0.430385	0.548343	0.55883	0.454674
g73	0.725075	0.378163	0.647488	0.4177	0.366813	0.524617	0.487335	0.587244	0.328209	0.491572	0.520722	0.537086	0.487669	0.432033	0.518956	0.479145	0.309683	0.484673	0.488796	0.450233	0.460042	0.325967	0.580335	0.50982	0.492267	0.554667	0.410776	0.524277	0.51539	0.525239	0.537639	0.600261	0.605443	0.509849	0.470802	0.445861	0.393535	0.575093	0.478247	0.429223	0.442657	0.397249	0.549831	0.579332	0.42961	0.574458	0.647363	0.552018	0.673438	0.705632	-0.231932	-0.0110444	-0.110444	-0.220888	-0.17671	-0.0331332	-0.0993996	-0.187755	-0.242977	-0.0662664	-0.254021	-0.0220888	-0.198799	-0.154622	-0.27611	-0.143577	-0.0773108	-0.165666	-0.0441776	-0.055222	-0.209844	-0.0883552	-0.265066	-0.132533	-0.121488	0.414648	0.414608	0.266929	0.581983	0.56117	0.461921	0.541045	0.677794	0.640617	0.504515	0.513295	0.401758	0.436387	0.272988	0.450879	0.681808	0.500795	0.653863	0.427158	0.438278	0.573919	0.3162	0.309767	0.419568	0.487238	0.530711	0.663263	0.485147	0.518801	0.482805	0.682355	0.63245	0.331697	0.73214	0.531772	0.545125	0.540039	0.674582	0.52971	0.420448	0.612826	0.407482	0.452839	0.523921	0.518945	0.500283	0.363876	0.333621	0.387548	0.623629	0.499822	0.4291	0.61737	0.435095	0.412336	0.682817	0.49562	0.572236	0.56211	0.510502	0.460905	0.652305	0.458657	0.494162	0.521397	0.659938	0.490665	0.621853	0.37902	0.754018	0.453812	0.313299	0.453683	0.336894	0.441835	0.42494	0.613311	0.483463	0.410667	0.514109	0.18835	0.693388	0.518658	0.278913	0.608597	0.511098	0.743525	0.435008	0.391889	0.478006	0.402967	0.358834	0.442774	0.366612	0.496489	0.545335	0.55705	0.48619	0.664441	0.499628	0.472753	0.559995	0.492924	0.410768	0.489855	0.612441	0.531747	0.715778	0.651523	0.357151	0.450896	0.559098	0.4799	0.722975	0.602449	0.72547	0.409298	0.601439	0.600121	0.443407	0.649764	0.597005	0.485655	0.712157	0.253323
g74	0.383367	0.637125	0.600782	0.436312	0.438134	0.410647	0.468089	0.511551	0.552194	0.487945	0.512566	0.596008	0.327594	0.48824	0.391659	0.319345	0.448274	0.475745	0.496947	0.43044	0.352965	0.56372	0.310789	0.724198	0.474089	0.470942	0.694322	0.447955	0.565958	0.528678	0.519685	0.679526	0.323079	0.65561	0.464183	0.45253	0.386941	0.650914	0.637103	0.33272	0.44736	0.343176	0.403062	0.331311	0.66729	0.634858	0.589042	0.779558	0.17592	0.338242	0.195205	0.0092955	0.092955	0.18591	0.148728	0.0278865	0.0836595	0.158023	0.204501	0.055773	0.213796	0.018591	0.167319	0.130137	0.232387	0.120841	0.0650685	0.139432	0.037182	0.0464775	0.176614	0.074364	0.223092	0.111546	0.10225	0.701297	0.157655	0.513881	0.697442	0.46032	0.356568	0.532167	0.416331	0.249018	0.475316	0.567166	0.486375	0.418581	0.384195	0.61345	0.525364	0.408939	0.266663	0.636159	0.679267	0.621498	0.671785	0.420148	0.546052	0.486985	0.444933	0.634329	0.474485	0.673558	0.625801	0.622194	0.434104	0.400758	0.455565	0.534121	0.641468	0.435491	0.552635	0.670071	0.416203	0.589701	0.278234	0.278358	0.538316	0.563612	0.421262	0.552347	0.401857	0.503768	0.308805	0.564053	0.535695	0.47525	0.549519	0.52738	0.587682	0.527048	0.505922	0.469586	0.433888	0.550015	0.676454	0.636565	0.580108	0.535271	0.400402	0.619681	0.622539	0.370459	0.517716	0.489622	0.694077	0.619842	0.649431	0.567177	0.403469	0.199134	0.674176	0.375122	0.689421	0.53765	0.528504	0.418888	0.501255	0.34031	0.450413	0.69338	0.459819	0.332045	0.555954	0.464031	0.10592	0.705844	0.574856	0.604704	0.675969	0.549287	0.731951	0.448994	0.564463	0.21753	0.717069	0.628193	0.667274	0.458885	0.387484	0.488304	0.377144	0.714678	0.577983	0.636317	0.644293	0.621459	0.503066	0.411683	0.589209	0.681404	0.750143	0.332681	0.231713	0.421646	0.466607	0.632458	0.528137	0.544117
g75	0.578359	0.692068	0.398217	0.505977	0.403712	0.675689	0.34565	0.391478	0.65666	0.466329	0.633977	0.598008	0.586122	0.409617	0.590374	0.585013	0.674525	0.530918	0.523675	0.526202	0.552409	0.649971	0.524843	0.456182	0.323323	0.61365	0.518845	0.530307	0.613513	0.400411	0.361096	0.597027	0.356311	0.300257	0.454833	0.428622	0.334643	0.523375	0.453553	0.397164	0.58487	0.537216	0.577314	0.521754	0.594844	0.953582	0.382811	0.583099	0.7141	0.502487	0.223496	0.449304	0.642247	0.487619	0.369229	0.659567	0.719411	0.520356	0.42185	0.706527	0.500085	0.412729	0.588356	0.760152	0.50897	0.352087	0.568878	0.574824	0.640128	0.478308	0.633684	0.431134	0.502763	0.566637	0.557938	0.108387	0.270967	0.144516	0.0541935	0.397419	0.415483	0.126451	0.0180645	0.307096	0.433548	0.180645	0.036129	0.252903	0.072258	0.289032	0.16258	0.198709	0.36129	0.0903225	0.451612	0.325161	0.379354	0.216774	0.343225	0.234838	0.34567	0.624928	0.554852	0.536996	0.498908	0.607043	0.231423	0.686085	0.507719	0.461939	0.566001	0.9514	0.485509	0.651542	0.683078	0.497153	0.44809	0.334738	0.590924	0.688996	0.231843	0.494638	0.566877	0.564841	0.539889	0.441168	0.502767	0.342637	0.455875	0.542549	0.409271	0.548111	0.434188	0.441073	0.293654	0.675926	0.371573	0.438214	0.583693	0.572672	0.239437	0.477923	0.385031	0.714494	0.61017	0.75973	0.427171	0.613753	0.354372	0.574404	0.391242	0.343547	0.621967	0.361584	0.465031	0.312699	0.399685	0.354127	0.876871	0.431819	0.69942	0.425184	0.403903	0.398372	0.414675	0.147802	0.548707	0.514608	0.510401	0.414658	0.511933	0.783152	0.30744	0.499272	0.239724	0.338969	0.560983	0.55097	0.67462	0.358628	0.351862	0.511588	0.512501	0.375719	0.415742	0.584197	0.266182	0.263946	0.492266	0.498097	0.672571	0.625204	0.673889	0.465158	0.414916	0.612702	0.56137	0.309032	0.291806	0.449015
g76	0.537227	0.619613	0.307556	0.593489	0.445133	0.636075	0.362414	0.534953	0.455984	0.436903	0.406757	0.53318	0.474523	0.386435	0.474672	0.459405	0.561505	0.633277	0.532381	0.459122	0.620525	0.65913	0.52973	0.424953	0.554311	0.347829	0.327068	0.70963	0.471645	0.413258	0.385366	0.569838	0.235216	0.452043	0.475103	0.473691	0.626136	0.660237	0.510792	0.535524	0.690285	0.701142	0.50999	0.68327	0.415019	0.501311	0.452029	0.52921	0.521401	0.561525	0.685915	0.536564	0.523418	0.430298	0.514216	0.667915	0.481451	0.390969	0.601772	0.730147	0.674213	0.421261	0.597289	0.664689	0.316881	0.595455	0.402659	0.55389	0.53204	0.487796	0.423429	0.432608	0.456119	0.390403	0.519981	-0.40173	-1.00432	-0.535639	-0.200865	-1.47301	-1.53996	-0.468684	-0.0669549	-1.13823	-1.60692	-0.669549	-0.13391	-0.937369	-0.26782	-1.07128	-0.602594	-0.736504	-1.3391	-0.334775	-1.67387	-1.20519	-1.40605	-0.803459	-1.27214	-0.870414	0.327791	0.611061	0.407843	0.764345	0.551941	0.487201	0.555845	0.406408	0.427393	0.560448	0.378548	0.560302	0.294434	0.548995	0.473812	0.561007	0.398919	0.789024	0.476619	0.627347	0.485291	0.370496	0.588695	0.290063	0.336609	0.514929	0.640947	0.787326	0.315235	0.52992	0.819725	0.612741	0.564484	0.293367	0.476683	0.753416	0.543695	0.560866	0.555303	0.337463	0.470349	0.504755	0.67904	0.415283	0.487239	0.43422	0.58182	0.580073	0.435298	0.475526	0.483608	0.299841	0.625695	0.558986	0.63754	0.644342	0.590199	0.53863	0.508522	0.400785	0.398779	0.423836	0.779109	0.563571	0.598832	0.581846	0.504558	0.569352	0.63097	0.270978	0.68317	0.747457	0.31439	0.354126	0.830013	0.716781	0.499966	0.495183	0.544146	0.382769	0.668456	0.422657	0.631576	0.521041	0.526888	0.326563	0.300663	0.578908	0.573884	0.583931	0.344919	0.535869	0.562578	0.528633	0.262147	0.537034	0.554505	0.540943	0.63822	0.645202
g77	0.510589	0.536548	0.58771	0.758252	0.520438	0.45284	0.459193	0.535049	0.410728	0.67461	0.572864	0.633451	0.470571	0.597639	0.461449	0.478153	0.492445	0.599065	0.621318	0.510622	0.513751	0.726428	0.364778	0.473487	0.615475	0.315347	0.484142	0.422868	0.336268	0.283001	0.403795	0.694641	0.533087	0.37708	0.669492	0.601892	0.602289	0.45113	0.514786	0.355754	0.567805	0.469521	0.355197	0.433218	0.411151	0.497521	0.83469	0.879549	0.374004	0.55895	0.526231	0.345737	0.671336	0.711108	0.374258	0.61515	0.496061	0.499056	0.231716	0.601873	0.496368	0.562802	0.428023	0.325546	0.664177	0.40365	0.341872	0.743007	0.432111	0.500633	0.511766	0.551637	0.430569	0.600123	0.503992	-0.198729	-0.496823	-0.264972	-0.0993646	-0.728674	-0.761796	-0.231851	-0.0331215	-0.563066	-0.794917	-0.331215	-0.0662431	-0.463702	-0.132486	-0.529945	-0.298094	-0.364337	-0.662431	-0.165608	-0.828039	-0.596188	-0.695552	-0.397459	-0.629309	-0.43058	0.387949	0.762793	0.509017	0.646435	0.659504	0.453771	0.608103	0.524853	0.522175	0.541222	0.536891	0.452502	0.738437	0.392064	0.375387	0.665464	0.443738	0.430978	0.527373	0.513926	0.214282	0.359728	0.68525	0.523177	0.47658	0.655414	0.448184	0.534778	0.271786	0.583582	0.38213	0.543585	0.525001	0.688497	0.453128	0.38224	0.591747	0.393613	0.432875	0.472603	0.355221	0.505183	0.846039	0.530327	0.450136	0.491552	0.483552	0.569235	0.282339	0.609169	0.66444	0.421523	0.496583	0.697314	0.795674	0.654904	0.580363	0.475674	0.468057	0.601432	0.619948	0.235004	0.431906	0.499364	0.328406	0.590085	0.294061	0.514335	0.297671	0.434321	0.537527	0.657015	0.518288	0.260255	0.641699	0.386445	0.315793	0.333973	0.462671	0.537669	0.423865	0.605136	0.526227	0.465122	0.63055	0.443851	0.485562	0.479894	0.814364	0.660895	0.420571	0.312525	0.538885	0.507726	0.595512	0.524012	0.579699	0.313348	0.363214	0.437656
g78	0.517044	0.555373	0.496873	0.663854	0.510246	0.610347	0.584949	0.40889	0.459678	0.624746	0.520194	0.484959	0.638136	0.521588	0.350354	0.551092	0.270224	0.421539	0.457547	0.492649	0.738035	0.292936	0.356052	0.570617	0.372605	0.610838	0.598158	0.320076	0.361895	0.508916	0.378287	0.631208	0.585158	0.584942	0.606528	0.55596	0.454164	0.577441	0.350193	0.384474	0.611363	0.426469	0.657426	0.483361	0.569947	0.444594	0.341727	0.18081	0.725185	0.361748	0.443095	0.688159	0.55422	0.695105	0.293245	0.375282	0.478522	0.366363	0.242244	0.351315	0.605856	0.525046	0.517353	0.524945	0.455405	0.663586	0.67381	0.601115	0.623698	0.439943	0.471629	0.463262	0.466751	0.661894	0.576007	0.338933	0.847332	0.45191	0.169466	1.24275	1.29924	0.395422	0.0564888	0.960309	1.35573	0.564888	0.112978	0.790843	0.225955	0.903821	0.508399	0.621377	1.12978	0.282444	1.41222	1.0168	1.18626	0.677865	1.07329	0.734354	0.285672	0.335441	0.579734	0.565456	0.387142	0.376188	0.52435	0.61542	0.423892	0.325453	0.641077	0.4306	0.333442	0.415966	0.307068	0.235061	0.510533	0.641244	0.564536	0.568617	0.675448	0.50393	0.605279	0.44592	0.594355	0.686589	0.571831	0.614337	0.580341	0.440164	0.68763	0.426414	0.614214	0.469296	0.434076	0.416624	0.546184	0.503324	0.535628	0.297555	0.552299	0.247026	0.668383	0.40843	0.495997	0.53437	0.479422	0.583821	0.63085	0.346265	0.530106	0.461748	0.258725	0.526241	0.328374	0.650196	0.624054	0.374426	0.517366	0.323465	0.489816	0.599855	0.438197	0.46398	0.493947	0.471212	0.490453	0.689268	0.505754	0.27739	0.315945	0.460935	0.626893	0.411222	0.432421	0.538225	0.578149	0.766414	0.601098	0.344482	0.439443	0.471828	0.593986	0.731904	0.430426	0.49521	0.613691	0.557941	0.627737	0.451071	0.460814	0.35806	0.604652	0.412229	0.556901	0.649377	0.457722	0.72131	0.448618	0.346206
g79	0.50461	0.441701	0.582252	0.372849	0.611667	0.441196	0.620115	0.539782	0.641601	0.687519	0.666152	0.519965	0.143669	0.394338	0.359653	0.401871	0.481279	0.523425	0.649223	0.168339	0.271569	0.609423	0.374869	0.547675	0.380004	0.517427	0.749588	0.668139	0.590158	0.556096	0.526454	0.440347	0.524182	0.431291	0.512955	0.393126	0.388946	0.411633	0.634446	0.665703	0.537018	0.446812	0.402054	0.430814	0.570272	0.407917	0.487018	0.203841	0.332521	0.698791	0.397357	0.711959	0.627432	0.296165	0.254237	0.543856	0.507436	0.468469	0.531904	0.393958	0.682924	0.521861	0.480505	0.709778	0.655657	0.215464	0.595652	0.438898	0.550179	0.644091	0.447916	0.492301	0.730314	0.597809	0.661623	0.406706	1.01676	0.542275	0.203353	1.49126	1.55904	0.47449	0.0677843	1.15233	1.62682	0.677843	0.135569	0.94898	0.271137	1.08455	0.610059	0.745628	1.35569	0.338922	1.69461	1.22012	1.42347	0.813412	1.2879	0.881196	0.801419	0.568029	0.444132	0.425522	0.512357	0.508471	0.323752	0.4936	0.461388	0.67866	0.430429	0.346678	0.652456	0.557534	0.459547	0.403273	0.601761	0.358261	0.481578	0.540938	0.630967	0.628334	0.351625	0.51575	0.51668	0.635014	0.475519	0.451487	0.45579	0.635843	0.543626	0.614962	0.438426	0.628546	0.552313	0.357972	0.694808	0.62249	0.503127	0.55672	0.467856	0.42038	0.40364	0.685142	0.543063	0.429538	0.482756	0.506512	0.343209	0.499305	0.450265	0.313414	0.214866	0.521297	0.623827	0.468493	0.586223	0.628375	0.537873	0.502231	0.597519	0.529432	0.495943	0.350744	0.601695	0.520131	0.438094	0.546853	0.482094	0.538341	0.598707	0.709004	0.497453	0.447797	0.501607	0.569983	0.589564	0.61005	0.609881	0.285255	0.513848	0.621034	0.534235	0.507543	0.592916	0.450953	0.495187	0.588298	0.577452	0.642446	0.620856	0.529345	0.384547	0.392944	0.494001	0.561743	0.539838	0.46482	0.502854	0.46024
g80	0.560029	0.428589	0.572919	0.591477	0.617451	0.667698	0.405961	0.586157	0.528506	0.466146	0.519017	0.509551	0.421368	0.34175	0.717864	0.564021	0.598848	0.505422	0.483805	0.459658	0.532826	0.414653	0.45923	0.322187	0.38141	0.367032	0.649302	0.476074	0.195513	0.414748	0.390908	0.406854	0.462668	0.594145	0.379759	0.469477	0.460787	0.388759	0.530464	0.554581	0.62273	0.466541	0.758798	0.55371	0.4562	0.440549	0.485291	0.568606	0.663611	0.484153	0.584157	0.297775	0.511788	0.428293	0.446643	0.579357	0.404342	0.535791	0.436951	0.925099	0.314894	0.373529	0.423842	0.594346	0.694476	0.294265	0.589898	0.38764	0.624262	0.347364	0.50048	0.498148	0.577614	0.281991	0.59735	0.441626	1.10407	0.588835	0.220813	1.6193	1.6929	0.515231	0.0736044	1.25127	1.7665	0.736044	0.147209	1.03046	0.294417	1.17767	0.662439	0.809648	1.47209	0.368022	1.84011	1.32488	1.54569	0.883252	1.39848	0.956857	0.364918	0.743783	0.232512	0.481567	0.599153	0.47121	0.395022	0.451405	0.531962	0.521546	0.479602	0.55499	0.558352	0.44084	0.400356	0.740132	0.608903	0.518009	0.472545	0.540578	0.466267	0.384121	0.29685	0.506629	0.594805	0.437245	0.483065	0.477746	0.335591	0.650677	0.158434	0.639684	0.606989	0.517133	0.593835	0.502589	0.632173	0.725673	0.403363	0.607268	0.59373	0.515006	0.507508	0.338147	0.50542	0.333985	0.496347	0.478728	0.450917	0.542579	0.38143	0.53999	0.45471	0.572729	0.479017	0.483577	0.428282	0.675783	0.389448	0.528705	0.617801	0.524729	0.506642	0.420551	0.390775	0.41443	0.691544	0.646908	0.689536	0.358748	0.533424	0.31854	0.558843	0.635472	0.272798	0.597539	0.680214	0.491259	0.651564	0.302425	0.623674	0.341683	0.554794	0.581317	0.647505	0.514482	0.57634	0.462604	0.507116	0.434883	0.551863	0.509525	0.379363	0.488197	0.63883	0.253581	0.454984	0.550178	0.613211	0.423904
