genes	c0	c1	c2	c3	c4	c5	c6	c7	c8	c9	c10	c11	c12	c13	c14	c15	c16	c17	c18	c19	c20	c21	c22	c23	c24	c25	c26	c27	c28	c29	c30	c31	c32	c33	c34	c35	c36	c37	c38	c39	c40	c41	c42	c43	c44	c45	c46	c47	c48	c49	c50	c51	c52	c53	c54	c55	c56	c57	c58	c59	c60	c61	c62	c63	c64	c65	c66	c67	c68	c69	c70	c71	c72	c73	c74	c75	c76	c77	c78	c79	c80	c81	c82	c83	c84	c85	c86	c87	c88	c89	c90	c91	c92	c93	c94	c95	c96	c97	c98	c99	c100	c101	c102	c103	c104	c105	c106	c107	c108	c109	c110	c111	c112	c113	c114	c115	c116	c117	c118	c119	c120	c121	c122	c123	c124	c125	c126	c127	c128	c129	c130	c131	c132	c133	c134	c135	c136	c137	c138	c139	c140	c141	c142	c143	c144	c145	c146	c147	c148	c149	c150	c151	c152	c153	c154	c155	c156	c157	c158	c159	c160	c161	c162	c163	c164	c165	c166	c167	c168	c169	c170	c171	c172	c173	c174	c175	c176	c177	c178	c179	c180	c181	c182	c183	c184	c185	c186	c187	c188	c189	c190	c191	c192	c193	c194	c195	c196	c197	c198	c199
g39	0.67462	0.739542	0.559622	0.397865	0.363855	0.411662	0.443459	0.604544	0.450865	0.368042	0.288035	0.48242	0.474206	0.230512	0.470421	0.229777	0.302781	0.484553	0.559334	0.520227	0.495844	0.300549	0.455565	0.527247	0.498724	-0.183678	-0.091839	-0.0551034	-0.110207	-0.16531	-0.459195	-0.312252	-0.367356	-0.293885	-0.422459	-0.440827	-0.220414	-0.146942	-0.348988	-0.128575	-0.238781	-0.0367356	-0.0183678	-0.0734712	-0.202046	-0.275517	-0.33062	-0.257149	-0.404091	-0.385724	0.475978	0.59773	0.559893	0.658493	0.462234	0.604534	0.633813	0.402844	0.458836	0.362517	0.480855	0.623703	0.465051	0.49813	0.529872	0.482678	0.644712	0.391614	0.622848	0.64555	0.521692	0.365779	0.42628	0.409518	0.286397	0.309095	0.701715	0.63743	0.357852	0.743571	0.510459	0.543389	0.57588	0.518079	0.610597	0.535672	0.504965	0.53734	0.541268	0.565614	0.421352	0.553702	0.581957	0.653254	0.391656	0.43525	0.520727	0.572947	0.367391	0.511607	0.741114	0.452864	0.480173	0.423589	0.402116	0.372722	0.272017	0.3442	0.771202	0.504155	0.700397	0.505186	0.617987	0.484163	0.43623	0.526101	0.451672	0.637397	0.325983	0.43288	0.556039	0.461829	0.590478	0.441621	0.460686	0.615888	0.632743	0.326569	0.503582	0.397509	0.343743	0.526941	0.516428	0.569451	0.445223	0.316297	0.437873	0.534666	0.62403	0.318856	0.505727	0.483201	0.441588	0.342747	0.255201	0.622807	0.499441	0.606634	0.493881	0.618183	0.651452	0.639163	0.744257	0.506464	0.79204	0.499698	0.375011	0.563715	0.340908	0.486512	0.474837	0.413346	0.402211	0.511217	0.523087	0.584988	0.545908	0.44147	0.537331	0.520427	0.408579	0.545849	0.473208	0.567694	0.507726	0.747914	0.493643	0.600032	0.350017	0.487576	0.548344	0.677601	0.396648	0.630113	0.777287	0.311338	0.598156	0.365011	0.554011	0.63733	0.426748	0.587694	0.326179	0.658701	0.460182	0.650829	0.372425	0.443366	0.347868	0.45045
g40	0.410433	0.554773	0.36296	0.440651	0.646802	0.692348	0.492264	0.589303	0.384476	0.370372	0.623781	0.413923	0.680805	0.493294	0.59563	0.424995	0.502134	0.500184	0.385269	0.548012	0.410424	0.576037	0.609023	0.484137	0.581847	0.496239	0.24812	0.148872	0.297744	0.446615	1.2406	0.843607	0.992479	0.793983	1.14135	1.19097	0.595487	0.396992	0.942855	0.347368	0.645111	0.0992479	0.0496239	0.198496	0.545863	0.744359	0.893231	0.694735	1.09173	1.0421	0.448271	0.559996	0.533288	0.562456	0.464363	0.451588	0.465807	0.502744	0.695103	0.634665	0.594228	0.404653	0.487385	0.505706	0.447963	0.774969	0.355992	0.381289	0.432877	0.664023	0.412299	0.505429	0.476871	0.344695	0.597845	0.466892	0.805619	0.337752	0.714366	0.246416	0.547653	0.405866	0.330634	0.472918	0.540195	0.622679	0.537422	0.606734	0.442164	0.621998	0.500382	0.604441	0.418651	0.713938	0.477511	0.649987	0.325795	0.465322	0.554864	0.476668	0.416183	0.671173	0.500785	0.549477	0.442229	0.415319	0.407635	0.361206	0.500021	0.589726	0.447417	0.374017	0.489836	0.359548	0.599068	0.56261	0.445041	0.67623	0.503004	0.49242	0.576445	0.418273	0.524415	0.429721	0.756089	0.313475	0.531192	0.609194	0.502966	0.589485	0.579447	0.846331	0.500757	0.446289	0.565878	0.595963	0.493738	0.488174	0.512637	0.509327	0.580988	0.262686	0.464081	0.484741	0.57019	0.48897	0.412474	0.698542	0.560157	0.514268	0.46609	0.477054	0.549732	0.483832	0.464516	0.250749	0.601435	0.643525	0.444829	0.28588	0.325985	0.421485	0.529195	0.324239	0.546036	0.413559	0.720227	0.476721	0.510729	0.505245	0.54669	0.544036	0.367968	0.328274	0.498703	0.27607	0.650501	0.585214	0.331151	0.443802	0.528434	0.626762	0.554161	0.404675	0.438327	0.592266	0.337803	0.633824	0.465133	0.797588	0.688555	0.663689	0.350208	0.496431	0.829135	0.675007	0.383133	0.595404	0.387829	0.363517
g41	0.460715	0.188699	0.238441	0.701533	0.558272	0.450251	0.67447	0.791546	0.508853	0.348139	0.518291	0.39228	0.405723	0.273369	0.692609	0.493548	0.681284	0.799953	0.534891	0.630333	0.675699	0.655398	0.462213	0.552887	0.643445	0.293011	0.146506	0.0879034	0.175807	0.26371	0.732529	0.498119	0.586023	0.468818	0.673926	0.703227	0.351614	0.234409	0.556722	0.205108	0.380915	0.0586023	0.0293011	0.117205	0.322313	0.439517	0.527421	0.410216	0.644625	0.615324	0.613123	0.764863	0.435741	0.300285	0.411495	0.496173	0.45576	0.619431	0.500423	0.687164	0.2247	0.419333	0.717212	0.513326	0.394315	0.634961	0.392239	0.548778	0.424247	0.73101	0.398571	0.312156	0.583656	0.531118	0.449266	0.565685	0.572134	0.497641	0.394562	0.480736	0.553328	0.318108	0.429111	0.451369	0.810137	0.559165	0.540096	0.305771	0.379101	0.520795	0.42254	0.462777	0.543645	0.298577	0.380746	0.582597	0.466258	0.429871	0.423118	0.197124	0.397339	0.619437	0.611012	0.549371	0.417737	0.45732	0.6841	0.426299	0.598386	0.626333	0.395407	0.619185	0.390283	0.558757	0.652056	0.451759	0.341385	0.475269	0.682011	0.547563	0.60081	0.393228	0.463551	0.472941	0.734805	0.576001	0.557954	0.371703	0.535275	0.473263	0.562654	0.535552	0.395097	0.518111	0.319689	0.663277	0.54864	0.507018	0.68504	0.492847	0.533104	0.510398	0.433794	0.622605	0.437265	0.384797	0.390279	0.563126	0.660405	0.444743	0.582421	0.481548	0.480077	0.333744	0.38011	0.391686	0.705647	0.616522	0.573701	0.400715	0.470414	0.48501	0.526782	0.537738	0.556988	0.378845	0.583594	0.509658	0.393428	0.492937	0.519929	0.415005	0.588341	0.541008	0.556272	0.608206	0.42615	0.408929	0.474385	0.471958	0.6161	0.538692	0.7636	0.504227	0.636468	0.663466	0.48296	0.527501	0.427296	0.410963	0.428742	0.166378	0.383471	0.56366	0.43911	0.675826	0.433689	0.668503	0.512426	0.681323
g42	0.514505	0.701273	0.391632	0.4591	0.569512	0.588675	0.30549	0.686323	0.409332	0.781604	0.571566	0.411035	0.532989	0.527661	0.582724	0.648323	0.399065	0.496556	0.573675	0.454635	0.380914	0.572965	0.413956	0.524885	0.462257	-0.00078305	-0.000391525	-0.000234915	-0.00046983	-0.000704745	-0.00195763	-0.00133119	-0.0015661	-0.00125288	-0.00180102	-0.00187932	-0.00093966	-0.00062644	-0.0014878	-0.000548135	-0.00101797	-0.00015661	-7.8305e-05	-0.00031322	-0.000861355	-0.00117458	-0.00140949	-0.00109627	-0.00172271	-0.00164441	0.560585	0.652472	0.347938	0.544136	0.685184	0.39831	0.607461	0.421377	0.421512	0.501186	0.428518	0.634047	0.51774	0.495152	0.683776	0.272913	0.669891	0.607052	0.452556	0.614268	0.653621	0.529718	0.501274	0.528759	0.640795	0.62193	0.629435	0.650446	0.376492	0.310151	0.483177	0.273029	0.204391	0.529607	0.575193	0.489588	0.414254	0.32391	0.402529	0.482325	0.458458	0.519436	0.526645	0.600372	0.555288	0.394443	0.652156	0.54842	0.485528	0.441051	0.520097	0.550751	0.627416	0.555999	0.573362	0.658441	0.552993	0.559092	0.650414	0.340428	0.341716	0.690561	0.811238	0.5416	0.53395	0.528895	0.367927	0.633753	0.361909	0.489711	0.473098	0.494336	0.611284	0.494967	0.620929	0.631525	0.4813	0.372275	0.484953	0.625984	0.391521	0.468198	0.522011	0.486144	0.385366	0.619001	0.568223	0.666213	0.578654	0.553703	0.571968	0.702463	0.50144	0.415283	0.394124	0.488764	0.436326	0.52844	0.492465	0.28549	0.610358	0.41643	0.52492	0.621782	0.491806	0.443154	0.608796	0.549705	0.569982	0.385466	0.6593	0.80746	0.518792	0.427822	0.484078	0.600611	0.503998	0.392822	0.480318	0.757701	0.303025	0.403997	0.606171	0.439321	0.359568	0.542857	0.268299	0.576903	0.578455	0.530927	0.550267	0.470124	0.643974	0.410794	0.522969	0.476555	0.398883	0.457832	0.609895	0.585392	0.376141	0.496678	0.535404	0.398471	0.494496	0.596472	0.57539	0.617106	0.535215	0.66172
g43	0.70727	0.387019	0.617796	0.737427	0.398023	0.60133	0.436058	0.678181	0.312942	0.510326	0.420549	0.549889	0.761695	0.671235	0.693079	0.398318	0.378764	0.630297	0.532696	0.377515	0.740328	0.529721	0.654183	0.482659	0.442363	-0.501663	-0.250832	-0.150499	-0.300998	-0.451497	-1.25416	-0.852827	-1.00333	-0.802661	-1.15383	-1.20399	-0.601996	-0.401331	-0.95316	-0.351164	-0.652162	-0.100333	-0.0501663	-0.200665	-0.55183	-0.752495	-0.902994	-0.702329	-1.10366	-1.05349	0.612745	0.487763	0.556678	0.439358	0.494264	0.337935	0.566855	0.694264	0.358046	0.49687	0.553708	0.470857	0.421691	0.744953	0.564382	0.686783	0.579724	0.380564	0.543686	0.472963	0.554921	0.565788	0.545165	0.577248	0.413843	0.461777	0.470693	0.537936	0.429171	0.441912	0.578388	0.695127	0.371444	0.644037	0.485568	0.367744	0.486757	0.530983	0.502788	0.59396	0.336291	0.517439	0.334592	0.711578	0.522457	0.655476	0.529261	0.547455	0.661686	0.374072	0.474455	0.592035	0.326341	0.314552	0.337285	0.535271	0.653003	0.293314	0.499496	0.644757	0.532014	0.365912	0.499416	0.658264	0.381707	0.506172	0.416549	0.489951	0.482478	0.62203	0.454139	0.66625	0.473456	0.612814	0.56515	0.376547	0.458309	0.471036	0.420189	0.625836	0.336749	0.408328	0.59268	0.5292	0.404907	0.414051	0.65077	0.398473	0.525313	0.564323	0.503091	0.45102	0.547851	0.210756	0.358466	0.597372	0.473546	0.501631	0.596618	0.697106	0.437657	0.580478	0.704562	0.498182	0.319811	0.622312	0.570944	0.636158	0.411642	0.40406	0.663673	0.345373	0.484854	0.538278	0.668015	0.241573	0.577665	0.484231	0.544682	0.42991	0.661154	0.546884	0.638449	0.398846	0.605358	0.557248	0.481042	0.487704	0.546064	0.635238	0.636452	0.554762	0.602836	0.399925	0.413477	0.363556	0.595043	0.461463	0.313376	0.660184	0.554479	0.352507	0.484949	0.526331	0.677725	0.486516	0.613744	0.372557	0.486134	0.40099
g44	0.592932	0.210328	0.667274	0.399167	0.371103	0.341262	0.456298	0.561947	0.559336	0.536637	0.603863	0.609279	0.451927	0.688207	0.619523	0.461027	0.483739	0.472682	0.474904	0.48075	0.564281	0.382354	0.454249	0.739761	0.436826	-0.120552	-0.0602761	-0.0361657	-0.0723314	-0.108497	-0.301381	-0.204939	-0.241104	-0.192884	-0.27727	-0.289325	-0.144663	-0.0964418	-0.229049	-0.0843866	-0.156718	-0.0241104	-0.0120552	-0.0482209	-0.132607	-0.180828	-0.216994	-0.168773	-0.265215	-0.25316	0.490963	0.543574	0.58578	0.375894	0.521781	0.582296	0.582607	0.543597	0.553733	0.511968	0.453471	0.414718	0.537038	0.639837	0.560157	0.552721	0.438153	0.571909	0.748263	0.411076	0.707787	0.698421	0.463079	0.425807	0.340056	0.388579	0.5689	0.394586	0.63434	0.239062	0.556773	0.613039	0.49941	0.47945	0.518487	0.461366	0.647849	0.437384	0.661801	0.271031	0.509127	0.645366	0.414406	0.437689	0.452392	0.44501	0.458143	0.250629	0.382847	0.422438	0.376559	0.497559	0.401976	0.483497	0.57215	0.435545	0.639478	0.45178	0.248378	0.552417	0.434286	0.474062	0.464356	0.725851	0.583729	0.4542	0.454692	0.219927	0.521971	0.653334	0.645931	0.530348	0.41955	0.548839	0.463316	0.439337	0.567685	0.586645	0.535795	0.328226	0.407655	0.670482	0.469763	0.545791	0.352436	0.402655	0.425272	0.490906	0.505273	0.508172	0.514445	0.670373	0.554978	0.498845	0.592268	0.724642	0.583035	0.547756	0.508088	0.493822	0.684197	0.504272	0.409615	0.544346	0.577675	0.600445	0.459756	0.424939	0.461724	0.494096	0.618134	0.393317	0.409157	0.557825	0.724874	0.446352	0.321594	0.686856	0.297124	0.419928	0.549189	0.424305	0.561347	0.488044	0.563712	0.517242	0.656399	0.566491	0.350717	0.502324	0.564538	0.568871	0.446897	0.496063	0.384688	0.668066	0.572286	0.445059	0.504375	0.515092	0.55599	0.685688	0.587054	0.460518	0.581078	0.459066	0.536387	0.557423	0.370856	0.425525
g45	0.508588	0.541605	0.428865	0.596716	0.540929	0.470374	0.488491	0.444216	0.290303	0.44647	0.414411	0.705028	0.501699	0.593494	0.462359	0.254233	0.594238	0.700501	0.450978	0.457621	0.568655	0.435176	0.318907	0.586402	0.675496	-0.257595	-0.128797	-0.0772784	-0.154557	-0.231835	-0.643987	-0.437911	-0.515189	-0.412151	-0.592468	-0.618227	-0.309114	-0.206076	-0.48943	-0.180316	-0.334873	-0.0515189	-0.0257595	-0.103038	-0.283354	-0.386392	-0.46367	-0.360632	-0.566708	-0.540949	0.787026	0.546586	0.640218	0.431748	0.470528	0.421873	0.44745	0.57063	0.190541	0.272194	0.619084	0.665308	0.602344	0.663773	0.545206	0.599705	0.465982	0.485884	0.45926	0.384607	0.558328	0.564457	0.364245	0.536128	0.721628	0.45895	0.592739	0.665984	0.385199	0.620244	0.638337	0.620128	0.577202	0.667239	0.491172	0.534039	0.625195	0.566371	0.767327	0.519498	0.508973	0.603189	0.545502	0.543228	0.46783	0.588478	0.698433	0.611725	0.7222	0.506784	0.374896	0.36904	0.539061	0.282898	0.655622	0.523775	0.782213	0.511807	0.478293	0.407922	0.417599	0.293977	0.397443	0.579956	0.587102	0.487303	0.492043	0.608327	0.454261	0.397759	0.534702	0.715683	0.706764	0.553886	0.384125	0.78529	0.650861	0.549239	0.526698	0.286747	0.395526	0.307378	0.595854	0.512472	0.347632	0.347613	0.290001	0.451311	0.531501	0.405614	0.313636	0.535851	0.614459	0.458399	0.452068	0.438407	0.365776	0.730564	0.667291	0.440031	0.489622	0.478299	0.398793	0.554583	0.355971	0.399936	0.539085	0.523518	0.652156	0.421328	0.373552	0.671827	0.432943	0.525087	0.521074	0.391554	0.563417	0.44649	0.358078	0.600163	0.461105	0.431369	0.65328	0.463276	0.65303	0.547778	0.687842	0.584893	0.607241	0.436135	0.277066	0.384631	0.378353	0.448651	0.365353	0.395045	0.563573	0.41903	0.549045	0.441545	0.67112	0.66722	0.492095	0.567061	0.433917	0.510279	0.601818	0.525709	0.5739	0.659561
g46	0.587565	0.445093	0.488928	0.688032	0.462041	0.485205	0.67705	0.444613	0.504384	0.360919	0.478738	0.313682	0.553455	0.520058	0.489735	0.404993	0.259998	0.629776	0.384063	0.506218	0.388515	0.616828	0.33417	0.527684	0.479681	0.62451	0.312255	0.187353	0.374706	0.562059	1.56128	1.06167	1.24902	0.999216	1.43637	1.49882	0.749412	0.499608	1.18657	0.437157	0.811863	0.124902	0.062451	0.249804	0.686961	0.936765	1.12412	0.874314	1.37392	1.31147	0.561909	0.648598	0.567508	0.404394	0.656711	0.543827	0.385583	0.303522	0.65242	0.369112	0.282466	0.474219	0.340772	0.597661	0.375093	0.524338	0.654016	0.383069	0.301687	0.624305	0.694114	0.448548	0.581273	0.418757	0.607045	0.611434	0.51846	0.409057	0.2797	0.48011	0.672247	0.581701	0.576317	0.505184	0.759426	0.494625	0.443107	0.361141	0.553311	0.65453	0.511255	0.629192	0.504163	0.404201	0.567243	0.521558	0.413991	0.702374	0.382296	0.397901	0.498645	0.474277	0.468711	0.573973	0.369587	0.591721	0.552713	0.553054	0.519161	0.412619	0.579063	0.647252	0.602397	0.493286	0.313383	0.587675	0.472991	0.46656	0.436633	0.520539	0.38325	0.38963	0.515129	0.558875	0.498173	0.254919	0.429095	0.531074	0.393653	0.494205	0.620425	0.438508	0.316555	0.422526	0.501016	0.531005	0.693612	0.347468	0.503072	0.566629	0.655718	0.588066	0.56477	0.682671	0.546666	0.545763	0.399562	0.683425	0.595327	0.290391	0.452221	0.377923	0.508961	0.50338	0.418477	0.655743	0.676347	0.585665	0.431393	0.286812	0.429724	0.505902	0.624586	0.578687	0.559989	0.30531	0.220422	0.627337	0.369359	0.479633	0.636574	0.527954	0.60875	0.599212	0.417652	0.683733	0.47004	0.665841	0.59463	0.364253	0.500544	0.472387	0.328388	0.724905	0.372843	0.579396	0.462864	0.609243	0.62773	0.567208	0.57326	0.597643	0.432527	0.388557	0.364639	0.516425	0.235696	0.64452	0.469895	0.370705
g47	0.370696	0.712637	0.639393	0.53101	0.563489	0.582523	0.553311	0.373614	0.383583	0.589151	0.396452	0.570628	0.600395	0.679816	0.365035	0.62978	0.452027	0.476341	0.351661	0.442152	0.580512	0.464698	0.372615	0.606133	0.711559	-0.0261719	-0.0130859	-0.00785157	-0.0157031	-0.0235547	-0.0654297	-0.0444922	-0.0523438	-0.041875	-0.0601953	-0.0628125	-0.0314063	-0.0209375	-0.0497266	-0.0183203	-0.0340235	-0.00523438	-0.00261719	-0.0104688	-0.0287891	-0.0392578	-0.0471094	-0.0366406	-0.0575781	-0.054961	0.61648	0.542583	0.556707	0.706048	0.401804	0.57846	0.57496	0.516479	0.343843	0.630334	0.387525	0.375132	0.448262	0.434533	0.533646	0.405809	0.340356	0.636708	0.642349	0.435722	0.499565	0.520445	0.374357	0.510145	0.491911	0.636274	0.477718	0.44981	0.495227	0.34759	0.52319	0.245986	0.419659	0.341095	0.61125	0.550995	0.581933	0.612243	0.600014	0.497134	0.457355	0.503418	0.690843	0.335436	0.315447	0.47855	0.350071	0.46927	0.34952	0.621232	0.419341	0.688794	0.352121	0.452074	0.778916	0.349002	0.410607	0.5871	0.595131	0.507938	0.407375	0.488797	0.592737	0.590371	0.509856	0.570466	0.451461	0.432844	0.644298	0.631863	0.55368	0.580252	0.376474	0.464797	0.613978	0.399079	0.383346	0.428727	0.67658	0.369896	0.512843	0.486975	0.455391	0.556898	0.61531	0.36623	0.475814	0.616316	0.619263	0.326711	0.694737	0.502623	0.526087	0.634069	0.616847	0.412422	0.506794	0.689391	0.394361	0.765208	0.231093	0.455717	0.717429	0.594267	0.475997	0.362149	0.488856	0.704161	0.525894	0.598588	0.538809	0.478448	0.444351	0.630662	0.624488	0.421407	0.561484	0.594887	0.59108	0.351853	0.673017	0.555623	0.401098	0.448895	0.450406	0.543578	0.586567	0.558062	0.374312	0.629508	0.620969	0.47449	0.469416	0.509177	0.461844	0.381904	0.635303	0.471308	0.647775	0.594405	0.596731	0.501299	0.534208	0.388198	0.430657	0.502744	0.634841	0.478007	0.658427	0.459876
g48	0.524581	0.609785	0.555977	0.58749	0.55462	0.463478	0.320554	0.630929	0.581072	0.625323	0.611548	0.506906	0.542392	0.616264	0.561157	0.450708	0.226191	0.310046	0.47967	0.332698	0.531642	0.461912	0.375619	0.530498	0.488135	-0.584524	-0.292262	-0.175357	-0.350715	-0.526072	-1.46131	-0.993691	-1.16905	-0.935239	-1.34441	-1.40286	-0.701429	-0.467619	-1.1106	-0.409167	-0.759881	-0.116905	-0.0584524	-0.23381	-0.642977	-0.876786	-1.05214	-0.818334	-1.28595	-1.2275	0.517332	0.536335	0.556684	0.540742	0.489222	0.451668	0.600864	0.437104	0.56973	0.424864	0.460958	0.538346	0.577546	0.572707	0.360926	0.605	0.323868	0.481947	0.643586	0.341747	0.700752	0.489444	0.836549	0.419821	0.605129	0.482124	0.412495	0.585946	0.568357	0.443472	0.547594	0.391149	0.644959	0.353251	0.559332	0.602667	0.643753	0.363087	0.426184	0.39495	0.501059	0.312425	0.302467	0.630409	0.482277	0.421123	0.584804	0.558895	0.496337	0.533869	0.544496	0.647167	0.493921	0.410736	0.392229	0.480051	0.564349	0.563814	0.421373	0.690074	0.429476	0.516091	0.366607	0.457286	0.670079	0.606976	0.428517	0.463939	0.741425	0.455421	0.543507	0.527247	0.212679	0.637836	0.675203	0.49153	0.522564	0.677183	0.554385	0.351589	0.488749	0.340243	0.378842	0.408259	0.567434	0.495163	0.323184	0.385215	0.57216	0.577496	0.507211	0.546192	0.454422	0.375465	0.263066	0.438736	0.455469	0.404713	0.325149	0.570668	0.377585	0.565531	0.50146	0.487948	0.465506	0.683249	0.519185	0.451328	0.431167	0.639068	0.468259	0.499321	0.74862	0.640272	0.631091	0.378951	0.522088	0.503906	0.414494	0.304859	0.622267	0.303584	0.567142	0.54663	0.556674	0.486838	0.42842	0.429376	0.580875	0.691518	0.352319	0.412261	0.531073	0.516853	0.459302	0.836387	0.402356	0.507214	0.385318	0.498252	0.659177	0.505758	0.29158	0.445787	0.404801	0.512222	0.528362	0.519626	0.392098	0.556909
g49	0.484213	0.743902	0.339812	0.467299	0.567476	0.503325	0.585181	0.432747	0.609948	0.501027	0.222182	0.561934	0.547996	0.500904	0.532061	0.400808	0.444494	0.642529	0.312455	0.620284	0.454411	0.428939	0.519107	0.560321	0.467073	-0.638879	-0.31944	-0.191664	-0.383328	-0.574991	-1.5972	-1.08609	-1.27776	-1.02221	-1.46942	-1.53331	-0.766655	-0.511103	-1.21387	-0.447216	-0.830543	-0.127776	-0.0638879	-0.255552	-0.702767	-0.958319	-1.14998	-0.894431	-1.40553	-1.34165	0.51233	0.403538	0.430517	0.545347	0.679821	0.605852	0.593138	0.45999	0.44273	0.489103	0.378451	0.457256	0.482078	0.657046	0.400153	0.631484	0.39488	0.249111	0.491165	0.343519	0.53707	0.621799	0.569841	0.328976	0.486151	0.51408	0.256475	0.443666	0.518223	0.631556	0.681813	0.525822	0.526169	0.474268	0.51215	0.472825	0.570706	0.543711	0.437031	0.461827	0.518952	0.600623	0.630395	0.474396	0.57829	0.721458	0.651809	0.386056	0.43904	0.55769	0.463954	0.559883	0.607667	0.651666	0.430909	0.539329	0.54669	0.278436	0.589707	0.487255	0.563883	0.468835	0.469226	0.384961	0.436334	0.600644	0.509948	0.491202	0.50757	0.331886	0.492079	0.53825	0.535969	0.535234	0.489275	0.615399	0.332265	0.66064	0.590335	0.380848	0.345888	0.49641	0.617298	0.408341	0.470617	0.468295	0.482871	0.309076	0.361357	0.433171	0.586199	0.6717	0.352508	0.484993	0.481847	0.547357	0.542062	0.501406	0.517504	0.509788	0.651048	0.533509	0.47809	0.550299	0.359472	0.451388	0.898193	0.495881	0.396845	0.56121	0.544437	0.295115	0.741019	0.552231	0.64373	0.505015	0.584282	0.395602	0.538713	0.581751	0.510727	0.483544	0.472219	0.463421	0.650114	0.336087	0.312869	0.588388	0.553921	0.61176	0.52548	0.476723	0.431263	0.490406	0.503687	0.667445	0.322638	0.405991	0.430273	0.551762	0.593678	0.673267	0.656301	0.44978	0.614241	0.620995	0.422558	0.523186	0.5235	0.488307
g50	0.573004	0.310908	0.70902	0.603067	0.531285	0.605509	0.65274	0.578625	0.502438	0.59898	0.600028	0.286596	0.338017	0.532591	0.279642	0.577695	0.419347	0.488785	0.530727	0.351603	0.449742	0.341413	0.773597	0.431416	0.428313	0.57167	0.657412	0.528957	0.452976	0.47894	0.567356	0.361589	0.38961	0.572254	0.48999	0.548245	0.463689	0.693142	0.590224	0.540008	0.47748	0.606126	0.558608	0.621825	0.437981	0.483493	0.671647	0.332855	0.698028	0.806779	0.462969	0.336705	0.589233	0.968026	0.294616	0.21044	0.673409	0.505057	1.0522	0.547145	0.715497	0.0841761	0.252528	0.883849	1.01011	0.378793	0.168352	0.757585	0.799673	0.0420881	0.631321	0.841761	0.925937	0.420881	0.126264	0.433823	0.382505	0.465659	0.532397	0.635599	0.474174	0.535891	0.72305	0.40574	0.62382	0.532084	0.311699	0.530449	0.49895	0.462528	0.424767	0.623036	0.306042	0.517154	0.574578	0.33505	0.419269	0.233927	0.533663	0.45872	0.391583	0.413822	0.547398	0.471644	0.498342	0.554719	0.395451	0.538793	0.39806	0.535758	0.400612	0.510216	0.377266	0.55815	0.516759	0.358696	0.550145	0.420687	0.643777	0.305587	0.696851	0.452011	0.5397	0.576204	0.38385	0.504993	0.560904	0.444261	0.716062	0.62729	0.626132	0.636503	0.356402	0.576602	0.434942	0.481368	0.400249	0.564632	0.482659	0.32511	0.324805	0.592204	0.599935	0.649768	0.533975	0.843422	0.595771	0.481438	0.477537	0.489334	0.538622	0.358707	0.50928	0.529357	0.51652	0.640985	0.587314	0.435084	0.464156	0.721262	0.49404	0.518597	0.514448	0.585269	0.346517	0.546655	0.656837	0.539818	0.380682	0.534262	0.484079	0.373216	0.601088	0.470857	0.698458	0.374808	0.56908	0.709959	0.602782	0.4646	0.494721	0.497517	0.373738	0.284047	0.623295	0.344539	0.549805	0.290048	0.535095	0.348454	0.397911	0.440443	0.313658	0.863086	0.77324	0.530652	0.64964	0.334018	0.629086	0.59318
g51	0.497193	0.634712	0.594213	0.338276	0.400826	0.566678	0.53742	0.424091	0.495391	0.482105	0.559947	0.583192	0.378022	0.469851	0.737284	0.371637	0.459288	0.599711	0.429552	0.410222	0.605695	0.550081	0.54849	0.66015	0.496702	0.497372	0.540186	0.529443	0.449735	0.44107	0.524987	0.505455	0.364097	0.545679	0.628482	0.615466	0.716956	0.436537	0.590639	0.204701	0.685197	0.500239	0.364053	0.695999	0.764347	0.480716	0.428182	0.337421	0.630135	0.565096	-0.180889	-0.131556	-0.230222	-0.378222	-0.115111	-0.0822222	-0.263111	-0.197333	-0.411111	-0.213778	-0.279555	-0.0328889	-0.0986666	-0.345333	-0.394667	-0.148	-0.0657778	-0.296	-0.312444	-0.0164444	-0.246667	-0.328889	-0.361778	-0.164444	-0.0493333	0.390254	0.615991	0.701191	0.432513	0.373266	0.476565	0.569883	0.502634	0.472337	0.505305	0.357698	0.512541	0.387879	0.360098	0.59684	0.659813	0.646779	0.455108	0.567138	0.49517	0.508201	0.492096	0.478795	0.631558	0.381809	0.646646	0.567707	0.50339	0.458318	0.357269	0.558744	0.598565	0.432786	0.559896	0.419238	0.547615	0.70072	0.564715	0.527304	0.590344	0.592904	0.494324	0.561178	0.585386	0.440716	0.362377	0.513451	0.5306	0.733927	0.466803	0.586305	0.416956	0.432589	0.561577	0.532393	0.479191	0.439747	0.464468	0.699357	0.732109	0.505011	0.556868	0.829243	0.364121	0.400037	0.589732	0.464953	0.522934	0.37105	0.503875	0.576307	0.618988	0.679281	0.503322	0.492332	0.507022	0.455313	0.658686	0.604201	0.347396	0.41552	0.713695	0.581662	0.634835	0.595023	0.637644	0.524358	0.528247	0.484438	0.333598	0.242162	0.576721	0.531516	0.34363	0.538423	0.590512	0.422312	0.619128	0.621729	0.660599	0.45142	0.317938	0.547127	0.489827	0.598068	0.515583	0.588341	0.62146	0.699563	0.580833	0.635804	0.561985	0.36914	0.438124	0.52142	0.51202	0.430973	0.525257	0.365898	0.453479	0.68913	0.577704	0.565224	0.600219	0.427127
